CREATEDATE	SITE	TH_TT	ST	TH_UU	ST	TH_TD	ST	TAMAX_06-18	ST	TAMIN_18-06	ST
1.1.2022 1:35	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 1:36	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 1:37	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 1:38	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 1:39	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 1:40	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 1:41	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 1:42	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 1:43	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 1:44	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 1:45	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 1:46	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 1:47	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 1:48	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 1:49	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 1:50	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 1:51	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 1:52	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 1:53	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 1:54	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 1:55	MET_GARDEN	10,2	 	87	 	8,15	 	12,6	 	9,1	 
1.1.2022 1:56	MET_GARDEN	10,2	 	88	 	8,32	 	12,6	 	9,1	 
1.1.2022 1:57	MET_GARDEN	10,2	 	88	 	8,32	 	12,6	 	9,1	 
1.1.2022 1:58	MET_GARDEN	10,3	 	88	 	8,41	 	12,6	 	9,1	 
1.1.2022 1:59	MET_GARDEN	10,3	 	88	 	8,41	 	12,6	 	9,1	 
1.1.2022 2:00	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 2:01	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 2:02	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 2:03	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:04	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:05	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:06	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:07	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:08	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:09	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:10	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 2:11	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 2:12	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 2:13	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 2:14	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 2:15	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 2:16	MET_GARDEN	10,4	 	86	 	8,18	 	12,6	 	9,1	 
1.1.2022 2:17	MET_GARDEN	10,4	 	86	 	8,18	 	12,6	 	9,1	 
1.1.2022 2:18	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:19	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:20	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 2:21	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 2:22	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 2:23	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:24	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 2:25	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:26	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:27	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:28	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:29	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:30	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:31	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:32	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:33	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:34	MET_GARDEN	10,2	 	87	 	8,15	 	12,6	 	9,1	 
1.1.2022 2:35	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:36	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:37	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:38	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:39	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:40	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:41	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:42	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:43	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:44	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:45	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:46	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:47	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:48	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 2:49	MET_GARDEN	10,3	 	86	 	8,08	 	12,6	 	9,1	 
1.1.2022 2:50	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:51	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:52	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:53	MET_GARDEN	10,4	 	87	 	8,35	 	12,6	 	9,1	 
1.1.2022 2:54	MET_GARDEN	10,4	 	86	 	8,18	 	12,6	 	9,1	 
1.1.2022 2:55	MET_GARDEN	10,3	 	86	 	8,08	 	12,6	 	9,1	 
1.1.2022 2:56	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:57	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:58	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 2:59	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 3:00	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 3:01	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 3:02	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 3:03	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 3:04	MET_GARDEN	10,2	 	87	 	8,15	 	12,6	 	9,1	 
1.1.2022 3:05	MET_GARDEN	10,2	 	88	 	8,32	 	12,6	 	9,1	 
1.1.2022 3:06	MET_GARDEN	10,2	 	88	 	8,32	 	12,6	 	9,1	 
1.1.2022 3:07	MET_GARDEN	10,2	 	88	 	8,32	 	12,6	 	9,1	 
1.1.2022 3:08	MET_GARDEN	10,2	 	88	 	8,32	 	12,6	 	9,1	 
1.1.2022 3:09	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 3:10	MET_GARDEN	10,2	 	87	 	8,15	 	12,6	 	9,1	 
1.1.2022 3:11	MET_GARDEN	10,2	 	88	 	8,32	 	12,6	 	9,1	 
1.1.2022 3:12	MET_GARDEN	10,2	 	88	 	8,32	 	12,6	 	9,1	 
1.1.2022 3:13	MET_GARDEN	10,2	 	88	 	8,32	 	12,6	 	9,1	 
1.1.2022 3:14	MET_GARDEN	10,2	 	88	 	8,32	 	12,6	 	9,1	 
1.1.2022 3:15	MET_GARDEN	10,3	 	88	 	8,41	 	12,6	 	9,1	 
1.1.2022 3:16	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 3:17	MET_GARDEN	10,2	 	87	 	8,15	 	12,6	 	9,1	 
1.1.2022 3:18	MET_GARDEN	10,2	 	87	 	8,15	 	12,6	 	9,1	 
1.1.2022 3:19	MET_GARDEN	10,2	 	88	 	8,32	 	12,6	 	9,1	 
1.1.2022 3:20	MET_GARDEN	10,3	 	88	 	8,41	 	12,6	 	9,1	 
1.1.2022 3:21	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 3:22	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 3:23	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 3:24	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 3:25	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 3:26	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 3:27	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 3:28	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 3:29	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 3:30	MET_GARDEN	10,3	 	87	 	8,25	 	12,6	 	9,1	 
1.1.2022 3:31	MET_GARDEN	10,2	 	87	 	8,15	 	12,6	 	9,1	 
1.1.2022 3:32	MET_GARDEN	10,2	 	87	 	8,15	 	12,6	 	9,1	 
1.1.2022 3:33	MET_GARDEN	10,1	 	88	 	8,22	 	12,6	 	9,1	 
1.1.2022 3:34	MET_GARDEN	10,1	 	88	 	8,22	 	12,6	 	9,1	 
1.1.2022 3:35	MET_GARDEN	10,1	 	88	 	8,22	 	12,6	 	9,1	 
1.1.2022 3:36	MET_GARDEN	10	 	89	 	8,28	 	12,6	 	9,1	 
1.1.2022 3:37	MET_GARDEN	10	 	89	 	8,28	 	12,6	 	9,1	 
1.1.2022 3:38	MET_GARDEN	10	 	89	 	8,28	 	12,6	 	9,1	 
1.1.2022 3:39	MET_GARDEN	10	 	89	 	8,28	 	12,6	 	9,1	 
1.1.2022 3:40	MET_GARDEN	10,1	 	89	 	8,38	 	12,6	 	9,1	 
1.1.2022 3:41	MET_GARDEN	10,1	 	88	 	8,22	 	12,6	 	9,1	 
1.1.2022 3:42	MET_GARDEN	10,1	 	88	 	8,22	 	12,6	 	9,1	 
1.1.2022 3:43	MET_GARDEN	10,1	 	88	 	8,22	 	12,6	 	9,1	 
1.1.2022 3:44	MET_GARDEN	10,1	 	88	 	8,22	 	12,6	 	9,1	 
1.1.2022 3:45	MET_GARDEN	10,1	 	88	 	8,22	 	12,6	 	9,1	 
1.1.2022 3:46	MET_GARDEN	10	 	88	 	8,12	 	12,6	 	9,1	 
1.1.2022 3:47	MET_GARDEN	10	 	89	 	8,28	 	12,6	 	9,1	 
1.1.2022 3:48	MET_GARDEN	10,1	 	89	 	8,38	 	12,6	 	9,1	 
1.1.2022 3:49	MET_GARDEN	10,1	 	88	 	8,22	 	12,6	 	9,1	 
1.1.2022 3:50	MET_GARDEN	10,1	 	88	 	8,22	 	12,6	 	9,1	 
1.1.2022 3:51	MET_GARDEN	10,2	 	88	 	8,32	 	12,6	 	9,1	 
1.1.2022 3:52	MET_GARDEN	10,2	 	88	 	8,32	 	12,6	 	9,1	 
1.1.2022 3:53	MET_GARDEN	10,1	 	88	 	8,22	 	12,6	 	9,1	 
1.1.2022 3:54	MET_GARDEN	10,1	 	88	 	8,22	 	12,6	 	9,1	 
1.1.2022 3:55	MET_GARDEN	10,1	 	88	 	8,22	 	12,6	 	9,1	 
1.1.2022 3:56	MET_GARDEN	10,1	 	88	 	8,22	 	12,6	 	9,1	 
1.1.2022 3:57	MET_GARDEN	10,1	 	88	 	8,22	 	12,6	 	9,1	 
1.1.2022 3:58	MET_GARDEN	10,1	 	88	 	8,22	 	12,6	 	9,1	 
1.1.2022 3:59	MET_GARDEN	10,1	 	88	 	8,22	 	12,6	 	9,1	 
1.1.2022 4:00	MET_GARDEN	10,1	 	88	 	8,22	 	12,6	 	9,1	 
1.1.2022 4:01	MET_GARDEN	10,2	 	88	 	8,32	 	12,6	 	9,1	 
1.1.2022 4:02	MET_GARDEN	10,2	 	88	 	8,32	 	12,6	 	9,1	 
1.1.2022 4:03	MET_GARDEN	10,1	 	88	 	8,22	 	12,6	 	9,1	 
1.1.2022 4:04	MET_GARDEN	10,1	 	88	 	8,22	 	12,6	 	9,1	 
1.1.2022 4:05	MET_GARDEN	10,1	 	88	 	8,22	 	12,6	 	9,1	 
1.1.2022 4:06	MET_GARDEN	10	 	88	 	8,12	 	12,6	 	9,1	 
1.1.2022 4:07	MET_GARDEN	10	 	88	 	8,12	 	12,6	 	9,1	 
1.1.2022 4:08	MET_GARDEN	10,1	 	88	 	8,22	 	12,6	 	9,1	 
1.1.2022 4:09	MET_GARDEN	10	 	88	 	8,12	 	12,6	 	9,1	 
1.1.2022 4:10	MET_GARDEN	10,1	 	88	 	8,22	 	12,6	 	9,1	 
1.1.2022 4:11	MET_GARDEN	10,1	 	88	 	8,22	 	12,6	 	9,1	 
1.1.2022 4:12	MET_GARDEN	10,2	 	88	 	8,32	 	12,6	 	9,1	 
1.1.2022 4:13	MET_GARDEN	10,2	 	88	 	8,32	 	12,6	 	9,1	 
1.1.2022 4:14	MET_GARDEN	10,2	 	87	 	8,15	 	12,6	 	9,1	 
1.1.2022 4:15	MET_GARDEN	10,2	 	87	 	8,15	 	12,6	 	9,1	 
1.1.2022 4:16	MET_GARDEN	10,2	 	87	 	8,15	 	12,6	 	9,1	 
1.1.2022 4:17	MET_GARDEN	10,2	 	87	 	8,15	 	12,6	 	9,1	 
1.1.2022 4:18	MET_GARDEN	10,2	 	87	 	8,15	 	12,6	 	9,1	 
1.1.2022 4:19	MET_GARDEN	10,2	 	87	 	8,15	 	12,6	 	9,1	 
1.1.2022 4:20	MET_GARDEN	10,2	 	87	 	8,15	 	12,6	 	9,1	 
1.1.2022 4:21	MET_GARDEN	10,2	 	87	 	8,15	 	12,6	 	9,1	 
1.1.2022 4:22	MET_GARDEN	10,2	 	87	 	8,15	 	12,6	 	9,1	 
1.1.2022 4:23	MET_GARDEN	10,2	 	87	 	8,15	 	12,6	 	9,1	 
1.1.2022 4:24	MET_GARDEN	10,2	 	87	 	8,15	 	12,6	 	9,1	 
1.1.2022 4:25	MET_GARDEN	10,2	 	87	 	8,15	 	12,6	 	9,1	 
1.1.2022 4:26	MET_GARDEN	10,2	 	87	 	8,15	 	12,6	 	9,1	 
1.1.2022 4:27	MET_GARDEN	10,2	 	87	 	8,15	 	12,6	 	9,1	 
1.1.2022 4:28	MET_GARDEN	10,2	 	87	 	8,15	 	12,6	 	9,1	 
1.1.2022 4:29	MET_GARDEN	10,2	 	87	 	8,15	 	10,2	 	9,1	 
1.1.2022 4:30	MET_GARDEN	10,2	 	87	 	8,15	 	10,2	 	9,1	 
1.1.2022 4:31	MET_GARDEN	10,2	 	87	 	8,15	 	10,2	 	9,1	 
1.1.2022 4:32	MET_GARDEN	10,2	 	87	 	8,15	 	10,2	 	9,1	 
1.1.2022 4:33	MET_GARDEN	10,2	 	87	 	8,15	 	10,2	 	9,1	 
1.1.2022 4:34	MET_GARDEN	10,1	 	87	 	8,05	 	10,2	 	9,1	 
1.1.2022 4:35	MET_GARDEN	10,2	 	87	 	8,15	 	10,2	 	9,1	 
1.1.2022 4:36	MET_GARDEN	10,2	 	87	 	8,15	 	10,2	 	9,1	 
1.1.2022 4:37	MET_GARDEN	10,1	 	87	 	8,05	 	10,2	 	9,1	 
1.1.2022 4:38	MET_GARDEN	10,1	 	87	 	8,05	 	10,2	 	9,1	 
1.1.2022 4:39	MET_GARDEN	10,1	 	87	 	8,05	 	10,2	 	9,1	 
1.1.2022 4:40	MET_GARDEN	10,2	 	87	 	8,15	 	10,2	 	9,1	 
1.1.2022 4:41	MET_GARDEN	10,1	 	87	 	8,05	 	10,2	 	9,1	 
1.1.2022 4:42	MET_GARDEN	10,1	 	87	 	8,05	 	10,2	 	9,1	 
1.1.2022 4:43	MET_GARDEN	10,1	 	87	 	8,05	 	10,2	 	9,1	 
1.1.2022 4:44	MET_GARDEN	10,1	 	87	 	8,05	 	10,2	 	9,1	 
1.1.2022 4:45	MET_GARDEN	10,1	 	87	 	8,05	 	10,2	 	9,1	 
1.1.2022 4:46	MET_GARDEN	10,1	 	87	 	8,05	 	10,2	 	9,1	 
1.1.2022 4:47	MET_GARDEN	10,2	 	87	 	8,15	 	10,2	 	9,1	 
1.1.2022 4:48	MET_GARDEN	10,2	 	87	 	8,15	 	10,2	 	9,1	 
