CREATEDATE	SITE	TH_TT	ST	TH_UU	ST	TH_TD	ST	TAMAX_06-18	ST	TAMIN_18-06	ST
2022-01-15 07:26:00	MET_GARDEN	0,60	 	93,00	 	-0,40	 	1,60	 	0,50	 
2022-01-15 07:27:00	MET_GARDEN	0,60	 	93,00	 	-0,40	 	1,60	 	0,50	 
2022-01-15 07:28:00	MET_GARDEN	0,60	 	93,00	 	-0,40	 	1,60	 	0,50	 
2022-01-15 07:29:00	MET_GARDEN	0,60	 	93,00	 	-0,40	 	1,60	 	0,50	 
2022-01-15 07:30:00	MET_GARDEN	0,60	 	93,00	 	-0,40	 	1,60	 	0,50	 
2022-01-15 07:31:00	MET_GARDEN	0,60	 	93,00	 	-0,40	 	1,60	 	0,50	 
2022-01-15 07:32:00	MET_GARDEN	0,70	 	93,00	 	-0,30	 	1,60	 	0,50	 
2022-01-15 07:33:00	MET_GARDEN	0,70	 	93,00	 	-0,30	 	1,60	 	0,50	 
2022-01-15 07:34:00	MET_GARDEN	0,70	 	93,00	 	-0,30	 	1,60	 	0,50	 
2022-01-15 07:35:00	MET_GARDEN	0,70	 	92,00	 	-0,45	 	1,60	 	0,50	 
2022-01-15 07:36:00	MET_GARDEN	0,70	 	92,00	 	-0,45	 	1,60	 	0,50	 
2022-01-15 07:37:00	MET_GARDEN	0,70	 	92,00	 	-0,45	 	1,60	 	0,50	 
2022-01-15 07:38:00	MET_GARDEN	0,80	 	92,00	 	-0,35	 	1,60	 	0,50	 
2022-01-15 07:39:00	MET_GARDEN	0,80	 	92,00	 	-0,35	 	1,60	 	0,50	 
2022-01-15 07:40:00	MET_GARDEN	0,70	 	92,00	 	-0,45	 	1,60	 	0,50	 
2022-01-15 07:41:00	MET_GARDEN	0,70	 	92,00	 	-0,45	 	1,60	 	0,50	 
2022-01-15 07:42:00	MET_GARDEN	0,70	 	92,00	 	-0,45	 	1,60	 	0,50	 
2022-01-15 07:43:00	MET_GARDEN	0,70	 	92,00	 	-0,45	 	1,60	 	0,50	 
2022-01-15 07:44:00	MET_GARDEN	0,70	 	92,00	 	-0,45	 	1,60	 	0,50	 
2022-01-15 07:45:00	MET_GARDEN	0,70	 	92,00	 	-0,45	 	1,60	 	0,50	 
2022-01-15 07:46:00	MET_GARDEN	0,70	 	92,00	 	-0,45	 	1,60	 	0,50	 
2022-01-15 07:47:00	MET_GARDEN	0,70	 	92,00	 	-0,45	 	1,60	 	0,50	 
2022-01-15 07:48:00	MET_GARDEN	0,70	 	92,00	 	-0,45	 	1,60	 	0,50	 
2022-01-15 07:49:00	MET_GARDEN	0,70	 	92,00	 	-0,45	 	1,60	 	0,50	 
2022-01-15 07:50:00	MET_GARDEN	0,70	 	92,00	 	-0,45	 	1,60	 	0,50	 
2022-01-15 07:51:00	MET_GARDEN	0,80	 	92,00	 	-0,35	 	1,60	 	0,50	 
2022-01-15 07:52:00	MET_GARDEN	0,80	 	92,00	 	-0,35	 	1,60	 	0,50	 
2022-01-15 07:53:00	MET_GARDEN	0,80	 	92,00	 	-0,35	 	1,60	 	0,50	 
2022-01-15 07:54:00	MET_GARDEN	0,80	 	92,00	 	-0,35	 	1,60	 	0,50	 
2022-01-15 07:55:00	MET_GARDEN	0,80	 	91,00	 	-0,50	 	1,60	 	0,50	 
2022-01-15 07:56:00	MET_GARDEN	0,80	 	91,00	 	-0,50	 	1,60	 	0,50	 
2022-01-15 07:57:00	MET_GARDEN	0,80	 	91,00	 	-0,50	 	1,60	 	0,50	 
2022-01-15 07:58:00	MET_GARDEN	0,70	 	91,00	 	-0,60	 	1,60	 	0,50	 
2022-01-15 07:59:00	MET_GARDEN	0,70	 	92,00	 	-0,45	 	1,60	 	0,50	 
2022-01-15 08:00:00	MET_GARDEN	0,70	 	92,00	 	-0,45	 	1,60	 	0,50	 
2022-01-15 08:01:00	MET_GARDEN	0,70	 	92,00	 	-0,45	 	1,60	 	0,50	 
2022-01-15 08:02:00	MET_GARDEN	0,70	 	92,00	 	-0,45	 	1,60	 	0,50	 
2022-01-15 08:03:00	MET_GARDEN	0,80	 	92,00	 	-0,35	 	1,60	 	0,50	 
2022-01-15 08:04:00	MET_GARDEN	0,80	 	92,00	 	-0,35	 	1,60	 	0,50	 
2022-01-15 08:05:00	MET_GARDEN	0,80	 	92,00	 	-0,35	 	1,60	 	0,50	 
2022-01-15 08:06:00	MET_GARDEN	0,80	 	91,00	 	-0,50	 	1,60	 	0,50	 
2022-01-15 08:07:00	MET_GARDEN	0,80	 	91,00	 	-0,50	 	1,60	 	0,50	 
2022-01-15 08:08:00	MET_GARDEN	0,80	 	91,00	 	-0,50	 	1,60	 	0,50	 
2022-01-15 08:09:00	MET_GARDEN	0,80	 	91,00	 	-0,50	 	1,60	 	0,50	 
2022-01-15 08:10:00	MET_GARDEN	0,80	 	91,00	 	-0,50	 	1,60	 	0,50	 
2022-01-15 08:11:00	MET_GARDEN	0,80	 	91,00	 	-0,50	 	1,60	 	0,50	 
2022-01-15 08:12:00	MET_GARDEN	0,80	 	91,00	 	-0,50	 	1,60	 	0,50	 
2022-01-15 08:13:00	MET_GARDEN	0,80	 	91,00	 	-0,50	 	1,60	 	0,50	 
2022-01-15 08:14:00	MET_GARDEN	0,80	 	91,00	 	-0,50	 	1,60	 	0,50	 
2022-01-15 08:15:00	MET_GARDEN	0,80	 	91,00	 	-0,50	 	1,60	 	0,50	 
2022-01-15 08:16:00	MET_GARDEN	0,80	 	91,00	 	-0,50	 	1,60	 	0,50	 
2022-01-15 08:17:00	MET_GARDEN	0,80	 	91,00	 	-0,50	 	1,60	 	0,50	 
2022-01-15 08:18:00	MET_GARDEN	0,80	 	91,00	 	-0,50	 	1,60	 	0,50	 
2022-01-15 08:19:00	MET_GARDEN	0,80	 	91,00	 	-0,50	 	1,60	 	0,50	 
2022-01-15 08:20:00	MET_GARDEN	0,80	 	91,00	 	-0,50	 	1,60	 	0,50	 
2022-01-15 08:21:00	MET_GARDEN	0,90	 	91,00	 	-0,40	 	1,60	 	0,50	 
2022-01-15 08:22:00	MET_GARDEN	0,90	 	91,00	 	-0,40	 	1,60	 	0,50	 
2022-01-15 08:23:00	MET_GARDEN	0,90	 	90,00	 	-0,55	 	1,60	 	0,50	 
2022-01-15 08:24:00	MET_GARDEN	0,90	 	90,00	 	-0,55	 	1,60	 	0,50	 
2022-01-15 08:25:00	MET_GARDEN	0,80	 	90,00	 	-0,65	 	1,60	 	0,50	 
2022-01-15 08:26:00	MET_GARDEN	0,80	 	90,00	 	-0,65	 	1,60	 	0,50	 
2022-01-15 08:27:00	MET_GARDEN	0,80	 	90,00	 	-0,65	 	1,60	 	0,50	 
2022-01-15 08:28:00	MET_GARDEN	0,80	 	90,00	 	-0,65	 	1,60	 	0,50	 
2022-01-15 08:29:00	MET_GARDEN	0,80	 	90,00	 	-0,65	 	1,60	 	0,50	 
2022-01-15 08:30:00	MET_GARDEN	0,90	 	90,00	 	-0,55	 	1,60	 	0,50	 
2022-01-15 08:31:00	MET_GARDEN	0,90	 	90,00	 	-0,55	 	1,60	 	0,50	 
2022-01-15 08:32:00	MET_GARDEN	0,90	 	90,00	 	-0,55	 	1,60	 	0,50	 
2022-01-15 08:33:00	MET_GARDEN	0,90	 	90,00	 	-0,55	 	1,60	 	0,50	 
2022-01-15 08:34:00	MET_GARDEN	0,90	 	90,00	 	-0,55	 	1,60	 	0,50	 
2022-01-15 08:35:00	MET_GARDEN	0,90	 	90,00	 	-0,55	 	1,60	 	0,50	 
2022-01-15 08:36:00	MET_GARDEN	0,90	 	89,00	 	-0,71	 	1,60	 	0,50	 
2022-01-15 08:37:00	MET_GARDEN	0,90	 	89,00	 	-0,71	 	1,60	 	0,50	 
2022-01-15 08:38:00	MET_GARDEN	0,80	 	89,00	 	-0,81	 	1,60	 	0,50	 
2022-01-15 08:39:00	MET_GARDEN	0,80	 	90,00	 	-0,65	 	1,60	 	0,50	 
2022-01-15 08:40:00	MET_GARDEN	0,80	 	90,00	 	-0,65	 	1,60	 	0,50	 
2022-01-15 08:41:00	MET_GARDEN	0,90	 	90,00	 	-0,55	 	1,60	 	0,50	 
2022-01-15 08:42:00	MET_GARDEN	1,00	 	89,00	 	-0,61	 	1,60	 	0,50	 
2022-01-15 08:43:00	MET_GARDEN	1,00	 	89,00	 	-0,61	 	1,60	 	0,50	 
2022-01-15 08:44:00	MET_GARDEN	1,00	 	89,00	 	-0,61	 	1,60	 	0,50	 
2022-01-15 08:45:00	MET_GARDEN	0,90	 	89,00	 	-0,71	 	1,60	 	0,50	 
2022-01-15 08:46:00	MET_GARDEN	0,90	 	89,00	 	-0,71	 	1,60	 	0,50	 
2022-01-15 08:47:00	MET_GARDEN	0,90	 	89,00	 	-0,71	 	1,60	 	0,50	 
2022-01-15 08:48:00	MET_GARDEN	0,90	 	89,00	 	-0,71	 	1,60	 	0,50	 
2022-01-15 08:49:00	MET_GARDEN	0,90	 	90,00	 	-0,55	 	1,60	 	0,50	 
2022-01-15 08:50:00	MET_GARDEN	0,80	 	90,00	 	-0,65	 	1,60	 	0,50	 
2022-01-15 08:51:00	MET_GARDEN	0,80	 	90,00	 	-0,65	 	1,60	 	0,50	 
2022-01-15 08:52:00	MET_GARDEN	0,80	 	90,00	 	-0,65	 	1,60	 	0,50	 
2022-01-15 08:53:00	MET_GARDEN	0,80	 	90,00	 	-0,65	 	1,60	 	0,50	 
2022-01-15 08:54:00	MET_GARDEN	0,80	 	90,00	 	-0,65	 	1,60	 	0,50	 
2022-01-15 08:55:00	MET_GARDEN	0,80	 	90,00	 	-0,65	 	1,60	 	0,50	 
2022-01-15 08:56:00	MET_GARDEN	0,80	 	90,00	 	-0,65	 	1,60	 	0,50	 
2022-01-15 08:57:00	MET_GARDEN	0,90	 	90,00	 	-0,55	 	1,60	 	0,50	 
2022-01-15 08:58:00	MET_GARDEN	0,90	 	90,00	 	-0,55	 	1,60	 	0,50	 
2022-01-15 08:59:00	MET_GARDEN	0,90	 	90,00	 	-0,55	 	1,60	 	0,50	 
2022-01-15 09:00:00	MET_GARDEN	0,90	 	90,00	 	-0,55	 	1,60	 	0,50	 
2022-01-15 09:01:00	MET_GARDEN	0,90	 	90,00	 	-0,55	 	1,60	 	0,50	 
2022-01-15 09:02:00	MET_GARDEN	0,90	 	90,00	 	-0,55	 	1,60	 	0,50	 
2022-01-15 09:03:00	MET_GARDEN	0,90	 	90,00	 	-0,55	 	1,60	 	0,50	 
2022-01-15 09:04:00	MET_GARDEN	0,90	 	90,00	 	-0,55	 	1,60	 	0,50	 
2022-01-15 09:05:00	MET_GARDEN	1,00	 	90,00	 	-0,46	 	1,60	 	0,50	 
2022-01-15 09:06:00	MET_GARDEN	1,00	 	90,00	 	-0,46	 	1,60	 	0,50	 
2022-01-15 09:07:00	MET_GARDEN	1,00	 	90,00	 	-0,46	 	1,60	 	0,50	 
2022-01-15 09:08:00	MET_GARDEN	1,00	 	90,00	 	-0,46	 	1,60	 	0,50	 
2022-01-15 09:09:00	MET_GARDEN	1,00	 	90,00	 	-0,46	 	1,60	 	0,50	 
2022-01-15 09:10:00	MET_GARDEN	1,00	 	90,00	 	-0,46	 	1,60	 	0,50	 
2022-01-15 09:11:00	MET_GARDEN	1,00	 	90,00	 	-0,46	 	1,60	 	0,50	 
2022-01-15 09:12:00	MET_GARDEN	1,00	 	90,00	 	-0,46	 	1,60	 	0,50	 
2022-01-15 09:13:00	MET_GARDEN	1,00	 	90,00	 	-0,46	 	1,60	 	0,50	 
2022-01-15 09:14:00	MET_GARDEN	1,10	 	90,00	 	-0,36	 	1,60	 	0,50	 
2022-01-15 09:15:00	MET_GARDEN	1,10	 	90,00	 	-0,36	 	1,60	 	0,50	 
2022-01-15 09:16:00	MET_GARDEN	1,20	 	90,00	 	-0,26	 	1,60	 	0,50	 
2022-01-15 09:17:00	MET_GARDEN	1,20	 	89,00	 	-0,41	 	1,60	 	0,50	 
2022-01-15 09:18:00	MET_GARDEN	1,30	 	89,00	 	-0,31	 	1,60	 	0,50	 
2022-01-15 09:19:00	MET_GARDEN	1,30	 	89,00	 	-0,31	 	1,60	 	0,50	 
2022-01-15 09:20:00	MET_GARDEN	1,40	 	89,00	 	-0,21	 	1,60	 	0,50	 
2022-01-15 09:21:00	MET_GARDEN	1,40	 	89,00	 	-0,21	 	1,60	 	0,50	 
2022-01-15 09:22:00	MET_GARDEN	1,40	 	88,00	 	-0,37	 	1,60	 	0,50	 
2022-01-15 09:23:00	MET_GARDEN	1,40	 	88,00	 	-0,37	 	1,60	 	0,50	 
2022-01-15 09:24:00	MET_GARDEN	1,40	 	88,00	 	-0,37	 	1,60	 	0,50	 
2022-01-15 09:25:00	MET_GARDEN	1,50	 	88,00	 	-0,27	 	1,60	 	0,50	 
2022-01-15 09:26:00	MET_GARDEN	1,50	 	88,00	 	-0,27	 	1,60	 	0,50	 
2022-01-15 09:27:00	MET_GARDEN	1,60	 	88,00	 	-0,17	 	1,60	 	0,50	 
2022-01-15 09:28:00	MET_GARDEN	1,60	 	88,00	 	-0,17	 	1,60	 	0,50	 
2022-01-15 09:29:00	MET_GARDEN	1,60	 	88,00	 	-0,17	 	1,60	 	0,50	 
2022-01-15 09:30:00	MET_GARDEN	1,70	 	88,00	 	-0,07	 	1,70	 	0,50	 
2022-01-15 09:31:00	MET_GARDEN	1,70	 	87,00	 	-0,23	 	1,70	 	0,50	 
2022-01-15 09:32:00	MET_GARDEN	1,80	 	87,00	 	-0,13	 	1,80	 	0,50	 
2022-01-15 09:33:00	MET_GARDEN	1,80	 	87,00	 	-0,13	 	1,80	 	0,50	 
2022-01-15 09:34:00	MET_GARDEN	1,90	 	87,00	 	-0,03	 	1,90	 	0,50	 
2022-01-15 09:35:00	MET_GARDEN	1,90	 	86,00	 	-0,19	 	1,90	 	0,50	 
2022-01-15 09:36:00	MET_GARDEN	2,00	 	85,00	 	-0,26	 	2,00	 	0,50	 
2022-01-15 09:37:00	MET_GARDEN	2,00	 	85,00	 	-0,26	 	2,00	 	0,50	 
2022-01-15 09:38:00	MET_GARDEN	2,10	 	84,00	 	-0,32	 	2,10	 	0,50	 
2022-01-15 09:39:00	MET_GARDEN	2,20	 	84,00	 	-0,22	 	2,20	 	0,50	 
2022-01-15 09:40:00	MET_GARDEN	2,30	 	84,00	 	-0,12	 	2,30	 	0,50	 
2022-01-15 09:41:00	MET_GARDEN	2,50	 	83,00	 	-0,09	 	2,50	 	0,50	 
2022-01-15 09:42:00	MET_GARDEN	2,60	 	81,00	 	-0,33	 	2,60	 	0,50	 
2022-01-15 09:43:00	MET_GARDEN	2,70	 	78,00	 	-0,75	 	2,70	 	0,50	 
2022-01-15 09:44:00	MET_GARDEN	2,80	 	76,00	 	-1,01	 	2,80	 	0,50	 
2022-01-15 09:45:00	MET_GARDEN	2,80	 	75,00	 	-1,19	 	2,80	 	0,50	 
2022-01-15 09:46:00	MET_GARDEN	2,90	 	75,00	 	-1,09	 	2,90	 	0,50	 
2022-01-15 09:47:00	MET_GARDEN	2,90	 	74,00	 	-1,28	 	2,90	 	0,50	 
2022-01-15 09:48:00	MET_GARDEN	3,00	 	72,00	 	-1,55	 	3,00	 	0,50	 
2022-01-15 09:49:00	MET_GARDEN	3,00	 	72,00	 	-1,55	 	3,00	 	0,50	 
2022-01-15 09:50:00	MET_GARDEN	3,10	 	73,00	 	-1,27	 	3,10	 	0,50	 
2022-01-15 09:51:00	MET_GARDEN	3,10	 	73,00	 	-1,27	 	3,10	 	0,50	 
2022-01-15 09:52:00	MET_GARDEN	3,10	 	72,00	 	-1,46	 	3,10	 	0,50	 
2022-01-15 09:53:00	MET_GARDEN	3,10	 	72,00	 	-1,46	 	3,10	 	0,50	 
2022-01-15 09:54:00	MET_GARDEN	3,00	 	72,00	 	-1,55	 	3,10	 	0,50	 
2022-01-15 09:55:00	MET_GARDEN	3,00	 	71,00	 	-1,74	 	3,10	 	0,50	 
2022-01-15 09:56:00	MET_GARDEN	3,00	 	71,00	 	-1,74	 	3,10	 	0,50	 
2022-01-15 09:57:00	MET_GARDEN	3,00	 	72,00	 	-1,55	 	3,10	 	0,50	 
2022-01-15 09:58:00	MET_GARDEN	2,90	 	72,00	 	-1,65	 	3,10	 	0,50	 
2022-01-15 09:59:00	MET_GARDEN	2,90	 	71,00	 	-1,84	 	3,10	 	0,50	 
2022-01-15 10:00:00	MET_GARDEN	2,90	 	71,00	 	-1,84	 	3,10	 	0,50	 
2022-01-15 10:01:00	MET_GARDEN	2,90	 	71,00	 	-1,84	 	3,10	 	0,50	 
2022-01-15 10:02:00	MET_GARDEN	2,90	 	71,00	 	-1,84	 	3,10	 	0,50	 
2022-01-15 10:03:00	MET_GARDEN	3,00	 	71,00	 	-1,74	 	3,10	 	0,50	 
2022-01-15 10:04:00	MET_GARDEN	2,90	 	71,00	 	-1,84	 	3,10	 	0,50	 
2022-01-15 10:05:00	MET_GARDEN	3,00	 	71,00	 	-1,74	 	3,10	 	0,50	 
2022-01-15 10:06:00	MET_GARDEN	3,00	 	71,00	 	-1,74	 	3,10	 	0,50	 
2022-01-15 10:07:00	MET_GARDEN	3,00	 	70,00	 	-1,94	 	3,10	 	0,50	 
2022-01-15 10:08:00	MET_GARDEN	3,10	 	70,00	 	-1,84	 	3,10	 	0,50	 
2022-01-15 10:09:00	MET_GARDEN	3,20	 	71,00	 	-1,55	 	3,20	 	0,50	 
2022-01-15 10:10:00	MET_GARDEN	3,20	 	70,00	 	-1,74	 	3,20	 	0,50	 
2022-01-15 10:11:00	MET_GARDEN	3,20	 	70,00	 	-1,74	 	3,20	 	0,50	 
2022-01-15 10:12:00	MET_GARDEN	3,20	 	70,00	 	-1,74	 	3,20	 	0,50	 
2022-01-15 10:13:00	MET_GARDEN	3,10	 	69,00	 	-2,04	 	3,20	 	0,50	 
2022-01-15 10:14:00	MET_GARDEN	3,20	 	70,00	 	-1,74	 	3,20	 	0,50	 
2022-01-15 10:15:00	MET_GARDEN	3,20	 	70,00	 	-1,74	 	3,20	 	0,50	 
2022-01-15 10:16:00	MET_GARDEN	3,30	 	71,00	 	-1,45	 	3,30	 	0,50	 
2022-01-15 10:17:00	MET_GARDEN	3,30	 	71,00	 	-1,45	 	3,30	 	0,50	 
2022-01-15 10:18:00	MET_GARDEN	3,20	 	69,00	 	-1,94	 	3,30	 	0,50	 
2022-01-15 10:19:00	MET_GARDEN	3,10	 	69,00	 	-2,04	 	3,30	 	0,50	 
2022-01-15 10:20:00	MET_GARDEN	3,10	 	70,00	 	-1,84	 	3,30	 	0,50	 
2022-01-15 10:21:00	MET_GARDEN	3,20	 	70,00	 	-1,74	 	3,30	 	0,50	 
2022-01-15 10:22:00	MET_GARDEN	3,20	 	70,00	 	-1,74	 	3,30	 	0,50	 
2022-01-15 10:23:00	MET_GARDEN	3,30	 	70,00	 	-1,65	 	3,30	 	0,50	 
2022-01-15 10:24:00	MET_GARDEN	3,40	 	71,00	 	-1,36	 	3,40	 	0,50	 
2022-01-15 10:25:00	MET_GARDEN	3,20	 	70,00	 	-1,74	 	3,40	 	0,50	 
2022-01-15 10:26:00	MET_GARDEN	3,10	 	70,00	 	-1,84	 	3,40	 	0,50	 
2022-01-15 10:27:00	MET_GARDEN	3,00	 	70,00	 	-1,94	 	3,40	 	0,50	 
2022-01-15 10:28:00	MET_GARDEN	3,00	 	70,00	 	-1,94	 	3,40	 	0,50	 
2022-01-15 10:29:00	MET_GARDEN	2,90	 	71,00	 	-1,84	 	3,40	 	0,50	 
2022-01-15 10:30:00	MET_GARDEN	2,90	 	71,00	 	-1,84	 	3,40	 	0,50	 
2022-01-15 10:31:00	MET_GARDEN	3,00	 	70,00	 	-1,94	 	3,40	 	0,50	 
2022-01-15 10:32:00	MET_GARDEN	3,00	 	70,00	 	-1,94	 	3,40	 	0,50	 
2022-01-15 10:33:00	MET_GARDEN	3,00	 	71,00	 	-1,74	 	3,40	 	0,50	 
2022-01-15 10:34:00	MET_GARDEN	3,00	 	71,00	 	-1,74	 	3,40	 	0,50	 
2022-01-15 10:35:00	MET_GARDEN	3,00	 	71,00	 	-1,74	 	3,40	 	0,50	 
2022-01-15 10:36:00	MET_GARDEN	2,90	 	71,00	 	-1,84	 	3,40	 	0,50	 
2022-01-15 10:37:00	MET_GARDEN	2,90	 	72,00	 	-1,65	 	3,40	 	0,50	 
2022-01-15 10:38:00	MET_GARDEN	2,80	 	71,00	 	-1,94	 	3,40	 	0,50	 
2022-01-15 10:39:00	MET_GARDEN	2,80	 	71,00	 	-1,94	 	3,40	 	0,50	 
2022-01-15 10:40:00	MET_GARDEN	2,80	 	71,00	 	-1,94	 	3,40	 	0,50	 
2022-01-15 10:41:00	MET_GARDEN	2,80	 	71,00	 	-1,94	 	3,40	 	0,50	 
2022-01-15 10:42:00	MET_GARDEN	2,80	 	72,00	 	-1,75	 	3,40	 	0,50	 
2022-01-15 10:43:00	MET_GARDEN	2,80	 	72,00	 	-1,75	 	3,40	 	0,50	 
2022-01-15 10:44:00	MET_GARDEN	2,80	 	72,00	 	-1,75	 	3,40	 	0,50	 
2022-01-15 10:45:00	MET_GARDEN	2,80	 	72,00	 	-1,75	 	3,40	 	0,50	 
2022-01-15 10:46:00	MET_GARDEN	2,90	 	73,00	 	-1,46	 	3,40	 	0,50	 
2022-01-15 10:47:00	MET_GARDEN	2,90	 	73,00	 	-1,46	 	3,40	 	0,50	 
2022-01-15 10:48:00	MET_GARDEN	3,00	 	72,00	 	-1,55	 	3,40	 	0,50	 
2022-01-15 10:49:00	MET_GARDEN	3,10	 	71,00	 	-1,65	 	3,40	 	0,50	 
2022-01-15 10:50:00	MET_GARDEN	3,30	 	71,00	 	-1,45	 	3,40	 	0,50	 
2022-01-15 10:51:00	MET_GARDEN	3,30	 	70,00	 	-1,65	 	3,40	 	0,50	 
2022-01-15 10:52:00	MET_GARDEN	3,50	 	70,00	 	-1,45	 	3,50	 	0,50	 
2022-01-15 10:53:00	MET_GARDEN	3,50	 	70,00	 	-1,45	 	3,50	 	0,50	 
2022-01-15 10:54:00	MET_GARDEN	3,60	 	70,00	 	-1,36	 	3,60	 	0,50	 
2022-01-15 10:55:00	MET_GARDEN	3,70	 	71,00	 	-1,07	 	3,70	 	0,50	 
2022-01-15 10:56:00	MET_GARDEN	3,80	 	71,00	 	-0,97	 	3,80	 	0,50	 
2022-01-15 10:57:00	MET_GARDEN	3,70	 	70,00	 	-1,26	 	3,80	 	0,50	 
2022-01-15 10:58:00	MET_GARDEN	3,50	 	69,00	 	-1,65	 	3,80	 	0,50	 
2022-01-15 10:59:00	MET_GARDEN	3,50	 	69,00	 	-1,65	 	3,80	 	0,50	 
2022-01-15 11:00:00	MET_GARDEN	3,40	 	69,00	 	-1,75	 	3,80	 	0,50	 
2022-01-15 11:01:00	MET_GARDEN	3,30	 	69,00	 	-1,84	 	3,80	 	0,50	 
2022-01-15 11:02:00	MET_GARDEN	3,30	 	69,00	 	-1,84	 	3,80	 	0,50	 
2022-01-15 11:03:00	MET_GARDEN	3,30	 	70,00	 	-1,65	 	3,80	 	0,50	 
2022-01-15 11:04:00	MET_GARDEN	3,30	 	69,00	 	-1,84	 	3,80	 	0,50	 
2022-01-15 11:05:00	MET_GARDEN	3,30	 	69,00	 	-1,84	 	3,80	 	0,50	 
2022-01-15 11:06:00	MET_GARDEN	3,30	 	69,00	 	-1,84	 	3,80	 	0,50	 
2022-01-15 11:07:00	MET_GARDEN	3,30	 	70,00	 	-1,65	 	3,80	 	0,50	 
2022-01-15 11:08:00	MET_GARDEN	3,30	 	69,00	 	-1,84	 	3,80	 	0,50	 
2022-01-15 11:09:00	MET_GARDEN	3,20	 	69,00	 	-1,94	 	3,80	 	0,50	 
2022-01-15 11:10:00	MET_GARDEN	3,30	 	70,00	 	-1,65	 	3,80	 	0,50	 
2022-01-15 11:11:00	MET_GARDEN	3,30	 	70,00	 	-1,65	 	3,80	 	0,50	 
2022-01-15 11:12:00	MET_GARDEN	3,30	 	70,00	 	-1,65	 	3,80	 	0,50	 
2022-01-15 11:13:00	MET_GARDEN	3,30	 	70,00	 	-1,65	 	3,80	 	0,50	 
2022-01-15 11:14:00	MET_GARDEN	3,30	 	70,00	 	-1,65	 	3,80	 	0,50	 
2022-01-15 11:15:00	MET_GARDEN	3,20	 	69,00	 	-1,94	 	3,80	 	0,50	 
2022-01-15 11:16:00	MET_GARDEN	3,10	 	69,00	 	-2,04	 	3,80	 	0,50	 
2022-01-15 11:17:00	MET_GARDEN	3,10	 	70,00	 	-1,84	 	3,80	 	0,50	 
2022-01-15 11:18:00	MET_GARDEN	3,20	 	70,00	 	-1,74	 	3,80	 	0,50	 
2022-01-15 11:19:00	MET_GARDEN	3,20	 	70,00	 	-1,74	 	3,80	 	0,50	 
2022-01-15 11:20:00	MET_GARDEN	3,20	 	71,00	 	-1,55	 	3,80	 	0,50	 
2022-01-15 11:21:00	MET_GARDEN	3,20	 	70,00	 	-1,74	 	3,80	 	0,50	 
2022-01-15 11:22:00	MET_GARDEN	3,30	 	70,00	 	-1,65	 	3,80	 	0,50	 
2022-01-15 11:23:00	MET_GARDEN	3,30	 	69,00	 	-1,84	 	3,80	 	0,50	 
2022-01-15 11:24:00	MET_GARDEN	3,20	 	69,00	 	-1,94	 	3,80	 	0,50	 
2022-01-15 11:25:00	MET_GARDEN	3,20	 	69,00	 	-1,94	 	3,80	 	0,50	 
2022-01-15 11:26:00	MET_GARDEN	3,20	 	70,00	 	-1,74	 	3,80	 	0,50	 
2022-01-15 11:27:00	MET_GARDEN	3,10	 	71,00	 	-1,65	 	3,80	 	0,50	 
2022-01-15 11:28:00	MET_GARDEN	3,10	 	71,00	 	-1,65	 	3,80	 	0,50	 
2022-01-15 11:29:00	MET_GARDEN	3,10	 	71,00	 	-1,65	 	3,80	 	0,50	 
2022-01-15 11:30:00	MET_GARDEN	3,10	 	71,00	 	-1,65	 	3,80	 	0,50	 
2022-01-15 11:31:00	MET_GARDEN	3,10	 	70,00	 	-1,84	 	3,80	 	0,50	 
2022-01-15 11:32:00	MET_GARDEN	3,00	 	70,00	 	-1,94	 	3,80	 	0,50	 
2022-01-15 11:33:00	MET_GARDEN	3,00	 	71,00	 	-1,74	 	3,80	 	0,50	 
2022-01-15 11:34:00	MET_GARDEN	3,00	 	71,00	 	-1,74	 	3,80	 	0,50	 
2022-01-15 11:35:00	MET_GARDEN	2,90	 	71,00	 	-1,84	 	3,80	 	0,50	 
2022-01-15 11:36:00	MET_GARDEN	3,00	 	71,00	 	-1,74	 	3,80	 	0,50	 
2022-01-15 11:37:00	MET_GARDEN	3,00	 	71,00	 	-1,74	 	3,80	 	0,50	 
2022-01-15 11:38:00	MET_GARDEN	3,00	 	71,00	 	-1,74	 	3,80	 	0,50	 
2022-01-15 11:39:00	MET_GARDEN	3,00	 	71,00	 	-1,74	 	3,80	 	0,50	 
2022-01-15 11:40:00	MET_GARDEN	3,00	 	71,00	 	-1,74	 	3,80	 	0,50	 
2022-01-15 11:41:00	MET_GARDEN	3,00	 	71,00	 	-1,74	 	3,80	 	0,50	 
2022-01-15 11:42:00	MET_GARDEN	3,00	 	72,00	 	-1,55	 	3,80	 	0,50	 
2022-01-15 11:43:00	MET_GARDEN	3,10	 	72,00	 	-1,46	 	3,80	 	0,50	 
2022-01-15 11:44:00	MET_GARDEN	3,10	 	71,00	 	-1,65	 	3,80	 	0,50	 
2022-01-15 11:45:00	MET_GARDEN	3,10	 	71,00	 	-1,65	 	3,80	 	0,50	 
2022-01-15 11:46:00	MET_GARDEN	3,10	 	71,00	 	-1,65	 	3,80	 	0,50	 
2022-01-15 11:47:00	MET_GARDEN	3,10	 	71,00	 	-1,65	 	3,80	 	0,50	 
