CREATEDATE	SITE	TH_TT	ST	TH_UU	ST	TH_TD	ST	TAMAX_06-18	ST	TAMIN_18-06	ST
2022-01-30 22:01:00	MET_GARDEN	2,20	 	59,00	 	-5,00	 	5,40	 	1,90	 
2022-01-30 22:02:00	MET_GARDEN	2,30	 	58,00	 	-5,13	 	5,40	 	1,90	 
2022-01-30 22:03:00	MET_GARDEN	2,30	 	58,00	 	-5,13	 	5,40	 	1,90	 
2022-01-30 22:04:00	MET_GARDEN	2,20	 	59,00	 	-5,00	 	5,40	 	1,90	 
2022-01-30 22:05:00	MET_GARDEN	2,20	 	59,00	 	-5,00	 	5,40	 	1,90	 
2022-01-30 22:06:00	MET_GARDEN	2,20	 	60,00	 	-4,78	 	5,40	 	1,90	 
2022-01-30 22:07:00	MET_GARDEN	2,10	 	60,00	 	-4,87	 	5,40	 	1,90	 
2022-01-30 22:08:00	MET_GARDEN	2,10	 	60,00	 	-4,87	 	5,40	 	1,90	 
2022-01-30 22:09:00	MET_GARDEN	2,10	 	60,00	 	-4,87	 	5,40	 	1,90	 
2022-01-30 22:10:00	MET_GARDEN	2,10	 	60,00	 	-4,87	 	5,40	 	1,90	 
2022-01-30 22:11:00	MET_GARDEN	2,10	 	60,00	 	-4,87	 	5,40	 	1,90	 
2022-01-30 22:12:00	MET_GARDEN	2,10	 	60,00	 	-4,87	 	5,40	 	1,90	 
2022-01-30 22:13:00	MET_GARDEN	2,20	 	59,00	 	-5,00	 	5,40	 	1,90	 
2022-01-30 22:14:00	MET_GARDEN	2,20	 	59,00	 	-5,00	 	5,40	 	1,90	 
2022-01-30 22:15:00	MET_GARDEN	2,10	 	60,00	 	-4,87	 	5,40	 	1,90	 
2022-01-30 22:16:00	MET_GARDEN	2,00	 	61,00	 	-4,75	 	5,40	 	1,90	 
2022-01-30 22:17:00	MET_GARDEN	2,10	 	60,00	 	-4,87	 	5,40	 	1,90	 
2022-01-30 22:18:00	MET_GARDEN	2,20	 	59,00	 	-5,00	 	5,40	 	1,90	 
2022-01-30 22:19:00	MET_GARDEN	2,20	 	59,00	 	-5,00	 	5,40	 	1,90	 
2022-01-30 22:20:00	MET_GARDEN	2,20	 	59,00	 	-5,00	 	5,40	 	1,90	 
2022-01-30 22:21:00	MET_GARDEN	2,20	 	59,00	 	-5,00	 	5,40	 	1,90	 
2022-01-30 22:22:00	MET_GARDEN	2,20	 	59,00	 	-5,00	 	5,40	 	1,90	 
2022-01-30 22:23:00	MET_GARDEN	2,20	 	60,00	 	-4,78	 	5,40	 	1,90	 
2022-01-30 22:24:00	MET_GARDEN	2,10	 	60,00	 	-4,87	 	5,40	 	1,90	 
2022-01-30 22:25:00	MET_GARDEN	2,10	 	61,00	 	-4,65	 	5,40	 	1,90	 
2022-01-30 22:26:00	MET_GARDEN	2,20	 	60,00	 	-4,78	 	5,40	 	1,90	 
2022-01-30 22:27:00	MET_GARDEN	2,10	 	60,00	 	-4,87	 	5,40	 	1,90	 
2022-01-30 22:28:00	MET_GARDEN	2,10	 	61,00	 	-4,65	 	5,40	 	1,90	 
2022-01-30 22:29:00	MET_GARDEN	2,10	 	60,00	 	-4,87	 	5,40	 	1,90	 
2022-01-30 22:30:00	MET_GARDEN	2,20	 	60,00	 	-4,78	 	5,40	 	1,90	 
2022-01-30 22:31:00	MET_GARDEN	2,20	 	59,00	 	-5,00	 	5,40	 	1,90	 
2022-01-30 22:32:00	MET_GARDEN	2,20	 	60,00	 	-4,78	 	5,40	 	1,90	 
2022-01-30 22:33:00	MET_GARDEN	2,20	 	60,00	 	-4,78	 	5,40	 	1,90	 
2022-01-30 22:34:00	MET_GARDEN	2,20	 	59,00	 	-5,00	 	5,40	 	1,90	 
2022-01-30 22:35:00	MET_GARDEN	2,20	 	59,00	 	-5,00	 	5,40	 	1,90	 
2022-01-30 22:36:00	MET_GARDEN	2,30	 	58,00	 	-5,13	 	5,40	 	1,90	 
2022-01-30 22:37:00	MET_GARDEN	2,30	 	58,00	 	-5,13	 	5,40	 	1,90	 
2022-01-30 22:38:00	MET_GARDEN	2,20	 	59,00	 	-5,00	 	5,40	 	1,90	 
2022-01-30 22:39:00	MET_GARDEN	2,20	 	58,00	 	-5,23	 	5,40	 	1,90	 
2022-01-30 22:40:00	MET_GARDEN	2,20	 	59,00	 	-5,00	 	5,40	 	1,90	 
2022-01-30 22:41:00	MET_GARDEN	2,10	 	59,00	 	-5,09	 	5,40	 	1,90	 
2022-01-30 22:42:00	MET_GARDEN	2,10	 	60,00	 	-4,87	 	5,40	 	1,90	 
2022-01-30 22:43:00	MET_GARDEN	2,10	 	59,00	 	-5,09	 	5,40	 	1,90	 
2022-01-30 22:44:00	MET_GARDEN	2,10	 	59,00	 	-5,09	 	5,40	 	1,90	 
2022-01-30 22:45:00	MET_GARDEN	2,10	 	60,00	 	-4,87	 	5,40	 	1,90	 
2022-01-30 22:46:00	MET_GARDEN	2,00	 	60,00	 	-4,97	 	5,40	 	1,90	 
2022-01-30 22:47:00	MET_GARDEN	2,00	 	60,00	 	-4,97	 	5,40	 	1,90	 
2022-01-30 22:48:00	MET_GARDEN	2,00	 	60,00	 	-4,97	 	5,40	 	1,90	 
2022-01-30 22:49:00	MET_GARDEN	2,00	 	60,00	 	-4,97	 	5,40	 	1,90	 
2022-01-30 22:50:00	MET_GARDEN	2,00	 	61,00	 	-4,75	 	5,40	 	1,90	 
2022-01-30 22:51:00	MET_GARDEN	2,00	 	61,00	 	-4,75	 	5,40	 	1,90	 
2022-01-30 22:52:00	MET_GARDEN	2,00	 	60,00	 	-4,97	 	5,40	 	1,90	 
2022-01-30 22:53:00	MET_GARDEN	2,00	 	61,00	 	-4,75	 	5,40	 	1,90	 
2022-01-30 22:54:00	MET_GARDEN	1,90	 	62,00	 	-4,63	 	5,40	 	1,90	 
2022-01-30 22:55:00	MET_GARDEN	1,90	 	62,00	 	-4,63	 	5,40	 	1,90	 
2022-01-30 22:56:00	MET_GARDEN	1,90	 	62,00	 	-4,63	 	5,40	 	1,90	 
2022-01-30 22:57:00	MET_GARDEN	1,90	 	62,00	 	-4,63	 	5,40	 	1,90	 
2022-01-30 22:58:00	MET_GARDEN	2,00	 	61,00	 	-4,75	 	5,40	 	1,90	 
2022-01-30 22:59:00	MET_GARDEN	2,00	 	60,00	 	-4,97	 	5,40	 	1,90	 
2022-01-30 23:00:00	MET_GARDEN	2,00	 	60,00	 	-4,97	 	5,40	 	1,90	 
2022-01-30 23:01:00	MET_GARDEN	2,00	 	60,00	 	-4,97	 	5,40	 	1,90	 
2022-01-30 23:02:00	MET_GARDEN	2,00	 	60,00	 	-4,97	 	5,40	 	1,90	 
2022-01-30 23:03:00	MET_GARDEN	2,00	 	60,00	 	-4,97	 	5,40	 	1,90	 
2022-01-30 23:04:00	MET_GARDEN	2,00	 	60,00	 	-4,97	 	5,40	 	1,90	 
2022-01-30 23:05:00	MET_GARDEN	2,10	 	59,00	 	-5,09	 	5,40	 	1,90	 
2022-01-30 23:06:00	MET_GARDEN	2,20	 	58,00	 	-5,23	 	5,40	 	1,90	 
2022-01-30 23:07:00	MET_GARDEN	2,10	 	58,00	 	-5,32	 	5,40	 	1,90	 
2022-01-30 23:08:00	MET_GARDEN	2,10	 	59,00	 	-5,09	 	5,40	 	1,90	 
2022-01-30 23:09:00	MET_GARDEN	2,10	 	59,00	 	-5,09	 	5,40	 	1,90	 
2022-01-30 23:10:00	MET_GARDEN	2,00	 	60,00	 	-4,97	 	5,40	 	1,90	 
2022-01-30 23:11:00	MET_GARDEN	2,00	 	60,00	 	-4,97	 	5,40	 	1,90	 
2022-01-30 23:12:00	MET_GARDEN	1,90	 	61,00	 	-4,84	 	5,40	 	1,90	 
2022-01-30 23:13:00	MET_GARDEN	1,90	 	62,00	 	-4,63	 	5,40	 	1,90	 
2022-01-30 23:14:00	MET_GARDEN	1,90	 	62,00	 	-4,63	 	5,40	 	1,90	 
2022-01-30 23:15:00	MET_GARDEN	1,90	 	62,00	 	-4,63	 	5,40	 	1,90	 
2022-01-30 23:16:00	MET_GARDEN	1,90	 	61,00	 	-4,84	 	5,40	 	1,90	 
2022-01-30 23:17:00	MET_GARDEN	1,90	 	61,00	 	-4,84	 	5,40	 	1,90	 
2022-01-30 23:18:00	MET_GARDEN	1,90	 	62,00	 	-4,63	 	5,40	 	1,90	 
2022-01-30 23:19:00	MET_GARDEN	1,90	 	62,00	 	-4,63	 	5,40	 	1,90	 
2022-01-30 23:20:00	MET_GARDEN	1,90	 	61,00	 	-4,84	 	5,40	 	1,90	 
2022-01-30 23:21:00	MET_GARDEN	1,90	 	61,00	 	-4,84	 	5,40	 	1,90	 
2022-01-30 23:22:00	MET_GARDEN	1,90	 	61,00	 	-4,84	 	5,40	 	1,90	 
2022-01-30 23:23:00	MET_GARDEN	1,90	 	61,00	 	-4,84	 	5,40	 	1,90	 
2022-01-30 23:24:00	MET_GARDEN	1,90	 	61,00	 	-4,84	 	5,40	 	1,90	 
2022-01-30 23:25:00	MET_GARDEN	1,90	 	61,00	 	-4,84	 	5,40	 	1,90	 
2022-01-30 23:26:00	MET_GARDEN	1,90	 	61,00	 	-4,84	 	5,40	 	1,90	 
2022-01-30 23:27:00	MET_GARDEN	1,90	 	61,00	 	-4,84	 	5,40	 	1,90	 
2022-01-30 23:28:00	MET_GARDEN	1,90	 	61,00	 	-4,84	 	5,40	 	1,90	 
2022-01-30 23:29:00	MET_GARDEN	2,00	 	60,00	 	-4,97	 	5,40	 	1,90	 
2022-01-30 23:30:00	MET_GARDEN	2,00	 	60,00	 	-4,97	 	5,40	 	1,90	 
2022-01-30 23:31:00	MET_GARDEN	1,90	 	61,00	 	-4,84	 	5,40	 	1,90	 
2022-01-30 23:32:00	MET_GARDEN	1,80	 	61,00	 	-4,94	 	5,40	 	1,80	 
2022-01-30 23:33:00	MET_GARDEN	1,80	 	62,00	 	-4,72	 	5,40	 	1,80	 
2022-01-30 23:34:00	MET_GARDEN	1,80	 	62,00	 	-4,72	 	5,40	 	1,80	 
2022-01-30 23:35:00	MET_GARDEN	1,80	 	62,00	 	-4,72	 	5,40	 	1,80	 
2022-01-30 23:36:00	MET_GARDEN	1,80	 	62,00	 	-4,72	 	5,40	 	1,80	 
2022-01-30 23:37:00	MET_GARDEN	1,80	 	62,00	 	-4,72	 	5,40	 	1,80	 
2022-01-30 23:38:00	MET_GARDEN	1,90	 	61,00	 	-4,84	 	5,40	 	1,80	 
2022-01-30 23:39:00	MET_GARDEN	1,90	 	61,00	 	-4,84	 	5,40	 	1,80	 
2022-01-30 23:40:00	MET_GARDEN	1,90	 	61,00	 	-4,84	 	5,40	 	1,80	 
2022-01-30 23:41:00	MET_GARDEN	1,80	 	62,00	 	-4,72	 	5,40	 	1,80	 
2022-01-30 23:42:00	MET_GARDEN	1,80	 	62,00	 	-4,72	 	5,40	 	1,80	 
2022-01-30 23:43:00	MET_GARDEN	1,70	 	63,00	 	-4,60	 	5,40	 	1,70	 
2022-01-30 23:44:00	MET_GARDEN	1,80	 	62,00	 	-4,72	 	5,40	 	1,70	 
2022-01-30 23:45:00	MET_GARDEN	1,80	 	62,00	 	-4,72	 	5,40	 	1,70	 
2022-01-30 23:46:00	MET_GARDEN	1,80	 	62,00	 	-4,72	 	5,40	 	1,70	 
2022-01-30 23:47:00	MET_GARDEN	1,70	 	63,00	 	-4,60	 	5,40	 	1,70	 
2022-01-30 23:48:00	MET_GARDEN	1,70	 	63,00	 	-4,60	 	5,40	 	1,70	 
2022-01-30 23:49:00	MET_GARDEN	1,70	 	63,00	 	-4,60	 	5,40	 	1,70	 
2022-01-30 23:50:00	MET_GARDEN	1,70	 	64,00	 	-4,39	 	5,40	 	1,70	 
2022-01-30 23:51:00	MET_GARDEN	1,70	 	63,00	 	-4,60	 	5,40	 	1,70	 
2022-01-30 23:52:00	MET_GARDEN	1,70	 	63,00	 	-4,60	 	5,40	 	1,70	 
2022-01-30 23:53:00	MET_GARDEN	1,70	 	63,00	 	-4,60	 	5,40	 	1,70	 
2022-01-30 23:54:00	MET_GARDEN	1,70	 	63,00	 	-4,60	 	5,40	 	1,70	 
2022-01-30 23:55:00	MET_GARDEN	1,60	 	64,00	 	-4,49	 	5,40	 	1,60	 
2022-01-30 23:56:00	MET_GARDEN	1,50	 	64,00	 	-4,58	 	5,40	 	1,50	 
2022-01-30 23:57:00	MET_GARDEN	1,60	 	64,00	 	-4,49	 	5,40	 	1,50	 
2022-01-30 23:58:00	MET_GARDEN	1,60	 	64,00	 	-4,49	 	5,40	 	1,50	 
2022-01-30 23:59:00	MET_GARDEN	1,60	 	64,00	 	-4,49	 	5,40	 	1,50	 
