CREATEDATE	SITE	TH_TT	ST	TH_UU	ST	TH_TD	ST	TAMAX_06-18	ST	TAMIN_18-06	ST
2022-01-21 00:42:00	MET_GARDEN	-3,60	 	85,00	 	-5,53	 	1,60	 	-3,70	 
2022-01-21 00:43:00	MET_GARDEN	-3,70	 	84,00	 	-5,77	 	1,60	 	-3,70	 
2022-01-21 00:44:00	MET_GARDEN	-3,60	 	84,00	 	-5,67	 	1,60	 	-3,70	 
2022-01-21 00:45:00	MET_GARDEN	-3,60	 	84,00	 	-5,67	 	1,60	 	-3,70	 
2022-01-21 00:46:00	MET_GARDEN	-3,60	 	84,00	 	-5,67	 	1,60	 	-3,70	 
2022-01-21 00:47:00	MET_GARDEN	-3,60	 	83,00	 	-5,82	 	1,60	 	-3,70	 
2022-01-21 00:48:00	MET_GARDEN	-3,60	 	83,00	 	-5,82	 	1,60	 	-3,70	 
2022-01-21 00:49:00	MET_GARDEN	-3,60	 	83,00	 	-5,82	 	1,60	 	-3,70	 
2022-01-21 00:50:00	MET_GARDEN	-3,70	 	83,00	 	-5,91	 	1,60	 	-3,70	 
2022-01-21 00:51:00	MET_GARDEN	-3,60	 	82,00	 	-5,96	 	1,60	 	-3,70	 
2022-01-21 00:52:00	MET_GARDEN	-3,60	 	82,00	 	-5,96	 	1,60	 	-3,70	 
2022-01-21 00:53:00	MET_GARDEN	-3,70	 	82,00	 	-6,06	 	1,60	 	-3,70	 
2022-01-21 00:54:00	MET_GARDEN	-3,70	 	82,00	 	-6,06	 	1,60	 	-3,70	 
2022-01-21 00:55:00	MET_GARDEN	-3,70	 	82,00	 	-6,06	 	1,60	 	-3,70	 
2022-01-21 00:56:00	MET_GARDEN	-3,70	 	81,00	 	-6,20	 	1,60	 	-3,70	 
2022-01-21 00:57:00	MET_GARDEN	-3,80	 	81,00	 	-6,30	 	1,60	 	-3,80	 
2022-01-21 00:58:00	MET_GARDEN	-3,80	 	81,00	 	-6,30	 	1,60	 	-3,80	 
2022-01-21 00:59:00	MET_GARDEN	-3,70	 	81,00	 	-6,20	 	1,60	 	-3,80	 
2022-01-21 01:00:00	MET_GARDEN	-3,80	 	81,00	 	-6,30	 	1,60	 	-3,80	 
2022-01-21 01:01:00	MET_GARDEN	-3,80	 	80,00	 	-6,45	 	1,60	 	-3,80	 
2022-01-21 01:02:00	MET_GARDEN	-3,90	 	80,00	 	-6,54	 	1,60	 	-3,90	 
2022-01-21 01:03:00	MET_GARDEN	-4,00	 	80,00	 	-6,64	 	1,60	 	-4,00	 
2022-01-21 01:04:00	MET_GARDEN	-3,90	 	80,00	 	-6,54	 	1,60	 	-4,00	 
2022-01-21 01:05:00	MET_GARDEN	-3,80	 	80,00	 	-6,45	 	1,60	 	-4,00	 
2022-01-21 01:06:00	MET_GARDEN	-3,70	 	80,00	 	-6,35	 	1,60	 	-4,00	 
2022-01-21 01:07:00	MET_GARDEN	-3,80	 	79,00	 	-6,59	 	1,60	 	-4,00	 
2022-01-21 01:08:00	MET_GARDEN	-3,80	 	79,00	 	-6,59	 	1,60	 	-4,00	 
2022-01-21 01:09:00	MET_GARDEN	-3,80	 	79,00	 	-6,59	 	1,60	 	-4,00	 
2022-01-21 01:10:00	MET_GARDEN	-3,70	 	79,00	 	-6,49	 	1,60	 	-4,00	 
2022-01-21 01:11:00	MET_GARDEN	-3,60	 	79,00	 	-6,40	 	1,60	 	-4,00	 
2022-01-21 01:12:00	MET_GARDEN	-3,50	 	78,00	 	-6,45	 	1,60	 	-4,00	 
2022-01-21 01:13:00	MET_GARDEN	-3,50	 	78,00	 	-6,45	 	1,60	 	-4,00	 
2022-01-21 01:14:00	MET_GARDEN	-3,60	 	78,00	 	-6,55	 	1,60	 	-4,00	 
2022-01-21 01:15:00	MET_GARDEN	-3,50	 	78,00	 	-6,45	 	1,60	 	-4,00	 
2022-01-21 01:16:00	MET_GARDEN	-3,50	 	78,00	 	-6,45	 	1,60	 	-4,00	 
2022-01-21 01:17:00	MET_GARDEN	-3,40	 	77,00	 	-6,50	 	1,60	 	-4,00	 
2022-01-21 01:18:00	MET_GARDEN	-3,40	 	77,00	 	-6,50	 	1,60	 	-4,00	 
2022-01-21 01:19:00	MET_GARDEN	-3,30	 	77,00	 	-6,40	 	1,60	 	-4,00	 
2022-01-21 01:20:00	MET_GARDEN	-3,20	 	76,00	 	-6,46	 	1,60	 	-4,00	 
2022-01-21 01:21:00	MET_GARDEN	-3,20	 	76,00	 	-6,46	 	1,60	 	-4,00	 
2022-01-21 01:22:00	MET_GARDEN	-3,20	 	75,00	 	-6,62	 	1,60	 	-4,00	 
2022-01-21 01:23:00	MET_GARDEN	-3,10	 	75,00	 	-6,52	 	1,60	 	-4,00	 
2022-01-21 01:24:00	MET_GARDEN	-3,10	 	75,00	 	-6,52	 	1,60	 	-4,00	 
2022-01-21 01:25:00	MET_GARDEN	-3,10	 	74,00	 	-6,68	 	1,60	 	-4,00	 
2022-01-21 01:26:00	MET_GARDEN	-3,10	 	74,00	 	-6,68	 	1,60	 	-4,00	 
2022-01-21 01:27:00	MET_GARDEN	-3,10	 	74,00	 	-6,68	 	1,60	 	-4,00	 
2022-01-21 01:28:00	MET_GARDEN	-3,10	 	74,00	 	-6,68	 	1,60	 	-4,00	 
2022-01-21 01:29:00	MET_GARDEN	-3,10	 	74,00	 	-6,68	 	1,60	 	-4,00	 
2022-01-21 01:30:00	MET_GARDEN	-3,10	 	74,00	 	-6,68	 	1,60	 	-4,00	 
2022-01-21 01:31:00	MET_GARDEN	-3,10	 	74,00	 	-6,68	 	1,60	 	-4,00	 
2022-01-21 01:32:00	MET_GARDEN	-3,10	 	74,00	 	-6,68	 	1,60	 	-4,00	 
2022-01-21 01:33:00	MET_GARDEN	-3,00	 	74,00	 	-6,58	 	1,60	 	-4,00	 
2022-01-21 01:34:00	MET_GARDEN	-3,00	 	73,00	 	-6,74	 	1,60	 	-4,00	 
2022-01-21 01:35:00	MET_GARDEN	-3,00	 	73,00	 	-6,74	 	1,60	 	-4,00	 
2022-01-21 01:36:00	MET_GARDEN	-3,00	 	73,00	 	-6,74	 	1,60	 	-4,00	 
2022-01-21 01:37:00	MET_GARDEN	-2,90	 	72,00	 	-6,80	 	1,60	 	-4,00	 
2022-01-21 01:38:00	MET_GARDEN	-2,90	 	72,00	 	-6,80	 	1,60	 	-4,00	 
2022-01-21 01:39:00	MET_GARDEN	-2,90	 	72,00	 	-6,80	 	1,60	 	-4,00	 
2022-01-21 01:40:00	MET_GARDEN	-2,90	 	72,00	 	-6,80	 	1,60	 	-4,00	 
2022-01-21 01:41:00	MET_GARDEN	-2,90	 	71,00	 	-6,97	 	1,60	 	-4,00	 
2022-01-21 01:42:00	MET_GARDEN	-2,90	 	71,00	 	-6,97	 	1,60	 	-4,00	 
2022-01-21 01:43:00	MET_GARDEN	-2,90	 	71,00	 	-6,97	 	1,60	 	-4,00	 
2022-01-21 01:44:00	MET_GARDEN	-2,90	 	70,00	 	-7,13	 	1,60	 	-4,00	 
2022-01-21 01:45:00	MET_GARDEN	-2,90	 	70,00	 	-7,13	 	1,60	 	-4,00	 
2022-01-21 01:46:00	MET_GARDEN	-3,00	 	70,00	 	-7,23	 	1,60	 	-4,00	 
2022-01-21 01:47:00	MET_GARDEN	-3,00	 	70,00	 	-7,23	 	1,60	 	-4,00	 
2022-01-21 01:48:00	MET_GARDEN	-2,90	 	70,00	 	-7,13	 	1,60	 	-4,00	 
2022-01-21 01:49:00	MET_GARDEN	-3,00	 	70,00	 	-7,23	 	1,60	 	-4,00	 
2022-01-21 01:50:00	MET_GARDEN	-3,10	 	70,00	 	-7,33	 	1,60	 	-4,00	 
2022-01-21 01:51:00	MET_GARDEN	-3,10	 	70,00	 	-7,33	 	1,60	 	-4,00	 
2022-01-21 01:52:00	MET_GARDEN	-3,10	 	69,00	 	-7,49	 	1,60	 	-4,00	 
2022-01-21 01:53:00	MET_GARDEN	-3,20	 	69,00	 	-7,59	 	1,60	 	-4,00	 
2022-01-21 01:54:00	MET_GARDEN	-3,30	 	69,00	 	-7,69	 	1,60	 	-4,00	 
2022-01-21 01:55:00	MET_GARDEN	-3,30	 	69,00	 	-7,69	 	1,60	 	-4,00	 
2022-01-21 01:56:00	MET_GARDEN	-3,40	 	69,00	 	-7,78	 	1,60	 	-4,00	 
2022-01-21 01:57:00	MET_GARDEN	-3,40	 	70,00	 	-7,62	 	1,60	 	-4,00	 
2022-01-21 01:58:00	MET_GARDEN	-3,30	 	69,00	 	-7,69	 	1,60	 	-4,00	 
2022-01-21 01:59:00	MET_GARDEN	-3,20	 	69,00	 	-7,59	 	1,60	 	-4,00	 
2022-01-21 02:00:00	MET_GARDEN	-3,20	 	69,00	 	-7,59	 	1,60	 	-4,00	 
2022-01-21 02:01:00	MET_GARDEN	-3,40	 	69,00	 	-7,78	 	1,60	 	-4,00	 
2022-01-21 02:02:00	MET_GARDEN	-3,40	 	69,00	 	-7,78	 	1,60	 	-4,00	 
2022-01-21 02:03:00	MET_GARDEN	-3,40	 	69,00	 	-7,78	 	1,60	 	-4,00	 
2022-01-21 02:04:00	MET_GARDEN	-3,60	 	69,00	 	-7,98	 	1,60	 	-4,00	 
2022-01-21 02:05:00	MET_GARDEN	-3,60	 	69,00	 	-7,98	 	1,60	 	-4,00	 
2022-01-21 02:06:00	MET_GARDEN	-3,40	 	70,00	 	-7,62	 	1,60	 	-4,00	 
2022-01-21 02:07:00	MET_GARDEN	-3,40	 	69,00	 	-7,78	 	1,60	 	-4,00	 
2022-01-21 02:08:00	MET_GARDEN	-3,50	 	69,00	 	-7,88	 	1,60	 	-4,00	 
2022-01-21 02:09:00	MET_GARDEN	-3,50	 	69,00	 	-7,88	 	1,60	 	-4,00	 
2022-01-21 02:10:00	MET_GARDEN	-3,60	 	69,00	 	-7,98	 	1,60	 	-4,00	 
2022-01-21 02:11:00	MET_GARDEN	-3,60	 	69,00	 	-7,98	 	1,60	 	-4,00	 
2022-01-21 02:12:00	MET_GARDEN	-3,60	 	69,00	 	-7,98	 	1,60	 	-4,00	 
2022-01-21 02:13:00	MET_GARDEN	-3,60	 	69,00	 	-7,98	 	1,60	 	-4,00	 
2022-01-21 02:14:00	MET_GARDEN	-3,60	 	70,00	 	-7,81	 	1,60	 	-4,00	 
2022-01-21 02:15:00	MET_GARDEN	-3,60	 	70,00	 	-7,81	 	1,60	 	-4,00	 
2022-01-21 02:16:00	MET_GARDEN	-3,70	 	70,00	 	-7,91	 	1,60	 	-4,00	 
2022-01-21 02:17:00	MET_GARDEN	-3,80	 	70,00	 	-8,00	 	1,60	 	-4,00	 
2022-01-21 02:18:00	MET_GARDEN	-3,70	 	71,00	 	-7,74	 	1,60	 	-4,00	 
2022-01-21 02:19:00	MET_GARDEN	-3,70	 	71,00	 	-7,74	 	1,60	 	-4,00	 
2022-01-21 02:20:00	MET_GARDEN	-3,60	 	71,00	 	-7,64	 	1,60	 	-4,00	 
2022-01-21 02:21:00	MET_GARDEN	-3,60	 	71,00	 	-7,64	 	1,60	 	-4,00	 
2022-01-21 02:22:00	MET_GARDEN	-3,60	 	71,00	 	-7,64	 	1,60	 	-4,00	 
2022-01-21 02:23:00	MET_GARDEN	-3,50	 	71,00	 	-7,55	 	1,60	 	-4,00	 
2022-01-21 02:24:00	MET_GARDEN	-3,50	 	71,00	 	-7,55	 	1,60	 	-4,00	 
2022-01-21 02:25:00	MET_GARDEN	-3,40	 	71,00	 	-7,45	 	1,60	 	-4,00	 
2022-01-21 02:26:00	MET_GARDEN	-3,40	 	71,00	 	-7,45	 	1,60	 	-4,00	 
2022-01-21 02:27:00	MET_GARDEN	-3,40	 	71,00	 	-7,45	 	1,60	 	-4,00	 
2022-01-21 02:28:00	MET_GARDEN	-3,30	 	71,00	 	-7,35	 	1,60	 	-4,00	 
2022-01-21 02:29:00	MET_GARDEN	-3,30	 	71,00	 	-7,35	 	1,60	 	-4,00	 
2022-01-21 02:30:00	MET_GARDEN	-3,30	 	71,00	 	-7,35	 	1,60	 	-4,00	 
2022-01-21 02:31:00	MET_GARDEN	-3,30	 	71,00	 	-7,35	 	1,60	 	-4,00	 
2022-01-21 02:32:00	MET_GARDEN	-3,20	 	70,00	 	-7,42	 	1,60	 	-4,00	 
2022-01-21 02:33:00	MET_GARDEN	-3,30	 	70,00	 	-7,52	 	1,60	 	-4,00	 
2022-01-21 02:34:00	MET_GARDEN	-3,30	 	70,00	 	-7,52	 	1,60	 	-4,00	 
2022-01-21 02:35:00	MET_GARDEN	-3,30	 	71,00	 	-7,35	 	1,60	 	-4,00	 
2022-01-21 02:36:00	MET_GARDEN	-3,30	 	71,00	 	-7,35	 	1,60	 	-4,00	 
2022-01-21 02:37:00	MET_GARDEN	-3,30	 	71,00	 	-7,35	 	1,60	 	-4,00	 
2022-01-21 02:38:00	MET_GARDEN	-3,30	 	70,00	 	-7,52	 	1,60	 	-4,00	 
2022-01-21 02:39:00	MET_GARDEN	-3,30	 	70,00	 	-7,52	 	1,60	 	-4,00	 
2022-01-21 02:40:00	MET_GARDEN	-3,30	 	70,00	 	-7,52	 	1,60	 	-4,00	 
2022-01-21 02:41:00	MET_GARDEN	-3,30	 	70,00	 	-7,52	 	1,60	 	-4,00	 
2022-01-21 02:42:00	MET_GARDEN	-3,30	 	70,00	 	-7,52	 	1,60	 	-4,00	 
2022-01-21 02:43:00	MET_GARDEN	-3,30	 	70,00	 	-7,52	 	1,60	 	-4,00	 
2022-01-21 02:44:00	MET_GARDEN	-3,30	 	70,00	 	-7,52	 	1,60	 	-4,00	 
2022-01-21 02:45:00	MET_GARDEN	-3,30	 	69,00	 	-7,69	 	1,60	 	-4,00	 
2022-01-21 02:46:00	MET_GARDEN	-3,30	 	69,00	 	-7,69	 	1,60	 	-4,00	 
2022-01-21 02:47:00	MET_GARDEN	-3,30	 	69,00	 	-7,69	 	1,60	 	-4,00	 
2022-01-21 02:48:00	MET_GARDEN	-3,30	 	69,00	 	-7,69	 	1,60	 	-4,00	 
2022-01-21 02:49:00	MET_GARDEN	-3,40	 	69,00	 	-7,78	 	1,60	 	-4,00	 
2022-01-21 02:50:00	MET_GARDEN	-3,40	 	70,00	 	-7,62	 	1,60	 	-4,00	 
2022-01-21 02:51:00	MET_GARDEN	-3,40	 	70,00	 	-7,62	 	1,60	 	-4,00	 
2022-01-21 02:52:00	MET_GARDEN	-3,40	 	70,00	 	-7,62	 	1,60	 	-4,00	 
2022-01-21 02:53:00	MET_GARDEN	-3,30	 	70,00	 	-7,52	 	1,60	 	-4,00	 
2022-01-21 02:54:00	MET_GARDEN	-3,30	 	70,00	 	-7,52	 	1,60	 	-4,00	 
2022-01-21 02:55:00	MET_GARDEN	-3,30	 	70,00	 	-7,52	 	1,60	 	-4,00	 
2022-01-21 02:56:00	MET_GARDEN	-3,30	 	70,00	 	-7,52	 	1,60	 	-4,00	 
2022-01-21 02:57:00	MET_GARDEN	-3,30	 	70,00	 	-7,52	 	1,60	 	-4,00	 
2022-01-21 02:58:00	MET_GARDEN	-3,30	 	71,00	 	-7,35	 	1,60	 	-4,00	 
2022-01-21 02:59:00	MET_GARDEN	-3,20	 	71,00	 	-7,26	 	1,60	 	-4,00	 
2022-01-21 03:00:00	MET_GARDEN	-3,20	 	70,00	 	-7,42	 	1,60	 	-4,00	 
2022-01-21 03:01:00	MET_GARDEN	-3,20	 	70,00	 	-7,42	 	1,60	 	-4,00	 
2022-01-21 03:02:00	MET_GARDEN	-3,20	 	70,00	 	-7,42	 	1,60	 	-4,00	 
2022-01-21 03:03:00	MET_GARDEN	-3,20	 	71,00	 	-7,26	 	1,60	 	-4,00	 
2022-01-21 03:04:00	MET_GARDEN	-3,20	 	71,00	 	-7,26	 	1,60	 	-4,00	 
2022-01-21 03:05:00	MET_GARDEN	-3,10	 	70,00	 	-7,33	 	1,60	 	-4,00	 
2022-01-21 03:06:00	MET_GARDEN	-3,10	 	70,00	 	-7,33	 	1,60	 	-4,00	 
2022-01-21 03:07:00	MET_GARDEN	-3,10	 	70,00	 	-7,33	 	1,60	 	-4,00	 
2022-01-21 03:08:00	MET_GARDEN	-3,10	 	70,00	 	-7,33	 	1,60	 	-4,00	 
2022-01-21 03:09:00	MET_GARDEN	-3,20	 	70,00	 	-7,42	 	1,60	 	-4,00	 
2022-01-21 03:10:00	MET_GARDEN	-3,20	 	70,00	 	-7,42	 	1,60	 	-4,00	 
2022-01-21 03:11:00	MET_GARDEN	-3,20	 	71,00	 	-7,26	 	1,60	 	-4,00	 
2022-01-21 03:12:00	MET_GARDEN	-3,20	 	71,00	 	-7,26	 	1,60	 	-4,00	 
2022-01-21 03:13:00	MET_GARDEN	-3,20	 	71,00	 	-7,26	 	1,60	 	-4,00	 
2022-01-21 03:14:00	MET_GARDEN	-3,20	 	71,00	 	-7,26	 	1,60	 	-4,00	 
2022-01-21 03:15:00	MET_GARDEN	-3,20	 	71,00	 	-7,26	 	1,60	 	-4,00	 
2022-01-21 03:16:00	MET_GARDEN	-3,20	 	71,00	 	-7,26	 	1,60	 	-4,00	 
2022-01-21 03:17:00	MET_GARDEN	-3,20	 	71,00	 	-7,26	 	1,60	 	-4,00	 
2022-01-21 03:18:00	MET_GARDEN	-3,20	 	70,00	 	-7,42	 	1,60	 	-4,00	 
2022-01-21 03:19:00	MET_GARDEN	-3,20	 	70,00	 	-7,42	 	1,60	 	-4,00	 
2022-01-21 03:20:00	MET_GARDEN	-3,20	 	70,00	 	-7,42	 	1,60	 	-4,00	 
2022-01-21 03:21:00	MET_GARDEN	-3,30	 	70,00	 	-7,52	 	1,60	 	-4,00	 
2022-01-21 03:22:00	MET_GARDEN	-3,30	 	71,00	 	-7,35	 	1,60	 	-4,00	 
2022-01-21 03:23:00	MET_GARDEN	-3,30	 	71,00	 	-7,35	 	1,60	 	-4,00	 
2022-01-21 03:24:00	MET_GARDEN	-3,20	 	71,00	 	-7,26	 	1,60	 	-4,00	 
2022-01-21 03:25:00	MET_GARDEN	-3,20	 	71,00	 	-7,26	 	1,60	 	-4,00	 
2022-01-21 03:26:00	MET_GARDEN	-3,20	 	71,00	 	-7,26	 	1,60	 	-4,00	 
2022-01-21 03:27:00	MET_GARDEN	-3,20	 	70,00	 	-7,42	 	1,60	 	-4,00	 
2022-01-21 03:28:00	MET_GARDEN	-3,20	 	70,00	 	-7,42	 	1,60	 	-4,00	 
2022-01-21 03:29:00	MET_GARDEN	-3,20	 	70,00	 	-7,42	 	1,60	 	-4,00	 
2022-01-21 03:30:00	MET_GARDEN	-3,30	 	70,00	 	-7,52	 	1,60	 	-4,00	 
2022-01-21 03:31:00	MET_GARDEN	-3,20	 	70,00	 	-7,42	 	1,60	 	-4,00	 
2022-01-21 03:32:00	MET_GARDEN	-3,20	 	70,00	 	-7,42	 	1,60	 	-4,00	 
2022-01-21 03:33:00	MET_GARDEN	-3,30	 	70,00	 	-7,52	 	1,60	 	-4,00	 
2022-01-21 03:34:00	MET_GARDEN	-3,40	 	70,00	 	-7,62	 	1,60	 	-4,00	 
2022-01-21 03:35:00	MET_GARDEN	-3,40	 	70,00	 	-7,62	 	1,60	 	-4,00	 
2022-01-21 03:36:00	MET_GARDEN	-3,40	 	70,00	 	-7,62	 	1,60	 	-4,00	 
2022-01-21 03:37:00	MET_GARDEN	-3,40	 	70,00	 	-7,62	 	1,60	 	-4,00	 
2022-01-21 03:38:00	MET_GARDEN	-3,40	 	70,00	 	-7,62	 	1,60	 	-4,00	 
2022-01-21 03:39:00	MET_GARDEN	-3,40	 	70,00	 	-7,62	 	1,60	 	-4,00	 
2022-01-21 03:40:00	MET_GARDEN	-3,50	 	70,00	 	-7,71	 	1,60	 	-4,00	 
2022-01-21 03:41:00	MET_GARDEN	-3,50	 	70,00	 	-7,71	 	1,60	 	-4,00	 
2022-01-21 03:42:00	MET_GARDEN	-3,50	 	70,00	 	-7,71	 	1,60	 	-4,00	 
2022-01-21 03:43:00	MET_GARDEN	-3,40	 	70,00	 	-7,62	 	1,60	 	-4,00	 
2022-01-21 03:44:00	MET_GARDEN	-3,50	 	70,00	 	-7,71	 	1,60	 	-4,00	 
2022-01-21 03:45:00	MET_GARDEN	-3,50	 	70,00	 	-7,71	 	1,60	 	-4,00	 
2022-01-21 03:46:00	MET_GARDEN	-3,60	 	70,00	 	-7,81	 	1,60	 	-4,00	 
2022-01-21 03:47:00	MET_GARDEN	-3,50	 	70,00	 	-7,71	 	1,60	 	-4,00	 
2022-01-21 03:48:00	MET_GARDEN	-3,50	 	69,00	 	-7,88	 	1,60	 	-4,00	 
2022-01-21 03:49:00	MET_GARDEN	-3,40	 	69,00	 	-7,78	 	1,60	 	-4,00	 
2022-01-21 03:50:00	MET_GARDEN	-3,50	 	69,00	 	-7,88	 	1,60	 	-4,00	 
2022-01-21 03:51:00	MET_GARDEN	-3,50	 	69,00	 	-7,88	 	1,60	 	-4,00	 
2022-01-21 03:52:00	MET_GARDEN	-3,60	 	69,00	 	-7,98	 	1,60	 	-4,00	 
2022-01-21 03:53:00	MET_GARDEN	-3,60	 	69,00	 	-7,98	 	1,60	 	-4,00	 
2022-01-21 03:54:00	MET_GARDEN	-3,60	 	69,00	 	-7,98	 	1,60	 	-4,00	 
2022-01-21 03:55:00	MET_GARDEN	-3,60	 	69,00	 	-7,98	 	1,60	 	-4,00	 
2022-01-21 03:56:00	MET_GARDEN	-3,70	 	69,00	 	-8,07	 	1,60	 	-4,00	 
2022-01-21 03:57:00	MET_GARDEN	-3,70	 	69,00	 	-8,07	 	1,60	 	-4,00	 
2022-01-21 03:59:00	MET_GARDEN	-3,80	 	69,00	 	-8,17	 	1,60	 	-4,00	 
2022-01-21 04:00:00	MET_GARDEN	-3,80	 	69,00	 	-8,17	 	1,60	 	-4,00	 
2022-01-21 04:01:00	MET_GARDEN	-3,80	 	69,00	 	-8,17	 	1,60	 	-4,00	 
2022-01-21 04:02:00	MET_GARDEN	-3,80	 	69,00	 	-8,17	 	1,60	 	-4,00	 
2022-01-21 04:03:00	MET_GARDEN	-3,70	 	69,00	 	-8,07	 	1,60	 	-4,00	 
2022-01-21 04:04:00	MET_GARDEN	-3,70	 	69,00	 	-8,07	 	1,60	 	-4,00	 
2022-01-21 04:05:00	MET_GARDEN	-3,70	 	69,00	 	-8,07	 	1,60	 	-4,00	 
2022-01-21 04:06:00	MET_GARDEN	-3,60	 	69,00	 	-7,98	 	1,60	 	-4,00	 
2022-01-21 04:07:00	MET_GARDEN	-3,60	 	69,00	 	-7,98	 	1,60	 	-4,00	 
2022-01-21 04:08:00	MET_GARDEN	-3,60	 	69,00	 	-7,98	 	1,60	 	-4,00	 
2022-01-21 04:09:00	MET_GARDEN	-3,60	 	69,00	 	-7,98	 	1,60	 	-4,00	 
2022-01-21 04:10:00	MET_GARDEN	-3,60	 	69,00	 	-7,98	 	1,60	 	-4,00	 
2022-01-21 04:11:00	MET_GARDEN	-3,60	 	69,00	 	-7,98	 	1,60	 	-4,00	 
2022-01-21 04:12:00	MET_GARDEN	-3,70	 	69,00	 	-8,07	 	1,60	 	-4,00	 
