CREATEDATE	SITE	WSINS (KT)	ST	WS2M (KT)	WS2A (KT)	WS2X (KT)	WS10M (KT)	WS10A (KT)	WS10X (KT)	WDINS	WD2M	WD2A	WD2X	WD10M	WD10A	WD10X	GUST_SPEED (KT)	GUST_DIR	WDVAR	CW2A (KT)	HW2A (KT)	STATUS	WIND DATA
2022-01-27 00:04:45	06	10,69	 	9,72	11,89	13,80	7,58	10,61	14,38	252	246	256	263	238	255	268	14,38	253	0	-2,27	-11,67	A	$PBMWV,252,R,5,5,M,A*37\r\n
2022-01-27 00:05:00	06	10,69	 	9,72	11,70	13,80	7,58	10,60	14,38	258	246	256	263	238	255	268	14,38	253	0	-2,23	-11,48	A	$PBMWV,258,R,5,5,M,A*3D\r\n
2022-01-27 00:05:15	06	9,91	 	9,72	11,34	13,41	7,58	10,59	14,38	262	246	255	263	238	255	268	14,38	253	0	-1,97	-11,17	A	$PBMWV,262,R,5,1,M,A*30\r\n
2022-01-27 00:05:30	06	9,91	 	9,72	11,24	13,41	7,58	10,55	14,38	254	246	256	270	238	255	270	14,38	253	0	-2,14	-11,03	A	$PBMWV,254,R,5,1,M,A*35\r\n
2022-01-27 00:05:45	06	8,75	 	8,75	10,98	13,41	7,58	10,51	14,38	257	246	255	270	238	255	270	14,38	253	0	-1,91	-10,81	A	$PBMWV,257,R,4,5,M,A*33\r\n
2022-01-27 00:06:00	06	10,11	 	8,75	10,69	13,22	7,58	10,48	14,38	259	246	256	270	238	255	270	14,38	253	0	-2,04	-10,49	A	$PBMWV,259,R,5,2,M,A*3B\r\n
2022-01-27 00:06:15	06	11,27	 	8,75	10,66	13,22	7,58	10,54	14,38	255	246	256	270	238	255	270	14,38	253	0	-2,03	-10,46	A	$PBMWV,255,R,5,8,M,A*3D\r\n
2022-01-27 00:06:30	06	10,30	 	8,75	10,55	12,05	7,58	10,56	14,38	252	244	256	270	238	255	270	14,38	253	0	-2,01	-10,35	A	$PBMWV,252,R,5,3,M,A*31\r\n
2022-01-27 00:06:45	06	11,08	 	8,75	10,71	12,25	7,58	10,61	14,38	255	244	256	270	238	255	270	14,38	253	0	-2,04	-10,51	A	$PBMWV,255,R,5,7,M,A*32\r\n
2022-01-27 00:07:00	06	10,89	 	8,75	10,73	12,25	7,58	10,65	14,38	262	244	256	270	238	255	270	14,38	253	0	-2,05	-10,53	A	$PBMWV,262,R,5,6,M,A*37\r\n
2022-01-27 00:07:15	06	9,52	 	8,75	10,71	12,25	7,58	10,66	14,38	262	244	257	270	238	255	270	14,38	253	0	-2,23	-10,48	A	$PBMWV,262,R,4,9,M,A*39\r\n
2022-01-27 00:07:30	06	9,33	 	8,75	10,57	12,25	7,58	10,66	14,38	251	244	256	262	238	255	270	14,38	253	0	-2,02	-10,38	A	$PBMWV,251,R,4,8,M,A*38\r\n
2022-01-27 00:07:45	06	9,91	 	8,36	10,53	12,25	7,58	10,67	14,38	245	244	255	262	238	255	270	14,38	253	0	-1,83	-10,37	A	$PBMWV,245,R,5,1,M,A*35\r\n
2022-01-27 00:08:00	06	10,30	 	8,36	10,49	12,25	7,58	10,69	14,38	255	244	254	262	238	255	270	14,38	253	0	-1,64	-10,36	A	$PBMWV,255,R,5,3,M,A*36\r\n
2022-01-27 00:08:15	06	12,05	 	7,97	10,23	12,25	7,58	10,71	14,38	258	244	254	262	238	255	270	14,38	253	0	-1,60	-10,11	A	$PBMWV,258,R,6,2,M,A*39\r\n
2022-01-27 00:08:30	06	11,27	 	7,97	10,30	12,25	7,58	10,73	14,38	261	245	255	263	238	255	270	14,38	253	0	-1,79	-10,15	A	$PBMWV,261,R,5,8,M,A*3A\r\n
2022-01-27 00:08:45	06	9,52	 	7,97	10,11	12,05	7,58	10,72	14,38	256	245	256	263	238	255	270	14,38	253	0	-1,93	-9,92	A	$PBMWV,256,R,4,9,M,A*3E\r\n
2022-01-27 00:09:00	06	8,36	 	7,97	9,77	12,05	7,58	10,69	14,38	254	245	255	263	238	255	270	14,38	253	0	-1,70	-9,62	A	$PBMWV,254,R,4,3,M,A*36\r\n
2022-01-27 00:09:15	06	8,75	 	7,97	9,52	12,05	7,58	10,65	14,38	255	245	255	263	238	255	270	14,38	253	0	-1,65	-9,37	A	$PBMWV,255,R,4,5,M,A*31\r\n
2022-01-27 00:09:30	06	10,69	 	7,97	9,72	12,05	7,78	10,72	14,38	252	245	256	266	238	256	270	14,38	253	0	-1,85	-9,54	A	$PBMWV,252,R,5,5,M,A*37\r\n
2022-01-27 00:09:45	06	10,89	 	7,97	9,99	12,63	7,97	10,77	14,38	263	245	256	266	238	256	270	14,38	253	0	-1,91	-9,80	A	$PBMWV,263,R,5,6,M,A*36\r\n
2022-01-27 00:10:00	06	10,11	 	7,97	10,12	12,63	7,97	10,76	14,38	260	250	258	266	238	256	270	14,38	253	0	-2,28	-9,86	A	$PBMWV,260,R,5,2,M,A*31\r\n
2022-01-27 00:10:15	06	11,47	 	7,97	10,36	12,63	7,97	10,78	14,38	256	250	259	266	244	256	270	14,38	253	0	-2,51	-10,05	A	$PBMWV,256,R,5,9,M,A*3F\r\n
2022-01-27 00:10:30	06	11,27	 	7,97	10,36	12,63	7,97	10,78	14,38	260	250	259	266	244	256	270	14,38	253	0	-2,51	-10,05	A	$PBMWV,260,R,5,8,M,A*3B\r\n
2022-01-27 00:10:45	06	11,66	 	7,97	10,58	12,63	7,97	10,83	14,38	254	250	258	266	244	256	270	14,38	253	0	-2,38	-10,31	A	$PBMWV,254,R,6,0,M,A*37\r\n
2022-01-27 00:11:00	06	10,50	 	7,97	10,87	12,63	7,97	10,82	14,38	249	249	258	266	244	256	270	14,38	253	0	-2,44	-10,59	A	$PBMWV,249,R,5,4,M,A*3C\r\n
2022-01-27 00:11:15	06	12,05	 	9,33	11,15	12,63	7,97	10,79	14,38	250	249	257	266	244	256	270	14,38	253	0	-2,32	-10,90	A	$PBMWV,250,R,6,2,M,A*31\r\n
2022-01-27 00:11:30	06	11,86	 	9,33	11,16	12,63	7,97	10,81	14,38	250	249	256	266	244	256	270	14,38	253	0	-2,13	-10,96	A	$PBMWV,250,R,6,1,M,A*32\r\n
2022-01-27 00:11:45	06	11,86	 	9,33	11,11	12,25	7,97	10,85	14,38	245	245	255	266	244	256	270	14,38	253	0	-1,93	-10,94	A	$PBMWV,245,R,6,1,M,A*36\r\n
2022-01-27 00:12:00	06	12,44	 	9,33	11,25	12,44	7,97	10,88	14,38	246	244	253	266	244	256	270	14,38	253	0	-1,57	-11,15	A	$PBMWV,246,R,6,4,M,A*30\r\n
2022-01-27 00:12:15	06	12,83	 	9,33	11,38	12,83	7,97	10,94	14,38	250	243	251	262	243	255	270	14,38	253	0	-1,19	-11,32	A	$PBMWV,250,R,6,6,M,A*35\r\n
2022-01-27 00:12:30	06	10,89	 	9,33	11,33	12,83	7,97	10,96	14,38	259	243	251	262	243	255	270	14,38	253	0	-1,18	-11,27	A	$PBMWV,259,R,5,6,M,A*3F\r\n
2022-01-27 00:12:45	06	9,72	 	9,33	11,16	12,83	7,97	10,89	13,80	260	243	252	264	243	255	270	13,80	254	0	-1,36	-11,08	A	$PBMWV,260,R,5,0,M,A*33\r\n
2022-01-27 00:13:00	06	12,83	 	9,33	11,42	14,00	7,97	10,90	14,00	253	243	252	264	243	255	270	14,00	253	0	-1,39	-11,34	A	$PBMWV,253,R,6,6,M,A*36\r\n
2022-01-27 00:13:15	06	11,08	 	9,33	11,56	14,00	7,97	10,85	14,00	251	243	253	264	243	255	270	14,00	253	0	-1,61	-11,44	A	$PBMWV,251,R,5,7,M,A*36\r\n
2022-01-27 00:13:30	06	11,66	 	9,33	11,53	14,00	7,97	10,84	14,00	254	243	252	264	243	255	270	14,00	253	0	-1,40	-11,44	A	$PBMWV,254,R,6,0,M,A*37\r\n
2022-01-27 00:13:45	06	10,50	 	9,33	11,50	14,00	7,97	10,82	14,00	265	243	254	265	243	255	270	14,00	253	0	-1,80	-11,36	A	$PBMWV,265,R,5,4,M,A*32\r\n
2022-01-27 00:14:00	06	10,50	 	9,33	11,30	14,00	7,97	10,77	14,00	255	243	255	265	243	255	270	14,00	253	0	-1,96	-11,13	A	$PBMWV,255,R,5,4,M,A*31\r\n
2022-01-27 00:14:15	06	10,89	 	9,33	10,99	14,00	7,97	10,73	14,00	254	247	256	265	243	255	270	14,00	253	0	-2,10	-10,79	A	$PBMWV,254,R,5,6,M,A*32\r\n
2022-01-27 00:14:30	06	10,11	 	9,33	11,05	14,00	7,97	10,72	14,00	249	247	254	265	243	255	270	14,00	253	0	-1,73	-10,91	A	$PBMWV,249,R,5,2,M,A*3A\r\n
2022-01-27 00:14:45	06	9,52	 	8,16	10,88	14,00	7,97	10,69	14,00	255	247	254	265	243	255	270	14,00	253	0	-1,70	-10,75	A	$PBMWV,255,R,4,9,M,A*3D\r\n
2022-01-27 00:15:00	06	9,52	 	8,16	10,49	12,25	7,97	10,66	14,00	253	247	254	265	243	255	270	14,00	253	0	-1,64	-10,36	A	$PBMWV,253,R,4,9,M,A*3B\r\n
2022-01-27 00:15:15	06	9,14	 	8,16	10,17	11,86	7,97	10,62	14,00	251	247	254	265	243	255	270	14,00	253	0	-1,59	-10,04	A	$PBMWV,251,R,4,7,M,A*37\r\n
2022-01-27 00:15:30	06	9,14	 	8,16	9,88	11,86	7,97	10,57	14,00	262	247	255	265	243	255	266	14,00	253	0	-1,72	-9,73	A	$PBMWV,262,R,4,7,M,A*37\r\n
2022-01-27 00:15:45	06	11,08	 	8,16	9,71	11,86	7,97	10,57	14,00	252	247	254	262	243	255	266	14,00	253	0	-1,52	-9,59	A	$PBMWV,252,R,5,7,M,A*35\r\n
2022-01-27 00:16:00	06	12,05	 	8,16	9,73	12,05	7,97	10,58	14,00	248	247	254	262	243	255	266	14,00	253	0	-1,52	-9,61	A	$PBMWV,248,R,6,2,M,A*38\r\n
2022-01-27 00:16:15	06	10,11	 	8,16	9,74	12,05	7,97	10,54	14,00	252	247	254	262	243	255	266	14,00	253	0	-1,52	-9,62	A	$PBMWV,252,R,5,2,M,A*30\r\n
2022-01-27 00:16:30	06	11,47	 	8,16	9,75	12,05	7,97	10,56	14,00	256	247	255	262	243	255	266	14,00	253	0	-1,69	-9,60	A	$PBMWV,256,R,5,9,M,A*3F\r\n
2022-01-27 00:16:45	06	9,33	 	8,16	9,90	12,05	7,97	10,53	14,00	257	247	255	262	243	255	266	14,00	253	0	-1,72	-9,75	A	$PBMWV,257,R,4,8,M,A*3E\r\n
2022-01-27 00:17:00	06	11,47	 	8,16	9,97	12,05	7,97	10,51	14,00	267	247	255	267	243	255	267	14,00	253	0	-1,73	-9,82	A	$PBMWV,267,R,5,9,M,A*3D\r\n
2022-01-27 00:17:15	06	9,72	 	8,16	10,17	12,05	7,97	10,51	14,00	261	248	257	267	243	255	267	14,00	253	0	-2,11	-9,94	A	$PBMWV,261,R,5,0,M,A*32\r\n
2022-01-27 00:17:30	06	8,36	 	8,16	10,18	12,05	7,97	10,49	14,00	263	248	258	274	243	255	274	14,00	253	0	-2,29	-9,92	A	$PBMWV,263,R,4,3,M,A*32\r\n
2022-01-27 00:17:45	06	9,91	 	7,78	10,09	12,05	7,78	10,48	14,00	255	248	258	274	243	255	274	14,00	253	0	-2,27	-9,83	A	$PBMWV,255,R,5,1,M,A*34\r\n
2022-01-27 00:18:00	06	8,75	 	7,78	9,87	12,05	7,78	10,45	14,00	242	242	258	274	242	255	274	14,00	253	0	-2,22	-9,62	A	$PBMWV,242,R,4,5,M,A*37\r\n
2022-01-27 00:18:15	06	8,16	 	7,78	9,72	12,05	7,78	10,44	14,00	259	240	257	274	240	255	274	14,00	253	0	-2,02	-9,51	A	$PBMWV,259,R,4,2,M,A*3A\r\n
2022-01-27 00:18:30	06	9,72	 	7,78	9,55	12,05	7,78	10,41	14,00	258	240	257	274	240	255	274	14,00	253	0	-1,99	-9,34	A	$PBMWV,258,R,5,0,M,A*38\r\n
2022-01-27 00:18:45	06	12,05	 	7,78	9,54	12,05	7,78	10,41	14,00	260	240	256	274	240	255	274	14,00	253	0	-1,82	-9,36	A	$PBMWV,260,R,6,2,M,A*32\r\n
2022-01-27 00:19:00	06	12,05	 	7,78	9,66	12,25	7,78	10,48	14,00	263	240	256	274	240	255	274	14,00	253	0	-1,84	-9,48	A	$PBMWV,263,R,6,2,M,A*31\r\n
2022-01-27 00:19:15	06	11,66	 	7,78	9,82	12,44	7,78	10,57	14,00	256	240	256	274	240	255	274	14,00	253	0	-1,87	-9,64	A	$PBMWV,256,R,6,0,M,A*35\r\n
2022-01-27 00:19:30	06	9,72	 	7,78	10,04	12,44	7,78	10,56	14,00	247	240	254	263	240	255	274	14,00	253	0	-1,57	-9,92	A	$PBMWV,247,R,5,0,M,A*36\r\n
2022-01-27 00:19:45	06	9,72	 	7,78	10,12	12,44	7,78	10,51	14,00	252	240	253	263	240	255	274	14,00	253	0	-1,41	-10,02	A	$PBMWV,252,R,5,0,M,A*32\r\n
2022-01-27 00:20:00	06	8,55	 	8,16	10,19	12,44	7,78	10,47	14,00	245	240	254	263	240	255	274	14,00	253	0	-1,59	-10,07	A	$PBMWV,245,R,4,4,M,A*31\r\n
2022-01-27 00:20:15	06	11,66	 	7,97	10,26	12,44	7,78	10,42	14,00	252	245	254	263	240	254	274	14,00	253	0	-1,61	-10,14	A	$PBMWV,252,R,6,0,M,A*31\r\n
2022-01-27 00:20:30	06	11,47	 	7,97	10,50	12,44	7,78	10,43	14,00	254	245	254	263	240	254	274	14,00	253	0	-1,64	-10,37	A	$PBMWV,254,R,5,9,M,A*3D\r\n
2022-01-27 00:20:45	06	11,27	 	7,97	10,67	12,44	7,78	10,43	14,00	251	245	253	263	240	254	274	14,00	253	0	-1,49	-10,57	A	$PBMWV,251,R,5,8,M,A*39\r\n
2022-01-27 00:21:00	06	10,11	 	7,97	10,57	12,44	7,78	10,42	14,00	259	245	253	260	240	254	274	14,00	253	0	-1,47	-10,47	A	$PBMWV,259,R,5,2,M,A*3B\r\n
2022-01-27 00:21:15	06	10,30	 	7,97	10,36	12,25	7,78	10,41	14,00	257	245	253	260	240	254	274	14,00	253	0	-1,44	-10,26	A	$PBMWV,257,R,5,3,M,A*34\r\n
2022-01-27 00:21:30	06	10,69	 	7,97	10,33	12,25	7,78	10,39	14,00	260	245	253	260	240	254	274	14,00	253	0	-1,44	-10,23	A	$PBMWV,260,R,5,5,M,A*36\r\n
2022-01-27 00:21:45	06	12,44	 	7,97	10,56	12,44	7,78	10,40	14,00	261	245	254	263	240	255	274	14,00	253	0	-1,65	-10,43	A	$PBMWV,261,R,6,4,M,A*35\r\n
2022-01-27 00:22:00	06	11,08	 	7,97	10,87	12,44	7,78	10,39	14,00	259	248	255	264	240	255	274	14,00	253	0	-1,89	-10,70	A	$PBMWV,259,R,5,7,M,A*3E\r\n
2022-01-27 00:22:15	06	11,47	 	9,72	11,12	12,44	7,78	10,37	14,00	253	248	256	264	240	255	274	14,00	253	0	-2,12	-10,91	A	$PBMWV,253,R,5,9,M,A*3A\r\n
2022-01-27 00:22:30	06	12,44	 	9,72	11,24	13,02	7,78	10,42	14,00	248	244	256	264	240	255	274	14,00	253	0	-2,14	-11,03	A	$PBMWV,248,R,6,4,M,A*3E\r\n
2022-01-27 00:22:45	06	9,52	 	9,52	11,24	13,02	7,78	10,45	14,00	258	243	256	264	240	255	274	14,00	253	0	-2,14	-11,03	A	$PBMWV,258,R,4,9,M,A*30\r\n
2022-01-27 00:23:00	06	12,05	 	9,52	11,35	13,02	7,78	10,41	13,02	255	243	257	264	240	255	274	13,02	244	0	-2,36	-11,10	A	$PBMWV,255,R,6,2,M,A*34\r\n
2022-01-27 00:23:15	06	12,44	 	9,52	11,65	13,41	7,78	10,43	13,41	257	243	257	264	240	255	274	13,41	259	0	-2,42	-11,39	A	$PBMWV,257,R,6,4,M,A*30\r\n
2022-01-27 00:23:30	06	9,52	 	9,52	11,60	13,41	7,78	10,41	13,41	255	243	257	264	240	255	274	13,41	259	0	-2,41	-11,35	A	$PBMWV,255,R,4,9,M,A*3D\r\n
2022-01-27 00:23:45	06	11,08	 	9,52	11,56	13,41	7,78	10,41	13,41	261	243	257	264	240	255	274	13,41	259	0	-2,40	-11,31	A	$PBMWV,261,R,5,7,M,A*35\r\n
2022-01-27 00:24:00	06	11,66	 	9,52	11,47	13,41	7,78	10,42	13,41	259	243	257	263	240	255	274	13,41	259	0	-2,38	-11,22	A	$PBMWV,259,R,6,0,M,A*3A\r\n
2022-01-27 00:24:15	06	12,83	 	9,52	11,40	13,41	7,78	10,45	13,41	258	243	257	263	240	256	274	13,41	259	0	-2,37	-11,15	A	$PBMWV,258,R,6,6,M,A*3D\r\n
2022-01-27 00:24:30	06	11,66	 	9,52	11,28	13,41	7,78	10,46	13,41	253	243	257	263	240	256	274	13,41	259	0	-2,35	-11,04	A	$PBMWV,253,R,6,0,M,A*30\r\n
2022-01-27 00:24:45	06	12,05	 	9,52	11,46	13,61	7,78	10,56	13,61	259	251	258	263	240	256	274	13,61	257	0	-2,58	-11,17	A	$PBMWV,259,R,6,2,M,A*38\r\n
2022-01-27 00:25:00	06	10,30	 	9,52	11,38	13,61	7,78	10,59	13,61	250	250	258	264	240	256	274	13,61	257	0	-2,56	-11,09	A	$PBMWV,250,R,5,3,M,A*33\r\n
2022-01-27 00:25:15	06	10,69	 	9,52	11,13	13,61	7,78	10,63	13,61	249	249	257	264	240	256	274	13,61	257	0	-2,31	-10,89	A	$PBMWV,249,R,5,5,M,A*3D\r\n
2022-01-27 00:25:30	06	11,08	 	9,91	11,26	13,61	7,78	10,68	13,61	252	249	256	264	240	256	274	13,61	257	0	-2,15	-11,05	A	$PBMWV,252,R,5,7,M,A*35\r\n
2022-01-27 00:25:45	06	10,11	 	9,72	11,16	13,61	7,78	10,70	13,61	254	249	256	264	240	256	274	13,61	257	0	-2,13	-10,95	A	$PBMWV,254,R,5,2,M,A*36\r\n
2022-01-27 00:26:00	06	10,69	 	9,72	11,08	13,61	7,78	10,69	13,61	267	249	256	267	240	256	274	13,61	257	0	-2,11	-10,87	A	$PBMWV,267,R,5,5,M,A*31\r\n
2022-01-27 00:26:15	06	13,41	 	9,52	11,27	14,00	7,78	10,76	14,00	251	249	256	267	240	256	274	14,00	254	0	-2,15	-11,07	A	$PBMWV,251,R,6,9,M,A*3B\r\n
2022-01-27 00:26:30	06	12,25	 	9,52	11,36	14,00	7,78	10,79	14,00	250	248	256	267	240	256	274	14,00	254	0	-2,17	-11,15	A	$PBMWV,250,R,6,3,M,A*30\r\n
2022-01-27 00:26:45	06	11,47	 	9,52	11,14	14,00	7,78	10,81	14,00	255	247	255	267	240	256	274	14,00	254	0	-1,93	-10,97	A	$PBMWV,255,R,5,9,M,A*3C\r\n
2022-01-27 00:27:00	06	11,86	 	9,52	11,40	14,00	7,78	10,87	14,00	250	247	254	267	240	255	274	14,00	254	0	-1,78	-11,26	A	$PBMWV,250,R,6,1,M,A*32\r\n
2022-01-27 00:27:15	06	11,86	 	9,52	11,66	14,00	7,78	10,92	14,00	258	247	254	267	240	255	274	14,00	254	0	-1,82	-11,51	A	$PBMWV,258,R,6,1,M,A*3A\r\n
2022-01-27 00:27:30	06	12,25	 	9,52	11,77	14,00	7,78	11,00	14,00	246	246	255	267	240	255	267	14,00	254	0	-2,04	-11,60	A	$PBMWV,246,R,6,3,M,A*37\r\n
2022-01-27 00:27:45	06	12,44	 	9,52	11,94	14,00	7,78	11,07	14,00	249	242	254	267	240	255	267	14,00	254	0	-1,87	-11,79	A	$PBMWV,249,R,6,4,M,A*3F\r\n
2022-01-27 00:28:00	06	13,02	 	9,52	12,14	14,00	7,97	11,15	14,00	261	242	253	262	240	255	267	14,00	254	0	-1,69	-12,03	A	$PBMWV,261,R,6,7,M,A*36\r\n
2022-01-27 00:28:15	06	11,27	 	10,30	12,04	13,61	7,97	11,22	14,00	251	242	253	262	242	255	267	14,00	254	0	-1,68	-11,92	A	$PBMWV,251,R,5,8,M,A*39\r\n
2022-01-27 00:28:30	06	9,14	 	9,14	11,80	13,61	7,97	11,24	14,00	248	242	253	262	242	255	267	14,00	254	0	-1,64	-11,69	A	$PBMWV,248,R,4,7,M,A*3F\r\n
2022-01-27 00:28:45	06	12,83	 	9,14	11,89	13,61	7,97	11,28	14,00	260	242	253	262	242	255	267	14,00	254	0	-1,65	-11,77	A	$PBMWV,260,R,6,6,M,A*36\r\n
2022-01-27 00:29:00	06	13,41	 	9,14	11,76	13,61	7,97	11,29	14,00	255	242	254	262	242	255	267	14,00	254	0	-1,84	-11,61	A	$PBMWV,255,R,6,9,M,A*3F\r\n
2022-01-27 00:29:15	06	14,38	 	9,14	11,96	15,36	7,97	11,35	15,36	258	242	254	262	242	255	267	15,36	254	0	-1,87	-11,82	A	$PBMWV,258,R,7,4,M,A*3E\r\n
2022-01-27 00:29:30	06	10,11	 	9,14	11,97	15,36	7,97	11,39	15,36	254	242	254	261	242	255	267	15,36	254	0	-1,87	-11,82	A	$PBMWV,254,R,5,2,M,A*36\r\n
2022-01-27 00:29:45	06	13,41	 	9,14	12,14	15,36	7,97	11,47	15,36	250	248	255	261	242	255	267	15,36	254	0	-2,11	-11,95	A	$PBMWV,250,R,6,9,M,A*3A\r\n
2022-01-27 00:30:00	06	14,77	 	9,14	12,26	15,36	7,97	11,56	15,36	255	248	255	261	242	255	267	15,36	254	0	-2,13	-12,07	A	$PBMWV,255,R,7,6,M,A*31\r\n
2022-01-27 00:30:15	06	12,63	 	9,14	12,42	15,36	9,14	11,65	15,36	252	248	254	261	242	255	267	15,36	254	0	-1,94	-12,26	A	$PBMWV,252,R,6,5,M,A*34\r\n
2022-01-27 00:30:30	06	12,25	 	10,11	12,60	15,36	9,14	11,66	15,36	262	249	255	262	242	255	267	15,36	254	0	-2,19	-12,41	A	$PBMWV,262,R,6,3,M,A*31\r\n
2022-01-27 00:30:45	06	12,05	 	10,11	12,71	15,36	9,14	11,69	15,36	256	250	256	262	242	256	267	15,36	254	0	-2,42	-12,47	A	$PBMWV,256,R,6,2,M,A*37\r\n
2022-01-27 00:31:00	06	12,25	 	10,11	12,70	15,36	9,14	11,72	15,36	251	250	255	262	242	256	267	15,36	254	0	-2,21	-12,51	A	$PBMWV,251,R,6,3,M,A*31\r\n
2022-01-27 00:31:15	06	8,36	 	8,36	12,27	14,77	8,36	11,73	15,36	245	245	254	262	242	255	267	15,36	254	0	-1,92	-12,12	A	$PBMWV,245,R,4,3,M,A*36\r\n
2022-01-27 00:31:30	06	9,33	 	8,36	12,02	14,77	8,36	11,73	15,36	252	245	254	262	242	255	267	15,36	254	0	-1,88	-11,87	A	$PBMWV,252,R,4,8,M,A*3B\r\n
2022-01-27 00:31:45	06	10,69	 	8,36	11,73	14,77	8,36	11,70	15,36	257	245	254	262	242	255	267	15,36	254	0	-1,83	-11,58	A	$PBMWV,257,R,5,5,M,A*32\r\n
2022-01-27 00:32:00	06	12,05	 	8,36	11,60	13,80	8,36	11,71	15,36	257	245	254	262	242	255	267	15,36	254	0	-1,81	-11,45	A	$PBMWV,257,R,6,2,M,A*36\r\n
2022-01-27 00:32:15	06	9,52	 	8,36	11,29	13,41	8,36	11,68	15,36	253	245	254	262	242	255	267	15,36	254	0	-1,77	-11,15	A	$PBMWV,253,R,4,9,M,A*3B\r\n
