CREATEDATE	SITE	WSINS (KT)	ST	WS2M (KT)	WS2A (KT)	WS2X (KT)	WS10M (KT)	WS10A (KT)	WS10X (KT)	WDINS	WD2M	WD2A	WD2X	WD10M	WD10A	WD10X	GUST_SPEED (KT)	GUST_DIR	WDVAR	CW2A (KT)	HW2A (KT)	STATUS	WIND DATA
2022-01-27 00:04:00	12	12,83	 	9,33	11,74	14,00	8,36	11,56	14,58	264	248	258	265	242	255	268	14,58	257	0	8,86	7,06	A	$PDMWV,264,R,6,6,M,A*34\r\n
2022-01-27 00:04:15	12	12,83	 	9,33	11,77	14,19	8,36	11,62	14,58	259	248	259	265	242	255	268	14,58	257	0	8,74	6,98	A	$PDMWV,259,R,6,6,M,A*3A\r\n
2022-01-27 00:04:30	12	11,27	 	9,33	11,79	14,19	8,36	11,66	14,58	253	248	259	265	242	255	268	14,58	257	0	8,76	6,91	A	$PDMWV,253,R,5,8,M,A*3D\r\n
2022-01-27 00:04:45	12	11,08	 	9,33	11,77	14,19	8,36	11,66	14,38	260	248	259	267	242	255	268	14,38	262	0	8,75	6,99	A	$PDMWV,260,R,5,7,M,A*32\r\n
2022-01-27 00:05:00	12	12,05	 	9,33	11,76	14,19	8,36	11,62	14,38	257	248	260	267	242	255	268	14,38	262	0	8,60	7,00	A	$PDMWV,257,R,6,2,M,A*30\r\n
2022-01-27 00:05:15	12	9,33	 	9,33	11,91	14,19	8,36	11,59	14,38	268	252	261	282	242	255	282	14,38	262	0	8,56	6,98	A	$PDMWV,268,R,4,8,M,A*34\r\n
2022-01-27 00:05:30	12	11,27	 	9,33	12,05	14,19	8,36	11,56	14,38	258	252	262	282	242	256	282	14,38	262	0	8,52	7,04	A	$PDMWV,258,R,5,8,M,A*36\r\n
2022-01-27 00:05:45	12	13,61	 	9,33	12,03	14,19	8,36	11,56	14,38	253	249	261	282	242	256	282	14,38	262	0	8,65	6,95	A	$PDMWV,253,R,7,0,M,A*37\r\n
2022-01-27 00:06:00	12	14,38	 	9,33	11,86	14,38	8,36	11,56	14,38	270	249	262	282	242	256	282	14,38	270	0	8,39	7,19	A	$PDMWV,270,R,7,4,M,A*32\r\n
2022-01-27 00:06:15	12	11,66	 	9,33	11,74	14,38	8,36	11,60	14,38	271	249	263	282	242	256	282	14,38	270	0	8,16	7,23	A	$PDMWV,271,R,6,0,M,A*36\r\n
2022-01-27 00:06:30	12	12,63	 	9,33	11,84	14,38	8,36	11,61	14,38	260	249	264	282	242	256	282	14,38	270	0	8,08	7,17	A	$PDMWV,260,R,6,5,M,A*33\r\n
2022-01-27 00:06:45	12	10,89	 	9,33	11,81	14,38	8,36	11,54	14,38	250	249	263	282	242	256	282	14,38	270	0	8,20	6,92	A	$PDMWV,250,R,5,6,M,A*30\r\n
2022-01-27 00:07:00	12	13,61	 	9,33	11,78	14,38	8,36	11,53	14,38	261	249	263	282	242	256	282	14,38	270	0	8,18	6,91	A	$PDMWV,261,R,7,0,M,A*36\r\n
2022-01-27 00:07:15	12	14,00	 	9,52	12,07	14,38	8,36	11,59	14,38	259	249	262	276	242	257	282	14,38	260	0	8,53	7,15	A	$PDMWV,259,R,7,2,M,A*3F\r\n
2022-01-27 00:07:30	12	13,41	 	9,52	12,35	14,38	8,36	11,69	14,38	260	249	262	276	242	257	282	14,38	259	0	8,73	6,89	A	$PDMWV,260,R,6,9,M,A*3F\r\n
2022-01-27 00:07:45	12	13,02	 	9,52	12,35	14,38	8,55	11,78	14,38	261	250	263	276	242	257	282	14,38	259	0	8,58	6,67	A	$PDMWV,261,R,6,7,M,A*30\r\n
2022-01-27 00:08:00	12	11,47	 	9,91	12,40	14,38	8,55	11,81	14,38	266	250	262	276	242	257	282	14,38	259	0	8,77	6,42	A	$PDMWV,266,R,5,9,M,A*3A\r\n
2022-01-27 00:08:15	12	10,89	 	9,91	12,40	14,38	8,55	11,84	14,38	261	250	261	268	242	258	282	14,38	259	0	8,92	6,41	A	$PDMWV,261,R,5,6,M,A*32\r\n
2022-01-27 00:08:30	12	11,27	 	9,91	12,19	14,38	8,55	11,85	14,38	261	250	261	273	242	258	282	14,38	259	0	8,77	6,73	A	$PDMWV,261,R,5,8,M,A*3C\r\n
2022-01-27 00:08:45	12	12,05	 	10,11	12,37	14,38	8,55	11,90	14,38	257	251	261	273	242	258	282	14,38	259	0	8,90	6,84	A	$PDMWV,257,R,6,2,M,A*30\r\n
2022-01-27 00:09:00	12	11,47	 	10,50	12,40	14,38	8,55	11,90	14,38	260	251	261	273	242	258	282	14,38	259	0	8,92	6,64	A	$PDMWV,260,R,5,9,M,A*3C\r\n
2022-01-27 00:09:15	12	10,30	 	10,30	12,03	14,38	8,55	11,92	14,38	263	251	262	273	246	259	282	14,38	259	0	8,51	6,40	A	$PDMWV,263,R,5,3,M,A*35\r\n
2022-01-27 00:09:30	12	10,69	 	10,30	11,67	13,22	8,55	11,90	14,38	265	251	262	273	246	259	282	14,38	259	0	8,25	6,70	A	$PDMWV,265,R,5,5,M,A*35\r\n
2022-01-27 00:09:45	12	11,08	 	10,30	11,54	12,83	9,33	11,92	14,38	260	251	262	273	246	259	282	14,38	259	0	8,16	6,76	A	$PDMWV,260,R,5,7,M,A*32\r\n
2022-01-27 00:10:00	12	12,83	 	10,30	11,53	12,83	9,33	11,91	14,38	264	251	262	273	246	259	282	14,38	259	0	8,15	6,73	A	$PDMWV,264,R,6,6,M,A*34\r\n
2022-01-27 00:10:15	12	11,86	 	10,30	11,60	13,41	9,33	11,92	14,38	260	251	262	273	246	260	282	14,38	259	0	8,20	7,01	A	$PDMWV,260,R,6,1,M,A*37\r\n
2022-01-27 00:10:30	12	11,66	 	10,30	11,66	13,41	9,33	11,92	14,38	268	251	262	271	246	260	282	14,38	259	0	8,24	6,95	A	$PDMWV,268,R,6,0,M,A*3E\r\n
2022-01-27 00:10:45	12	14,00	 	10,30	11,68	14,00	9,33	11,96	14,38	263	253	263	271	246	260	282	14,38	259	0	8,12	6,83	A	$PDMWV,263,R,7,2,M,A*36\r\n
2022-01-27 00:11:00	12	13,80	 	10,30	11,98	15,36	9,33	12,00	15,36	258	253	263	271	246	260	282	15,36	266	0	8,32	7,12	A	$PDMWV,258,R,7,1,M,A*3D\r\n
2022-01-27 00:11:15	12	13,41	 	10,30	12,33	15,36	9,33	12,06	15,36	258	253	263	271	248	260	282	15,36	266	0	8,56	7,18	A	$PDMWV,258,R,6,9,M,A*34\r\n
2022-01-27 00:11:30	12	12,05	 	10,89	12,53	15,36	9,33	12,07	15,36	254	253	262	271	248	261	282	15,36	266	0	8,86	7,02	A	$PDMWV,254,R,6,2,M,A*33\r\n
2022-01-27 00:11:45	12	12,05	 	10,89	12,59	15,36	9,33	12,05	15,36	252	252	261	271	248	261	282	15,36	266	0	9,06	7,29	A	$PDMWV,252,R,6,2,M,A*35\r\n
2022-01-27 00:12:00	12	12,44	 	11,27	12,68	15,36	9,33	12,04	15,36	265	252	261	271	248	261	282	15,36	266	0	9,12	7,43	A	$PDMWV,265,R,6,4,M,A*37\r\n
2022-01-27 00:12:15	12	11,86	 	10,89	12,56	15,36	9,33	12,01	15,36	266	252	262	272	248	261	282	15,36	266	0	8,88	7,35	A	$PDMWV,266,R,6,1,M,A*31\r\n
2022-01-27 00:12:30	12	12,05	 	10,50	12,50	15,36	9,33	12,00	15,36	266	252	262	272	248	262	282	15,36	266	0	8,84	7,37	A	$PDMWV,266,R,6,2,M,A*32\r\n
2022-01-27 00:12:45	12	11,47	 	10,30	12,34	15,36	9,33	11,99	15,36	275	252	263	276	248	262	282	15,36	266	0	8,57	7,37	A	$PDMWV,275,R,5,9,M,A*38\r\n
2022-01-27 00:13:00	12	11,08	 	9,72	11,89	14,58	9,33	11,96	15,36	271	252	263	276	248	262	282	15,36	266	0	8,26	7,15	A	$PDMWV,271,R,5,7,M,A*32\r\n
2022-01-27 00:13:15	12	10,50	 	9,72	11,48	13,61	9,33	11,96	15,36	260	252	264	276	249	262	282	15,36	266	0	7,83	7,50	A	$PDMWV,260,R,5,4,M,A*31\r\n
2022-01-27 00:13:30	12	9,33	 	9,33	11,23	13,61	9,33	11,96	15,36	255	252	265	276	249	263	282	15,36	266	0	7,51	7,65	A	$PDMWV,255,R,4,8,M,A*3A\r\n
2022-01-27 00:13:45	12	11,27	 	9,33	11,13	13,61	9,33	11,93	15,36	263	254	265	276	249	263	282	15,36	266	0	7,45	7,65	A	$PDMWV,263,R,5,8,M,A*3E\r\n
2022-01-27 00:14:00	12	9,52	 	9,33	10,84	12,05	9,33	11,86	15,36	274	254	266	276	249	263	282	15,36	266	0	7,11	7,43	A	$PDMWV,274,R,4,9,M,A*38\r\n
2022-01-27 00:14:15	12	12,25	 	9,33	10,76	12,25	9,33	11,81	15,36	270	254	266	276	249	263	282	15,36	266	0	7,06	7,29	A	$PDMWV,270,R,6,3,M,A*34\r\n
2022-01-27 00:14:30	12	11,47	 	9,33	10,90	12,83	9,33	11,82	15,36	265	254	266	276	249	263	282	15,36	266	0	7,15	7,15	A	$PDMWV,265,R,5,9,M,A*39\r\n
2022-01-27 00:14:45	12	10,89	 	9,33	10,90	12,83	9,33	11,82	15,36	260	254	265	274	249	263	282	15,36	266	0	7,30	6,98	A	$PDMWV,260,R,5,6,M,A*33\r\n
2022-01-27 00:15:00	12	11,47	 	9,33	11,02	12,83	9,33	11,81	15,36	263	254	264	274	249	263	282	15,36	266	0	7,51	6,88	A	$PDMWV,263,R,5,9,M,A*3F\r\n
2022-01-27 00:15:15	12	11,86	 	9,33	11,11	12,83	9,33	11,80	15,36	261	254	264	274	249	263	276	15,36	266	0	7,58	6,61	A	$PDMWV,261,R,6,1,M,A*36\r\n
2022-01-27 00:15:30	12	11,27	 	9,52	11,21	12,83	9,33	11,80	15,36	261	256	264	274	249	263	276	15,36	266	0	7,65	6,33	A	$PDMWV,261,R,5,8,M,A*3C\r\n
2022-01-27 00:15:45	12	11,27	 	9,52	11,16	12,83	9,33	11,75	15,36	264	258	264	274	250	263	276	15,36	266	0	7,61	6,04	A	$PDMWV,264,R,5,8,M,A*39\r\n
2022-01-27 00:16:00	12	12,25	 	9,72	11,23	12,83	9,33	11,74	15,36	261	258	263	273	250	263	276	15,36	266	0	7,80	6,10	A	$PDMWV,261,R,6,3,M,A*34\r\n
2022-01-27 00:16:15	12	11,66	 	10,11	11,28	12,83	9,33	11,72	15,36	266	258	263	271	250	263	276	15,36	266	0	7,84	6,07	A	$PDMWV,266,R,6,0,M,A*30\r\n
2022-01-27 00:16:30	12	9,91	 	9,72	11,03	12,63	9,33	11,66	15,36	259	258	262	267	250	263	276	15,36	266	0	7,80	5,78	A	$PDMWV,259,R,5,1,M,A*3E\r\n
2022-01-27 00:16:45	12	9,14	 	8,94	10,79	12,63	8,94	11,62	15,36	256	256	262	267	251	263	276	15,36	266	0	7,63	5,66	A	$PDMWV,256,R,4,7,M,A*36\r\n
2022-01-27 00:17:00	12	9,14	 	8,94	10,57	12,63	8,94	11,57	15,36	255	254	261	267	251	263	276	15,36	266	0	7,61	5,64	A	$PDMWV,255,R,4,7,M,A*35\r\n
2022-01-27 00:17:15	12	10,50	 	8,94	10,44	12,25	8,94	11,48	15,36	259	254	261	266	251	263	276	15,36	266	0	7,51	5,48	A	$PDMWV,259,R,5,4,M,A*3B\r\n
2022-01-27 00:17:30	12	11,27	 	8,94	10,38	12,25	8,94	11,40	15,36	257	253	260	266	251	263	276	15,36	266	0	7,59	5,49	A	$PDMWV,257,R,5,8,M,A*39\r\n
2022-01-27 00:17:45	12	9,91	 	8,94	10,35	12,25	8,94	11,35	15,36	259	253	260	266	251	263	276	15,36	266	0	7,57	5,51	A	$PDMWV,259,R,5,1,M,A*3E\r\n
2022-01-27 00:18:00	12	9,52	 	8,94	10,22	11,66	8,94	11,30	15,36	252	252	259	266	251	262	276	15,36	266	0	7,60	5,63	A	$PDMWV,252,R,4,9,M,A*3C\r\n
2022-01-27 00:18:15	12	8,36	 	8,36	9,95	11,47	8,36	11,23	15,36	251	251	258	266	251	262	276	15,36	266	0	7,51	5,86	A	$PDMWV,251,R,4,3,M,A*35\r\n
2022-01-27 00:18:30	12	8,16	 	8,16	9,77	11,47	8,16	11,17	15,36	255	251	257	265	251	262	276	15,36	266	0	7,49	6,02	A	$PDMWV,255,R,4,2,M,A*30\r\n
2022-01-27 00:18:45	12	10,30	 	8,16	9,80	11,47	8,16	11,10	15,36	255	251	257	265	251	262	276	15,36	266	0	7,51	6,24	A	$PDMWV,255,R,5,3,M,A*30\r\n
2022-01-27 00:19:00	12	10,11	 	8,16	9,86	11,47	8,16	11,06	15,36	257	251	257	265	251	262	276	15,36	266	0	7,55	6,36	A	$PDMWV,257,R,5,2,M,A*33\r\n
2022-01-27 00:19:15	12	10,89	 	8,16	9,93	11,47	8,16	11,06	15,36	256	251	256	262	251	262	276	15,36	266	0	7,72	6,33	A	$PDMWV,256,R,5,6,M,A*36\r\n
2022-01-27 00:19:30	12	10,89	 	8,16	9,95	11,47	8,16	11,06	15,36	249	249	256	262	249	261	276	15,36	266	0	7,73	6,44	A	$PDMWV,249,R,5,6,M,A*38\r\n
2022-01-27 00:19:45	12	9,72	 	8,16	9,88	11,66	8,16	11,02	15,36	256	246	255	262	246	261	276	15,36	266	0	7,79	6,30	A	$PDMWV,256,R,5,0,M,A*30\r\n
2022-01-27 00:20:00	12	9,91	 	8,16	9,78	11,66	8,16	10,95	15,36	254	246	255	264	246	261	276	15,36	266	0	7,71	6,27	A	$PDMWV,254,R,5,1,M,A*33\r\n
2022-01-27 00:20:15	12	10,30	 	8,16	9,87	11,66	8,16	10,88	15,36	259	246	256	264	246	261	276	15,36	266	0	7,67	6,08	A	$PDMWV,259,R,5,3,M,A*3C\r\n
2022-01-27 00:20:30	12	10,69	 	8,16	10,01	11,66	8,16	10,84	15,36	256	246	256	268	246	261	276	15,36	266	0	7,78	6,13	A	$PDMWV,256,R,5,5,M,A*35\r\n
2022-01-27 00:20:45	12	12,25	 	8,16	10,39	13,61	8,16	10,85	15,36	254	246	256	268	246	261	276	15,36	266	0	8,08	6,07	A	$PDMWV,254,R,6,3,M,A*32\r\n
2022-01-27 00:21:00	12	13,02	 	8,16	10,72	13,61	8,16	10,81	14,58	263	246	256	268	246	260	276	14,58	259	0	8,33	6,21	A	$PDMWV,263,R,6,7,M,A*32\r\n
2022-01-27 00:21:15	12	10,11	 	8,16	10,88	13,61	8,16	10,77	13,61	255	246	257	268	246	260	276	13,61	253	0	8,34	6,58	A	$PDMWV,255,R,5,2,M,A*31\r\n
2022-01-27 00:21:30	12	10,89	 	8,16	10,87	13,61	8,16	10,73	13,61	259	246	258	268	246	260	276	13,61	253	0	8,20	6,84	A	$PDMWV,259,R,5,6,M,A*39\r\n
2022-01-27 00:21:45	12	11,27	 	8,16	10,94	13,61	8,16	10,69	13,61	263	253	258	268	246	260	276	13,61	253	0	8,26	7,09	A	$PDMWV,263,R,5,8,M,A*3E\r\n
2022-01-27 00:22:00	12	10,69	 	8,94	11,14	13,61	8,16	10,64	13,61	261	253	259	268	246	260	276	13,61	253	0	8,28	7,36	A	$PDMWV,261,R,5,5,M,A*31\r\n
2022-01-27 00:22:15	12	10,69	 	9,33	11,33	13,61	8,16	10,64	13,61	259	253	259	268	246	260	276	13,61	253	0	8,42	7,61	A	$PDMWV,259,R,5,5,M,A*3A\r\n
2022-01-27 00:22:30	12	13,61	 	9,52	11,53	13,61	8,16	10,65	13,61	251	247	258	263	246	260	276	13,61	251	0	8,70	7,71	A	$PDMWV,251,R,7,0,M,A*35\r\n
2022-01-27 00:22:45	12	11,86	 	9,52	11,45	13,61	8,16	10,67	13,61	253	247	257	263	246	259	274	13,61	251	0	8,77	7,74	A	$PDMWV,253,R,6,1,M,A*37\r\n
2022-01-27 00:23:00	12	12,25	 	9,52	11,51	13,61	8,16	10,74	13,61	261	247	257	263	246	259	274	13,61	256	0	8,82	7,49	A	$PDMWV,261,R,6,3,M,A*34\r\n
2022-01-27 00:23:15	12	11,08	 	9,52	11,55	13,61	8,16	10,78	13,61	260	247	257	263	246	259	274	13,61	256	0	8,85	7,15	A	$PDMWV,260,R,5,7,M,A*32\r\n
2022-01-27 00:23:30	12	13,22	 	9,52	11,60	13,61	8,16	10,80	13,61	259	247	257	263	246	259	274	13,61	256	0	8,88	6,83	A	$PDMWV,259,R,6,8,M,A*34\r\n
2022-01-27 00:23:45	12	13,02	 	9,52	11,99	14,58	8,16	10,86	14,58	258	247	257	263	246	259	274	14,58	257	0	9,18	6,47	A	$PDMWV,258,R,6,7,M,A*3A\r\n
2022-01-27 00:24:00	12	12,44	 	9,52	12,33	14,58	8,16	10,94	14,58	265	247	258	269	246	259	273	14,58	257	0	9,31	6,13	A	$PDMWV,265,R,6,4,M,A*37\r\n
2022-01-27 00:24:15	12	11,66	 	9,52	12,41	14,58	8,16	10,97	14,58	262	247	258	269	246	259	271	14,58	257	0	9,37	5,80	A	$PDMWV,262,R,6,0,M,A*34\r\n
2022-01-27 00:24:30	12	12,63	 	9,91	12,47	14,58	8,16	10,96	14,58	263	250	259	269	246	258	269	14,58	257	0	9,27	5,42	A	$PDMWV,263,R,6,5,M,A*30\r\n
2022-01-27 00:24:45	12	13,41	 	9,91	12,46	14,58	8,16	10,98	14,58	257	251	260	269	246	258	269	14,58	257	0	9,12	5,28	A	$PDMWV,257,R,6,9,M,A*3B\r\n
2022-01-27 00:25:00	12	13,02	 	9,91	12,47	14,58	8,16	11,03	14,58	259	252	260	269	246	258	269	14,58	257	0	9,12	5,30	A	$PDMWV,259,R,6,7,M,A*3B\r\n
2022-01-27 00:25:15	12	13,02	 	9,91	12,41	14,58	8,16	11,04	14,58	260	252	260	269	246	258	269	14,58	257	0	9,08	5,37	A	$PDMWV,260,R,5,8,M,A*3D\r\n
2022-01-27 00:25:30	12	12,83	 	10,50	12,51	14,58	8,16	11,05	14,58	260	252	260	269	246	258	269	14,58	257	0	9,15	5,60	A	$PDMWV,260,R,5,9,M,A*3C\r\n
2022-01-27 00:25:45	12	13,22	 	10,50	12,27	14,00	8,16	11,08	14,58	262	254	261	269	246	258	269	14,58	257	0	8,82	5,98	A	$PDMWV,262,R,6,6,M,A*32\r\n
2022-01-27 00:26:00	12	12,63	 	10,50	12,21	13,80	8,16	11,14	14,58	261	254	260	268	246	258	269	14,58	257	0	8,93	6,47	A	$PDMWV,264,R,6,6,M,A*34\r\n
2022-01-27 00:26:15	12	11,47	 	10,50	12,28	13,80	8,16	11,17	14,58	263	254	260	268	246	258	269	14,58	257	0	8,98	6,66	A	$PDMWV,263,R,5,9,M,A*3F\r\n
2022-01-27 00:26:30	12	11,08	 	10,11	12,12	13,80	8,16	11,18	14,58	257	254	260	268	246	258	269	14,58	257	0	8,86	6,96	A	$PDMWV,257,R,5,7,M,A*36\r\n
2022-01-27 00:26:45	12	9,91	 	9,91	12,01	13,80	8,16	11,20	14,58	244	244	259	268	244	258	269	14,58	257	0	8,92	7,00	A	$PDMWV,244,R,5,0,M,A*33\r\n
2022-01-27 00:27:00	12	10,89	 	9,72	11,72	13,80	8,16	11,24	14,58	245	244	258	268	244	258	269	14,58	257	0	8,84	6,90	A	$PDMWV,245,R,5,6,M,A*34\r\n
2022-01-27 00:27:15	12	9,72	 	9,72	11,44	13,80	8,16	11,24	14,58	252	244	257	268	244	257	269	14,58	257	0	8,76	7,02	A	$PDMWV,252,R,5,6,M,A*32\r\n
2022-01-27 00:27:30	12	10,69	 	9,72	11,34	13,80	8,16	11,24	14,58	250	244	257	268	244	257	269	14,58	257	0	8,69	6,85	A	$PDMWV,250,R,5,5,M,A*33\r\n
2022-01-27 00:27:45	12	10,69	 	9,72	11,19	13,80	8,16	11,24	14,58	257	244	255	264	244	257	269	14,58	257	0	8,82	6,62	A	$PDMWV,257,R,5,5,M,A*34\r\n
2022-01-27 00:28:00	12	11,86	 	9,72	10,97	13,02	8,16	11,27	14,58	264	244	255	267	244	257	269	14,58	257	0	8,64	6,36	A	$PDMWV,264,R,6,1,M,A*33\r\n
2022-01-27 00:28:15	12	10,50	 	9,72	10,79	12,25	8,16	11,32	14,58	262	244	256	267	244	258	269	14,58	257	0	8,38	6,31	A	$PDMWV,262,R,5,4,M,A*33\r\n
2022-01-27 00:28:30	12	11,08	 	9,14	10,72	12,25	8,16	11,35	14,58	256	244	255	267	244	258	269	14,58	257	0	8,45	6,25	A	$PDMWV,256,R,6,1,M,A*32\r\n
2022-01-27 00:28:45	12	10,89	 	9,14	10,84	12,25	8,16	11,42	14,58	250	244	256	267	244	258	269	14,58	257	0	8,43	6,30	A	$PDMWV,250,R,5,6,M,A*30\r\n
2022-01-27 00:29:00	12	9,33	 	9,14	10,73	12,25	8,16	11,41	14,58	254	244	256	267	244	257	269	14,58	257	0	8,34	6,48	A	$PDMWV,254,R,4,8,M,A*3B\r\n
2022-01-27 00:29:15	12	12,05	 	9,14	10,85	12,25	8,16	11,42	14,58	260	244	257	267	244	258	269	14,58	257	0	8,31	6,50	A	$PDMWV,260,R,6,2,M,A*34\r\n
2022-01-27 00:29:30	12	12,25	 	9,14	10,93	12,25	8,16	11,44	14,58	260	244	258	267	244	258	269	14,58	257	0	8,25	6,57	A	$PDMWV,260,R,6,1,M,A*37\r\n
2022-01-27 00:29:45	12	11,47	 	9,14	11,05	12,25	8,16	11,47	14,58	260	244	259	267	244	258	269	14,58	257	0	8,21	6,64	A	$PDMWV,260,R,5,9,M,A*3C\r\n
2022-01-27 00:30:00	12	11,27	 	9,14	11,04	12,25	8,94	11,53	14,58	250	244	258	266	244	258	269	14,58	257	0	8,33	6,71	A	$PDMWV,250,R,5,8,M,A*3E\r\n
2022-01-27 00:30:15	12	9,52	 	9,14	10,92	12,25	9,14	11,54	14,58	251	244	256	265	244	258	269	14,58	257	0	8,49	6,69	A	$PDMWV,251,R,4,9,M,A*3F\r\n
2022-01-27 00:30:30	12	10,30	 	8,55	10,79	12,25	8,55	11,52	14,58	259	244	256	265	244	258	269	14,58	257	0	8,38	6,82	A	$PDMWV,259,R,5,3,M,A*3C\r\n
2022-01-27 00:30:45	12	9,52	 	8,55	10,52	12,25	8,55	11,45	14,58	247	244	256	265	244	258	269	14,58	257	0	8,18	6,85	A	$PDMWV,247,R,4,9,M,A*38\r\n
2022-01-27 00:31:00	12	11,27	 	8,55	10,66	12,25	8,55	11,42	14,58	253	247	256	265	244	257	269	14,58	257	0	8,28	6,68	A	$PDMWV,253,R,5,8,M,A*3D\r\n
2022-01-27 00:31:15	12	9,33	 	8,55	10,55	12,25	8,55	11,35	14,58	256	247	256	265	244	257	269	14,58	257	0	8,20	6,58	A	$PDMWV,256,R,4,8,M,A*39\r\n
2022-01-27 00:31:30	12	10,89	 	8,55	10,35	11,86	8,55	11,33	14,58	258	247	255	265	244	257	269	14,58	257	0	8,16	6,43	A	$PDMWV,258,R,5,6,M,A*38\r\n
2022-01-27 00:31:45	12	10,89	 	8,55	10,30	11,66	8,55	11,35	14,58	261	247	255	264	244	257	269	14,58	257	0	8,12	6,26	A	$PDMWV,261,R,5,6,M,A*32\r\n
2022-01-27 00:32:00	12	12,05	 	8,55	10,41	12,63	8,55	11,39	14,58	248	247	255	264	244	257	269	14,58	257	0	8,21	6,06	A	$PDMWV,248,R,6,2,M,A*3E\r\n
2022-01-27 00:32:15	12	13,22	 	8,55	10,57	13,22	8,55	11,39	14,58	256	246	255	264	244	257	269	14,58	257	0	8,33	5,66	A	$PDMWV,256,R,6,8,M,A*3B\r\n
2022-01-27 00:32:30	12	12,44	 	8,75	10,94	13,22	8,55	11,42	14,58	251	246	254	261	244	257	269	14,58	257	0	8,74	5,30	A	$PDMWV,251,R,6,4,M,A*30\r\n
2022-01-27 00:32:45	12	12,44	 	9,14	11,38	13,22	8,55	11,43	14,58	248	246	254	261	244	257	269	14,58	257	0	9,09	5,16	A	$PDMWV,248,R,6,4,M,A*38\r\n
2022-01-27 00:33:00	12	10,50	 	9,14	11,50	13,22	8,55	11,41	14,58	258	246	254	261	244	257	269	14,58	257	0	9,19	5,08	A	$PDMWV,258,R,5,4,M,A*3A\r\n
