CREATEDATE	SITE	PA_INS (HPA)	ST	PA_QNH (HPA)	ST	PA_QFE_AD (HPA)	ST	PA_QFF (HPA)	ST	TL	ST	ALT (FT)	ST	PA_QFESYNOP (HPA)	ST	PA_QFE_TDZ24 (HPA)	ST	PA_QFE_TDZ06 (HPA)	ST	PA_QFE_TDZ31 (HPA)	ST	PA_QFE_TDZ13 (HPA)	ST	QFESYNOP3H (HPA)	ST	QFESYNOPT (HPA)	ST
2022-01-08 00:42:00	AD	969,60	 	1012,66	 	968,27	 	1014,82	 	70	 	 	 	969,60	 	971,08	 	969,43	 	968,33	 	970,98	 	-1,00	 	7	 
2022-01-08 00:43:00	AD	969,60	 	1012,66	 	968,27	 	1014,82	 	70	 	 	 	969,60	 	971,08	 	969,43	 	968,33	 	970,98	 	-1,00	 	7	 
2022-01-08 00:44:00	AD	969,60	 	1012,66	 	968,27	 	1014,82	 	70	 	 	 	969,60	 	971,08	 	969,43	 	968,33	 	970,98	 	-1,00	 	7	 
2022-01-08 00:45:00	AD	969,60	 	1012,66	 	968,27	 	1014,82	 	70	 	 	 	969,60	 	971,08	 	969,43	 	968,33	 	970,98	 	-1,00	 	7	 
2022-01-08 00:46:00	AD	969,50	 	1012,56	 	968,17	 	1014,71	 	70	 	 	 	969,50	 	970,98	 	969,33	 	968,23	 	970,88	 	-1,00	 	7	 
2022-01-08 00:47:00	AD	969,50	 	1012,56	 	968,17	 	1014,71	 	70	 	 	 	969,50	 	970,98	 	969,33	 	968,23	 	970,88	 	-1,00	 	7	 
2022-01-08 00:48:00	AD	969,50	 	1012,56	 	968,17	 	1014,71	 	70	 	 	 	969,50	 	970,98	 	969,33	 	968,23	 	970,88	 	-1,00	 	7	 
2022-01-08 00:49:00	AD	969,50	 	1012,56	 	968,17	 	1014,71	 	70	 	 	 	969,50	 	970,98	 	969,33	 	968,23	 	970,88	 	-1,00	 	7	 
2022-01-08 00:50:00	AD	969,50	 	1012,56	 	968,17	 	1014,71	 	70	 	 	 	969,50	 	970,98	 	969,33	 	968,23	 	970,88	 	-1,00	 	7	 
2022-01-08 00:51:00	AD	969,50	 	1012,56	 	968,17	 	1014,71	 	70	 	 	 	969,50	 	970,98	 	969,33	 	968,23	 	970,88	 	-1,00	 	7	 
2022-01-08 00:52:00	AD	969,50	 	1012,56	 	968,17	 	1014,71	 	70	 	 	 	969,50	 	970,98	 	969,33	 	968,23	 	970,88	 	-1,20	 	6	 
2022-01-08 00:53:00	AD	969,50	 	1012,56	 	968,17	 	1014,71	 	70	 	 	 	969,50	 	970,98	 	969,33	 	968,23	 	970,88	 	-1,20	 	6	 
2022-01-08 00:54:00	AD	969,40	 	1012,46	 	968,07	 	1014,61	 	70	 	 	 	969,40	 	970,88	 	969,23	 	968,13	 	970,78	 	-1,20	 	6	 
2022-01-08 00:55:00	AD	969,40	 	1012,46	 	968,07	 	1014,61	 	70	 	 	 	969,40	 	970,88	 	969,23	 	968,13	 	970,78	 	-1,20	 	6	 
2022-01-08 00:56:00	AD	969,40	 	1012,46	 	968,07	 	1014,61	 	70	 	 	 	969,40	 	970,88	 	969,23	 	968,13	 	970,78	 	-1,20	 	6	 
2022-01-08 00:57:00	AD	969,40	 	1012,46	 	968,07	 	1014,61	 	70	 	 	 	969,40	 	970,88	 	969,23	 	968,13	 	970,78	 	-1,20	 	6	 
2022-01-08 00:58:00	AD	969,40	 	1012,46	 	968,07	 	1014,61	 	70	 	 	 	969,40	 	970,88	 	969,23	 	968,13	 	970,78	 	-1,20	 	6	 
2022-01-08 00:59:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,20	 	6	 
2022-01-08 01:00:00	AD	969,40	 	1012,46	 	968,07	 	1014,61	 	70	 	 	 	969,40	 	970,88	 	969,23	 	968,13	 	970,78	 	-1,20	 	6	 
2022-01-08 01:01:00	AD	969,40	 	1012,46	 	968,07	 	1014,61	 	70	 	 	 	969,40	 	970,88	 	969,23	 	968,13	 	970,78	 	-1,20	 	6	 
2022-01-08 01:02:00	AD	969,40	 	1012,46	 	968,07	 	1014,61	 	70	 	 	 	969,40	 	970,88	 	969,23	 	968,13	 	970,78	 	-1,20	 	8	 
2022-01-08 01:03:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,20	 	8	 
2022-01-08 01:04:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,20	 	8	 
2022-01-08 01:05:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,20	 	8	 
2022-01-08 01:06:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,20	 	8	 
2022-01-08 01:07:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,20	 	8	 
2022-01-08 01:08:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,20	 	8	 
2022-01-08 01:09:00	AD	969,30	 	1012,35	 	967,97	 	1014,49	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,20	 	8	 
2022-01-08 01:10:00	AD	969,30	 	1012,35	 	967,97	 	1014,49	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,20	 	8	 
2022-01-08 01:11:00	AD	969,30	 	1012,35	 	967,97	 	1014,49	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,20	 	8	 
2022-01-08 01:12:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,30	 	7	 
2022-01-08 01:13:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,30	 	7	 
2022-01-08 01:14:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,30	 	7	 
2022-01-08 01:15:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,30	 	7	 
2022-01-08 01:16:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,30	 	7	 
2022-01-08 01:17:00	AD	969,30	 	1012,35	 	967,97	 	1014,49	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,30	 	7	 
2022-01-08 01:18:00	AD	969,30	 	1012,35	 	967,97	 	1014,49	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,30	 	7	 
2022-01-08 01:19:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,30	 	7	 
2022-01-08 01:20:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,30	 	7	 
2022-01-08 01:21:00	AD	969,20	 	1012,25	 	967,87	 	1014,40	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-1,30	 	7	 
2022-01-08 01:22:00	AD	969,20	 	1012,25	 	967,87	 	1014,40	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-1,40	 	7	 
2022-01-08 01:23:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,40	 	7	 
2022-01-08 01:24:00	AD	969,20	 	1012,25	 	967,87	 	1014,40	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-1,40	 	7	 
2022-01-08 01:25:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,40	 	7	 
2022-01-08 01:26:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,40	 	7	 
2022-01-08 01:27:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,40	 	7	 
2022-01-08 01:28:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,40	 	7	 
2022-01-08 01:29:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,40	 	7	 
2022-01-08 01:30:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,40	 	7	 
2022-01-08 01:31:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,40	 	7	 
2022-01-08 01:32:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,20	 	6	 
2022-01-08 01:33:00	AD	969,30	 	1012,35	 	967,97	 	1014,49	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,20	 	6	 
2022-01-08 01:34:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,20	 	6	 
2022-01-08 01:35:00	AD	969,20	 	1012,25	 	967,87	 	1014,40	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-1,20	 	6	 
2022-01-08 01:36:00	AD	969,20	 	1012,25	 	967,87	 	1014,40	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-1,20	 	6	 
2022-01-08 01:37:00	AD	969,20	 	1012,25	 	967,87	 	1014,38	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-1,20	 	6	 
2022-01-08 01:38:00	AD	969,20	 	1012,25	 	967,87	 	1014,40	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-1,20	 	6	 
2022-01-08 01:39:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,20	 	6	 
2022-01-08 01:40:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,20	 	6	 
2022-01-08 01:41:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,20	 	6	 
2022-01-08 01:42:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,10	 	6	 
2022-01-08 01:43:00	AD	969,30	 	1012,35	 	967,97	 	1014,50	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,10	 	6	 
2022-01-08 01:44:00	AD	969,20	 	1012,25	 	967,87	 	1014,40	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-1,10	 	6	 
2022-01-08 01:45:00	AD	969,20	 	1012,25	 	967,87	 	1014,40	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-1,10	 	6	 
2022-01-08 01:46:00	AD	969,20	 	1012,25	 	967,87	 	1014,40	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-1,10	 	6	 
2022-01-08 01:47:00	AD	969,20	 	1012,25	 	967,87	 	1014,40	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-1,10	 	6	 
2022-01-08 01:48:00	AD	969,20	 	1012,25	 	967,87	 	1014,38	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-1,10	 	6	 
2022-01-08 01:49:00	AD	969,20	 	1012,25	 	967,87	 	1014,38	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-1,10	 	6	 
2022-01-08 01:50:00	AD	969,20	 	1012,25	 	967,87	 	1014,38	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-1,10	 	6	 
2022-01-08 01:51:00	AD	969,20	 	1012,25	 	967,87	 	1014,38	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-1,10	 	6	 
2022-01-08 01:52:00	AD	969,30	 	1012,35	 	967,97	 	1014,49	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,10	 	6	 
2022-01-08 01:53:00	AD	969,30	 	1012,35	 	967,97	 	1014,49	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,10	 	6	 
2022-01-08 01:54:00	AD	969,30	 	1012,35	 	967,97	 	1014,49	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,10	 	6	 
2022-01-08 01:55:00	AD	969,30	 	1012,35	 	967,97	 	1014,49	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,10	 	6	 
2022-01-08 01:56:00	AD	969,30	 	1012,35	 	967,97	 	1014,49	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,10	 	6	 
2022-01-08 01:57:00	AD	969,20	 	1012,25	 	967,87	 	1014,38	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-1,10	 	6	 
2022-01-08 01:58:00	AD	969,20	 	1012,25	 	967,87	 	1014,38	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-1,10	 	6	 
2022-01-08 01:59:00	AD	969,20	 	1012,25	 	967,87	 	1014,38	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-1,10	 	6	 
2022-01-08 02:00:00	AD	969,20	 	1012,25	 	967,87	 	1014,38	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-1,10	 	6	 
2022-01-08 02:01:00	AD	969,20	 	1012,25	 	967,87	 	1014,38	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-1,10	 	6	 
2022-01-08 02:02:00	AD	969,20	 	1012,25	 	967,87	 	1014,38	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-1,00	 	6	 
2022-01-08 02:03:00	AD	969,20	 	1012,25	 	967,87	 	1014,38	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-1,00	 	6	 
2022-01-08 02:04:00	AD	969,20	 	1012,25	 	967,87	 	1014,38	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-1,00	 	6	 
2022-01-08 02:05:00	AD	969,30	 	1012,35	 	967,97	 	1014,47	 	70	 	 	 	969,30	 	970,77	 	969,13	 	968,04	 	970,68	 	-1,00	 	6	 
2022-01-08 02:06:00	AD	969,30	 	1012,35	 	967,97	 	1014,47	 	70	 	 	 	969,30	 	970,77	 	969,13	 	968,04	 	970,68	 	-1,00	 	6	 
2022-01-08 02:07:00	AD	969,30	 	1012,35	 	967,97	 	1014,49	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,00	 	6	 
2022-01-08 02:08:00	AD	969,30	 	1012,35	 	967,97	 	1014,49	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,00	 	6	 
2022-01-08 02:09:00	AD	969,30	 	1012,35	 	967,97	 	1014,49	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,00	 	6	 
2022-01-08 02:10:00	AD	969,30	 	1012,35	 	967,97	 	1014,49	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,00	 	6	 
2022-01-08 02:11:00	AD	969,30	 	1012,35	 	967,97	 	1014,49	 	70	 	 	 	969,30	 	970,78	 	969,13	 	968,03	 	970,68	 	-1,00	 	6	 
2022-01-08 02:12:00	AD	969,20	 	1012,25	 	967,87	 	1014,40	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-0,80	 	6	 
2022-01-08 02:13:00	AD	969,20	 	1012,25	 	967,87	 	1014,40	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-0,80	 	6	 
2022-01-08 02:14:00	AD	969,20	 	1012,25	 	967,87	 	1014,40	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-0,80	 	6	 
2022-01-08 02:15:00	AD	969,20	 	1012,25	 	967,87	 	1014,40	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-0,80	 	6	 
2022-01-08 02:16:00	AD	969,20	 	1012,25	 	967,87	 	1014,40	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-0,80	 	6	 
2022-01-08 02:17:00	AD	969,20	 	1012,25	 	967,87	 	1014,40	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-0,80	 	6	 
2022-01-08 02:18:00	AD	969,20	 	1012,25	 	967,87	 	1014,40	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-0,80	 	6	 
2022-01-08 02:19:00	AD	969,20	 	1012,25	 	967,87	 	1014,40	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-0,80	 	6	 
2022-01-08 02:20:00	AD	969,20	 	1012,25	 	967,87	 	1014,42	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-0,80	 	6	 
2022-01-08 02:21:00	AD	969,20	 	1012,25	 	967,87	 	1014,42	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-0,80	 	6	 
2022-01-08 02:22:00	AD	969,20	 	1012,25	 	967,87	 	1014,42	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-0,90	 	6	 
2022-01-08 02:23:00	AD	969,20	 	1012,25	 	967,87	 	1014,42	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-0,90	 	6	 
2022-01-08 02:24:00	AD	969,20	 	1012,25	 	967,87	 	1014,42	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-0,90	 	6	 
2022-01-08 02:25:00	AD	969,20	 	1012,25	 	967,87	 	1014,42	 	70	 	 	 	969,20	 	970,68	 	969,03	 	967,93	 	970,58	 	-0,90	 	6	 
2022-01-08 02:26:00	AD	969,10	 	1012,15	 	967,77	 	1014,31	 	70	 	 	 	969,10	 	970,58	 	968,93	 	967,83	 	970,48	 	-0,90	 	6	 
2022-01-08 02:27:00	AD	969,10	 	1012,15	 	967,77	 	1014,31	 	70	 	 	 	969,10	 	970,58	 	968,93	 	967,83	 	970,48	 	-0,90	 	6	 
