CREATEDATE	SITE	PA_INS (HPA)	ST	PA_QNH (HPA)	ST	PA_QFE_AD (HPA)	ST	PA_QFF (HPA)	ST	TL	ST	ALT (FT)	ST	PA_QFESYNOP (HPA)	ST	PA_QFE_TDZ24 (HPA)	ST	PA_QFE_TDZ06 (HPA)	ST	PA_QFE_TDZ31 (HPA)	ST	PA_QFE_TDZ13 (HPA)	ST	QFESYNOP3H (HPA)	ST	QFESYNOPT (HPA)	ST
28.1.2022 0:10	AD	974,4	 	1017,64	 	973,07	 	1019,55	 	60	 	 	 	974,4	 	975,87	 	974,23	 	973,14	 	975,78	 	0,6	 	1	 
28.1.2022 0:11	AD	974,4	 	1017,64	 	973,07	 	1019,55	 	60	 	 	 	974,4	 	975,87	 	974,23	 	973,14	 	975,78	 	0,6	 	1	 
28.1.2022 0:12	AD	974,5	 	1017,74	 	973,17	 	1019,66	 	60	 	 	 	974,5	 	975,97	 	974,33	 	973,24	 	975,88	 	0,6	 	1	 
28.1.2022 0:13	AD	974,5	 	1017,74	 	973,17	 	1019,64	 	60	 	 	 	974,5	 	975,97	 	974,33	 	973,24	 	975,88	 	0,6	 	1	 
28.1.2022 0:14	AD	974,4	 	1017,64	 	973,07	 	1019,54	 	60	 	 	 	974,4	 	975,87	 	974,23	 	973,14	 	975,78	 	0,7	 	1	 
28.1.2022 0:15	AD	974,4	 	1017,64	 	973,07	 	1019,54	 	60	 	 	 	974,4	 	975,87	 	974,23	 	973,14	 	975,78	 	0,7	 	1	 
28.1.2022 0:16	AD	974,5	 	1017,74	 	973,17	 	1019,64	 	60	 	 	 	974,5	 	975,97	 	974,33	 	973,24	 	975,88	 	0,7	 	1	 
28.1.2022 0:17	AD	974,5	 	1017,74	 	973,17	 	1019,64	 	60	 	 	 	974,5	 	975,97	 	974,33	 	973,24	 	975,88	 	0,7	 	1	 
28.1.2022 0:18	AD	974,5	 	1017,74	 	973,17	 	1019,64	 	60	 	 	 	974,5	 	975,97	 	974,33	 	973,24	 	975,88	 	0,7	 	1	 
28.1.2022 0:19	AD	974,5	 	1017,74	 	973,17	 	1019,64	 	60	 	 	 	974,5	 	975,97	 	974,33	 	973,24	 	975,88	 	0,7	 	1	 
28.1.2022 0:20	AD	974,6	 	1017,84	 	973,27	 	1019,75	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,7	 	1	 
28.1.2022 0:21	AD	974,6	 	1017,84	 	973,27	 	1019,75	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,7	 	1	 
28.1.2022 0:22	AD	974,5	 	1017,74	 	973,17	 	1019,64	 	60	 	 	 	974,5	 	975,97	 	974,33	 	973,24	 	975,88	 	0,7	 	1	 
28.1.2022 0:23	AD	974,6	 	1017,84	 	973,27	 	1019,75	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,7	 	1	 
28.1.2022 0:24	AD	974,6	 	1017,84	 	973,27	 	1019,75	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,8	 	1	 
28.1.2022 0:25	AD	974,6	 	1017,84	 	973,27	 	1019,75	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,8	 	1	 
28.1.2022 0:26	AD	974,6	 	1017,84	 	973,27	 	1019,73	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,8	 	1	 
28.1.2022 0:27	AD	974,7	 	1017,95	 	973,37	 	1019,82	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,8	 	1	 
28.1.2022 0:28	AD	974,6	 	1017,84	 	973,27	 	1019,7	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,8	 	1	 
28.1.2022 0:29	AD	974,6	 	1017,84	 	973,27	 	1019,71	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,8	 	1	 
28.1.2022 0:30	AD	974,7	 	1017,95	 	973,37	 	1019,82	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,8	 	1	 
28.1.2022 0:31	AD	974,7	 	1017,95	 	973,37	 	1019,82	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,8	 	1	 
28.1.2022 0:32	AD	974,6	 	1017,84	 	973,27	 	1019,71	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,8	 	1	 
28.1.2022 0:33	AD	974,7	 	1017,95	 	973,37	 	1019,82	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,8	 	1	 
28.1.2022 0:34	AD	974,6	 	1017,84	 	973,27	 	1019,71	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,9	 	2	 
28.1.2022 0:35	AD	974,7	 	1017,95	 	973,37	 	1019,83	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,9	 	2	 
28.1.2022 0:36	AD	974,6	 	1017,84	 	973,27	 	1019,73	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,9	 	2	 
28.1.2022 0:37	AD	974,6	 	1017,84	 	973,27	 	1019,73	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,9	 	2	 
28.1.2022 0:38	AD	974,6	 	1017,84	 	973,27	 	1019,71	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,9	 	2	 
28.1.2022 0:39	AD	974,6	 	1017,84	 	973,27	 	1019,71	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,9	 	2	 
28.1.2022 0:40	AD	974,6	 	1017,84	 	973,27	 	1019,71	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,9	 	2	 
28.1.2022 0:41	AD	974,5	 	1017,74	 	973,17	 	1019,61	 	60	 	 	 	974,5	 	975,97	 	974,33	 	973,24	 	975,88	 	0,9	 	2	 
28.1.2022 0:42	AD	974,5	 	1017,74	 	973,17	 	1019,61	 	60	 	 	 	974,5	 	975,97	 	974,33	 	973,24	 	975,88	 	0,9	 	2	 
28.1.2022 0:43	AD	974,5	 	1017,74	 	973,17	 	1019,61	 	60	 	 	 	974,5	 	975,97	 	974,33	 	973,24	 	975,88	 	0,9	 	2	 
28.1.2022 0:44	AD	974,5	 	1017,74	 	973,17	 	1019,61	 	60	 	 	 	974,5	 	975,97	 	974,33	 	973,24	 	975,88	 	0,7	 	1	 
28.1.2022 0:45	AD	974,6	 	1017,84	 	973,27	 	1019,71	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,7	 	1	 
28.1.2022 0:46	AD	974,6	 	1017,84	 	973,27	 	1019,71	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,7	 	1	 
28.1.2022 0:47	AD	974,5	 	1017,74	 	973,17	 	1019,61	 	60	 	 	 	974,5	 	975,97	 	974,33	 	973,24	 	975,88	 	0,7	 	1	 
28.1.2022 0:48	AD	974,6	 	1017,84	 	973,27	 	1019,71	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,7	 	1	 
28.1.2022 0:49	AD	974,6	 	1017,84	 	973,27	 	1019,7	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,7	 	1	 
28.1.2022 0:50	AD	974,5	 	1017,74	 	973,17	 	1019,59	 	60	 	 	 	974,5	 	975,97	 	974,33	 	973,24	 	975,88	 	0,7	 	1	 
28.1.2022 0:51	AD	974,6	 	1017,84	 	973,27	 	1019,71	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,7	 	1	 
28.1.2022 0:52	AD	974,5	 	1017,74	 	973,17	 	1019,59	 	60	 	 	 	974,5	 	975,97	 	974,33	 	973,24	 	975,88	 	0,7	 	1	 
28.1.2022 0:53	AD	974,6	 	1017,84	 	973,27	 	1019,7	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,7	 	1	 
28.1.2022 0:54	AD	974,6	 	1017,84	 	973,27	 	1019,71	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,6	 	2	 
28.1.2022 0:55	AD	974,6	 	1017,84	 	973,27	 	1019,73	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,6	 	2	 
28.1.2022 0:56	AD	974,6	 	1017,84	 	973,27	 	1019,73	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,6	 	2	 
28.1.2022 0:57	AD	974,6	 	1017,84	 	973,27	 	1019,73	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,6	 	2	 
28.1.2022 0:58	AD	974,5	 	1017,74	 	973,17	 	1019,62	 	60	 	 	 	974,5	 	975,97	 	974,33	 	973,24	 	975,88	 	0,6	 	2	 
28.1.2022 0:59	AD	974,6	 	1017,84	 	973,27	 	1019,71	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,6	 	2	 
28.1.2022 1:00	AD	974,5	 	1017,74	 	973,17	 	1019,61	 	60	 	 	 	974,5	 	975,97	 	974,33	 	973,24	 	975,88	 	0,6	 	2	 
28.1.2022 1:01	AD	974,5	 	1017,74	 	973,17	 	1019,61	 	60	 	 	 	974,5	 	975,97	 	974,33	 	973,24	 	975,88	 	0,6	 	2	 
28.1.2022 1:02	AD	974,5	 	1017,74	 	973,17	 	1019,61	 	60	 	 	 	974,5	 	975,97	 	974,33	 	973,24	 	975,88	 	0,6	 	2	 
28.1.2022 1:03	AD	974,5	 	1017,74	 	973,17	 	1019,59	 	60	 	 	 	974,5	 	975,97	 	974,33	 	973,24	 	975,88	 	0,6	 	2	 
28.1.2022 1:04	AD	974,5	 	1017,74	 	973,17	 	1019,59	 	60	 	 	 	974,5	 	975,97	 	974,33	 	973,24	 	975,88	 	0,3	 	1	 
28.1.2022 1:05	AD	974,5	 	1017,74	 	973,17	 	1019,57	 	60	 	 	 	974,5	 	975,97	 	974,33	 	973,24	 	975,88	 	0,3	 	1	 
28.1.2022 1:06	AD	974,5	 	1017,74	 	973,17	 	1019,57	 	60	 	 	 	974,5	 	975,97	 	974,33	 	973,24	 	975,88	 	0,3	 	1	 
28.1.2022 1:07	AD	974,5	 	1017,74	 	973,17	 	1019,59	 	60	 	 	 	974,5	 	975,97	 	974,33	 	973,24	 	975,88	 	0,3	 	1	 
28.1.2022 1:08	AD	974,6	 	1017,84	 	973,27	 	1019,7	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,3	 	1	 
28.1.2022 1:09	AD	974,6	 	1017,84	 	973,27	 	1019,7	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,3	 	1	 
28.1.2022 1:10	AD	974,6	 	1017,84	 	973,27	 	1019,7	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,3	 	1	 
28.1.2022 1:11	AD	974,6	 	1017,84	 	973,27	 	1019,68	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,3	 	1	 
28.1.2022 1:12	AD	974,6	 	1017,84	 	973,27	 	1019,7	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,3	 	1	 
28.1.2022 1:13	AD	974,6	 	1017,84	 	973,27	 	1019,7	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,3	 	1	 
28.1.2022 1:14	AD	974,6	 	1017,84	 	973,27	 	1019,7	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,3	 	1	 
28.1.2022 1:15	AD	974,6	 	1017,84	 	973,27	 	1019,7	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,3	 	1	 
28.1.2022 1:16	AD	974,6	 	1017,84	 	973,27	 	1019,7	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,3	 	1	 
28.1.2022 1:17	AD	974,6	 	1017,84	 	973,27	 	1019,71	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,3	 	1	 
28.1.2022 1:18	AD	974,6	 	1017,84	 	973,27	 	1019,71	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,3	 	1	 
28.1.2022 1:19	AD	974,7	 	1017,95	 	973,37	 	1019,82	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,3	 	1	 
28.1.2022 1:20	AD	974,6	 	1017,84	 	973,27	 	1019,7	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,3	 	1	 
28.1.2022 1:21	AD	974,7	 	1017,95	 	973,37	 	1019,82	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,3	 	1	 
28.1.2022 1:22	AD	974,7	 	1017,95	 	973,37	 	1019,82	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,3	 	1	 
28.1.2022 1:23	AD	974,7	 	1017,95	 	973,37	 	1019,83	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,3	 	1	 
28.1.2022 1:24	AD	974,7	 	1017,95	 	973,37	 	1019,83	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,6	 	1	 
28.1.2022 1:25	AD	974,7	 	1017,95	 	973,37	 	1019,85	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,6	 	1	 
28.1.2022 1:26	AD	974,7	 	1017,95	 	973,37	 	1019,83	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,6	 	1	 
28.1.2022 1:27	AD	974,7	 	1017,95	 	973,37	 	1019,83	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,6	 	1	 
28.1.2022 1:28	AD	974,7	 	1017,95	 	973,37	 	1019,83	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,6	 	1	 
28.1.2022 1:29	AD	974,8	 	1018,05	 	973,47	 	1019,94	 	60	 	 	 	974,8	 	976,27	 	974,63	 	973,54	 	976,18	 	0,6	 	1	 
28.1.2022 1:30	AD	974,7	 	1017,95	 	973,37	 	1019,83	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,6	 	1	 
28.1.2022 1:31	AD	974,7	 	1017,95	 	973,37	 	1019,83	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,6	 	1	 
28.1.2022 1:32	AD	974,7	 	1017,95	 	973,37	 	1019,83	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,6	 	1	 
28.1.2022 1:33	AD	974,7	 	1017,95	 	973,37	 	1019,83	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,6	 	1	 
28.1.2022 1:34	AD	974,7	 	1017,95	 	973,37	 	1019,85	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,5	 	2	 
28.1.2022 1:35	AD	974,7	 	1017,95	 	973,37	 	1019,83	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,5	 	2	 
28.1.2022 1:36	AD	974,7	 	1017,95	 	973,37	 	1019,83	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,5	 	2	 
28.1.2022 1:37	AD	974,7	 	1017,95	 	973,37	 	1019,83	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,5	 	2	 
28.1.2022 1:38	AD	974,6	 	1017,84	 	973,27	 	1019,73	 	60	 	 	 	974,6	 	976,07	 	974,43	 	973,34	 	975,98	 	0,5	 	2	 
28.1.2022 1:39	AD	974,7	 	1017,95	 	973,37	 	1019,83	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,5	 	2	 
28.1.2022 1:40	AD	974,7	 	1017,95	 	973,37	 	1019,82	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,5	 	2	 
28.1.2022 1:41	AD	974,8	 	1018,05	 	973,47	 	1019,94	 	60	 	 	 	974,8	 	976,27	 	974,63	 	973,54	 	976,18	 	0,5	 	2	 
28.1.2022 1:42	AD	974,7	 	1017,95	 	973,37	 	1019,83	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,5	 	2	 
28.1.2022 1:43	AD	974,7	 	1017,95	 	973,37	 	1019,82	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,5	 	2	 
28.1.2022 1:44	AD	974,7	 	1017,95	 	973,37	 	1019,83	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,4	 	3	 
28.1.2022 1:45	AD	974,8	 	1018,05	 	973,47	 	1019,95	 	60	 	 	 	974,8	 	976,27	 	974,63	 	973,54	 	976,18	 	0,4	 	3	 
28.1.2022 1:46	AD	974,7	 	1017,95	 	973,37	 	1019,83	 	60	 	 	 	974,7	 	976,17	 	974,53	 	973,44	 	976,08	 	0,4	 	3	 
28.1.2022 1:47	AD	974,8	 	1018,05	 	973,47	 	1019,94	 	60	 	 	 	974,8	 	976,27	 	974,63	 	973,54	 	976,18	 	0,4	 	3	 
28.1.2022 1:48	AD	974,8	 	1018,05	 	973,47	 	1019,94	 	60	 	 	 	974,8	 	976,27	 	974,63	 	973,54	 	976,18	 	0,4	 	3	 
28.1.2022 1:49	AD	974,8	 	1018,05	 	973,47	 	1019,94	 	60	 	 	 	974,8	 	976,27	 	974,63	 	973,54	 	976,18	 	0,4	 	3	 
28.1.2022 1:50	AD	974,8	 	1018,05	 	973,47	 	1019,94	 	60	 	 	 	974,8	 	976,27	 	974,63	 	973,54	 	976,18	 	0,4	 	3	 
28.1.2022 1:51	AD	974,8	 	1018,05	 	973,47	 	1019,95	 	60	 	 	 	974,8	 	976,27	 	974,63	 	973,54	 	976,18	 	0,4	 	3	 
28.1.2022 1:52	AD	974,8	 	1018,05	 	973,47	 	1019,94	 	60	 	 	 	974,8	 	976,27	 	974,63	 	973,54	 	976,18	 	0,4	 	3	 
28.1.2022 1:53	AD	974,8	 	1018,05	 	973,47	 	1019,92	 	60	 	 	 	974,8	 	976,27	 	974,63	 	973,54	 	976,18	 	0,4	 	3	 
28.1.2022 1:54	AD	974,8	 	1018,05	 	973,47	 	1019,92	 	60	 	 	 	974,8	 	976,27	 	974,63	 	973,54	 	976,18	 	0,4	 	3	 
28.1.2022 1:55	AD	974,9	 	1018,15	 	973,57	 	1020,03	 	60	 	 	 	974,9	 	976,37	 	974,73	 	973,64	 	976,28	 	0,4	 	3	 
28.1.2022 1:56	AD	974,8	 	1018,05	 	973,47	 	1019,92	 	60	 	 	 	974,8	 	976,27	 	974,63	 	973,54	 	976,18	 	0,4	 	3	 
28.1.2022 1:57	AD	974,9	 	1018,15	 	973,57	 	1020,03	 	60	 	 	 	974,9	 	976,37	 	974,73	 	973,64	 	976,28	 	0,4	 	3	 
28.1.2022 1:58	AD	974,9	 	1018,15	 	973,57	 	1020,03	 	60	 	 	 	974,9	 	976,37	 	974,73	 	973,64	 	976,28	 	0,4	 	3	 
28.1.2022 1:59	AD	975	 	1018,26	 	973,67	 	1020,13	 	60	 	 	 	975	 	976,47	 	974,83	 	973,74	 	976,38	 	0,4	 	3	 
28.1.2022 2:00	AD	974,9	 	1018,15	 	973,57	 	1020,03	 	60	 	 	 	974,9	 	976,37	 	974,73	 	973,64	 	976,28	 	0,4	 	3	 
28.1.2022 2:01	AD	975	 	1018,26	 	973,67	 	1020,13	 	60	 	 	 	975	 	976,47	 	974,83	 	973,74	 	976,38	 	0,4	 	3	 
28.1.2022 2:02	AD	974,9	 	1018,15	 	973,57	 	1020,04	 	60	 	 	 	974,9	 	976,37	 	974,73	 	973,64	 	976,28	 	0,4	 	3	 
28.1.2022 2:03	AD	975	 	1018,26	 	973,67	 	1020,15	 	60	 	 	 	975	 	976,47	 	974,83	 	973,74	 	976,38	 	0,4	 	3	 
28.1.2022 2:04	AD	974,9	 	1018,15	 	973,57	 	1020,03	 	60	 	 	 	974,9	 	976,37	 	974,73	 	973,64	 	976,28	 	0,6	 	3	 
28.1.2022 2:05	AD	975	 	1018,26	 	973,67	 	1020,13	 	60	 	 	 	975	 	976,47	 	974,83	 	973,74	 	976,38	 	0,6	 	3	 
28.1.2022 2:06	AD	975	 	1018,26	 	973,67	 	1020,13	 	60	 	 	 	975	 	976,47	 	974,83	 	973,74	 	976,38	 	0,6	 	3	 
28.1.2022 2:07	AD	975	 	1018,26	 	973,67	 	1020,13	 	60	 	 	 	975	 	976,47	 	974,83	 	973,74	 	976,38	 	0,6	 	3	 
28.1.2022 2:08	AD	975	 	1018,26	 	973,67	 	1020,15	 	60	 	 	 	975	 	976,47	 	974,83	 	973,74	 	976,38	 	0,6	 	3	 
28.1.2022 2:09	AD	975	 	1018,26	 	973,67	 	1020,15	 	60	 	 	 	975	 	976,47	 	974,83	 	973,74	 	976,38	 	0,6	 	3	 
28.1.2022 2:10	AD	975	 	1018,26	 	973,67	 	1020,15	 	60	 	 	 	975	 	976,47	 	974,83	 	973,74	 	976,38	 	0,6	 	3	 
28.1.2022 2:11	AD	975	 	1018,26	 	973,67	 	1020,15	 	60	 	 	 	975	 	976,47	 	974,83	 	973,74	 	976,38	 	0,6	 	3	 
28.1.2022 2:12	AD	975	 	1018,26	 	973,67	 	1020,15	 	60	 	 	 	975	 	976,47	 	974,83	 	973,74	 	976,38	 	0,6	 	3	 
28.1.2022 2:13	AD	975,1	 	1018,36	 	973,77	 	1020,25	 	60	 	 	 	975,1	 	976,57	 	974,93	 	973,84	 	976,48	 	0,6	 	3	 
28.1.2022 2:14	AD	975,1	 	1018,36	 	973,77	 	1020,25	 	60	 	 	 	975,1	 	976,57	 	974,93	 	973,84	 	976,48	 	0,6	 	3	 
28.1.2022 2:15	AD	975,1	 	1018,36	 	973,77	 	1020,25	 	60	 	 	 	975,1	 	976,57	 	974,93	 	973,84	 	976,48	 	0,6	 	3	 
28.1.2022 2:16	AD	975,2	 	1018,46	 	973,87	 	1020,34	 	60	 	 	 	975,2	 	976,67	 	975,03	 	973,94	 	976,58	 	0,6	 	3	 
28.1.2022 2:17	AD	975,1	 	1018,36	 	973,77	 	1020,24	 	60	 	 	 	975,1	 	976,57	 	974,93	 	973,84	 	976,48	 	0,6	 	3	 
28.1.2022 2:18	AD	975,3	 	1018,57	 	973,97	 	1020,44	 	60	 	 	 	975,3	 	976,77	 	975,13	 	974,04	 	976,68	 	0,6	 	3	 
28.1.2022 2:19	AD	975,2	 	1018,46	 	973,87	 	1020,32	 	60	 	 	 	975,2	 	976,67	 	975,03	 	973,94	 	976,58	 	0,6	 	3	 
28.1.2022 2:20	AD	975,4	 	1018,67	 	974,07	 	1020,53	 	60	 	 	 	975,4	 	976,87	 	975,23	 	974,14	 	976,78	 	0,6	 	3	 
28.1.2022 2:21	AD	975,3	 	1018,57	 	973,97	 	1020,43	 	60	 	 	 	975,3	 	976,77	 	975,13	 	974,04	 	976,68	 	0,6	 	3	 
28.1.2022 2:22	AD	975,4	 	1018,67	 	974,07	 	1020,55	 	60	 	 	 	975,4	 	976,87	 	975,23	 	974,14	 	976,78	 	0,6	 	3	 
28.1.2022 2:23	AD	975,4	 	1018,67	 	974,07	 	1020,55	 	60	 	 	 	975,4	 	976,87	 	975,23	 	974,14	 	976,78	 	0,6	 	3	 
28.1.2022 2:24	AD	975,4	 	1018,67	 	974,07	 	1020,55	 	60	 	 	 	975,4	 	976,87	 	975,23	 	974,14	 	976,78	 	1	 	3	 
28.1.2022 2:25	AD	975,4	 	1018,67	 	974,07	 	1020,55	 	60	 	 	 	975,4	 	976,87	 	975,23	 	974,14	 	976,78	 	1	 	3	 
28.1.2022 2:26	AD	975,4	 	1018,67	 	974,07	 	1020,53	 	60	 	 	 	975,4	 	976,87	 	975,23	 	974,14	 	976,78	 	1	 	3	 
28.1.2022 2:27	AD	975,5	 	1018,78	 	974,17	 	1020,62	 	60	 	 	 	975,5	 	976,97	 	975,33	 	974,24	 	976,88	 	1	 	3	 
28.1.2022 2:28	AD	975,4	 	1018,67	 	974,07	 	1020,52	 	60	 	 	 	975,4	 	976,87	 	975,23	 	974,14	 	976,78	 	1	 	3	 
28.1.2022 2:29	AD	975,5	 	1018,78	 	974,17	 	1020,62	 	60	 	 	 	975,5	 	976,97	 	975,33	 	974,24	 	976,88	 	1	 	3	 
28.1.2022 2:30	AD	975,5	 	1018,78	 	974,17	 	1020,62	 	60	 	 	 	975,5	 	976,97	 	975,33	 	974,24	 	976,88	 	1	 	3	 
28.1.2022 2:31	AD	975,4	 	1018,67	 	974,07	 	1020,52	 	60	 	 	 	975,4	 	976,87	 	975,23	 	974,14	 	976,78	 	1	 	3	 
28.1.2022 2:32	AD	975,5	 	1018,78	 	974,17	 	1020,62	 	60	 	 	 	975,5	 	976,97	 	975,33	 	974,24	 	976,88	 	1	 	3	 
28.1.2022 2:33	AD	975,4	 	1018,67	 	974,07	 	1020,48	 	60	 	 	 	975,4	 	976,87	 	975,23	 	974,14	 	976,78	 	1	 	3	 
