CREATEDATE	SITE	PA_INS (HPA)	ST	PA_QNH (HPA)	ST	PA_QFE_AD (HPA)	ST	PA_QFF (HPA)	ST	TL	ST	ALT (FT)	ST	PA_QFESYNOP (HPA)	ST	PA_QFE_TDZ24 (HPA)	ST	PA_QFE_TDZ06 (HPA)	ST	PA_QFE_TDZ31 (HPA)	ST	PA_QFE_TDZ13 (HPA)	ST	QFESYNOP3H (HPA)	ST	QFESYNOPT (HPA)	ST
2022-01-30 00:30:00	AD	971,20	 	1014,32	 	969,90	 	1015,45	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,55	 	0,60	 	3	 
2022-01-30 00:31:00	AD	971,30	 	1014,43	 	970,00	 	1015,57	 	60	 	 	 	971,30	 	972,75	 	971,13	 	970,06	 	972,65	 	0,60	 	3	 
2022-01-30 00:32:00	AD	971,20	 	1014,32	 	969,90	 	1015,46	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,55	 	0,60	 	3	 
2022-01-30 00:33:00	AD	971,30	 	1014,43	 	969,99	 	1015,60	 	60	 	 	 	971,30	 	972,75	 	971,13	 	970,06	 	972,66	 	0,60	 	3	 
2022-01-30 00:34:00	AD	971,20	 	1014,32	 	969,89	 	1015,51	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	0,90	 	1	 
2022-01-30 00:35:00	AD	971,20	 	1014,32	 	969,90	 	1015,48	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	0,90	 	1	 
2022-01-30 00:36:00	AD	971,30	 	1014,43	 	970,00	 	1015,58	 	60	 	 	 	971,30	 	972,75	 	971,13	 	970,06	 	972,66	 	0,90	 	1	 
2022-01-30 00:37:00	AD	971,20	 	1014,32	 	969,89	 	1015,50	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	0,90	 	1	 
2022-01-30 00:38:00	AD	971,30	 	1014,43	 	970,00	 	1015,58	 	60	 	 	 	971,30	 	972,75	 	971,13	 	970,06	 	972,66	 	0,90	 	1	 
2022-01-30 00:39:00	AD	971,20	 	1014,32	 	969,90	 	1015,48	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	0,90	 	1	 
2022-01-30 00:40:00	AD	971,20	 	1014,32	 	969,90	 	1015,48	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	0,90	 	1	 
2022-01-30 00:41:00	AD	971,20	 	1014,32	 	969,89	 	1015,50	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	0,90	 	1	 
2022-01-30 00:42:00	AD	971,20	 	1014,32	 	969,89	 	1015,50	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	0,90	 	1	 
2022-01-30 00:43:00	AD	971,00	 	1014,11	 	969,69	 	1015,30	 	60	 	 	 	971,00	 	972,45	 	970,83	 	969,76	 	972,36	 	0,90	 	1	 
2022-01-30 00:44:00	AD	971,10	 	1014,22	 	969,80	 	1015,37	 	60	 	 	 	971,10	 	972,55	 	970,93	 	969,86	 	972,45	 	0,40	 	3	 
2022-01-30 00:45:00	AD	971,00	 	1014,11	 	969,70	 	1015,27	 	60	 	 	 	971,00	 	972,45	 	970,83	 	969,76	 	972,35	 	0,40	 	3	 
2022-01-30 00:46:00	AD	971,10	 	1014,22	 	969,80	 	1015,34	 	60	 	 	 	971,10	 	972,55	 	970,93	 	969,86	 	972,45	 	0,40	 	3	 
2022-01-30 00:47:00	AD	971,00	 	1014,11	 	969,70	 	1015,27	 	60	 	 	 	971,00	 	972,45	 	970,83	 	969,76	 	972,35	 	0,40	 	3	 
2022-01-30 00:48:00	AD	971,00	 	1014,11	 	969,70	 	1015,29	 	60	 	 	 	971,00	 	972,45	 	970,83	 	969,76	 	972,36	 	0,40	 	3	 
2022-01-30 00:49:00	AD	971,20	 	1014,32	 	969,89	 	1015,50	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	0,40	 	3	 
2022-01-30 00:50:00	AD	971,00	 	1014,11	 	969,69	 	1015,30	 	60	 	 	 	971,00	 	972,45	 	970,83	 	969,76	 	972,36	 	0,40	 	3	 
2022-01-30 00:51:00	AD	971,20	 	1014,32	 	969,89	 	1015,50	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	0,40	 	3	 
2022-01-30 00:52:00	AD	971,10	 	1014,22	 	969,80	 	1015,39	 	60	 	 	 	971,10	 	972,55	 	970,93	 	969,86	 	972,46	 	0,40	 	3	 
2022-01-30 00:53:00	AD	971,20	 	1014,32	 	969,89	 	1015,51	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	0,40	 	3	 
2022-01-30 00:54:00	AD	971,30	 	1014,43	 	969,99	 	1015,62	 	60	 	 	 	971,30	 	972,75	 	971,13	 	970,06	 	972,66	 	0,80	 	1	 
2022-01-30 00:55:00	AD	971,00	 	1014,11	 	969,69	 	1015,32	 	60	 	 	 	971,00	 	972,45	 	970,83	 	969,76	 	972,36	 	0,80	 	1	 
2022-01-30 00:56:00	AD	971,20	 	1014,32	 	969,89	 	1015,51	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	0,80	 	1	 
2022-01-30 00:57:00	AD	971,30	 	1014,43	 	969,99	 	1015,60	 	60	 	 	 	971,30	 	972,75	 	971,13	 	970,06	 	972,66	 	0,80	 	1	 
2022-01-30 00:58:00	AD	971,30	 	1014,43	 	970,00	 	1015,58	 	60	 	 	 	971,30	 	972,75	 	971,13	 	970,06	 	972,66	 	0,80	 	1	 
2022-01-30 00:59:00	AD	971,20	 	1014,32	 	969,90	 	1015,48	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	0,80	 	1	 
2022-01-30 01:00:00	AD	971,30	 	1014,43	 	970,00	 	1015,58	 	60	 	 	 	971,30	 	972,75	 	971,13	 	970,06	 	972,66	 	0,80	 	1	 
2022-01-30 01:01:00	AD	971,40	 	1014,53	 	970,10	 	1015,69	 	60	 	 	 	971,40	 	972,85	 	971,23	 	970,16	 	972,76	 	0,80	 	1	 
2022-01-30 01:02:00	AD	971,50	 	1014,63	 	970,19	 	1015,83	 	60	 	 	 	971,50	 	972,95	 	971,33	 	970,26	 	972,86	 	0,80	 	1	 
2022-01-30 01:03:00	AD	971,30	 	1014,43	 	969,99	 	1015,63	 	60	 	 	 	971,30	 	972,75	 	971,13	 	970,06	 	972,66	 	0,80	 	1	 
2022-01-30 01:04:00	AD	971,40	 	1014,53	 	970,09	 	1015,70	 	60	 	 	 	971,40	 	972,85	 	971,23	 	970,16	 	972,76	 	1,00	 	1	 
2022-01-30 01:05:00	AD	971,40	 	1014,53	 	970,10	 	1015,69	 	60	 	 	 	971,40	 	972,85	 	971,23	 	970,16	 	972,76	 	1,00	 	1	 
2022-01-30 01:06:00	AD	971,30	 	1014,43	 	969,99	 	1015,60	 	60	 	 	 	971,30	 	972,75	 	971,13	 	970,06	 	972,66	 	1,00	 	1	 
2022-01-30 01:07:00	AD	971,40	 	1014,53	 	970,09	 	1015,70	 	60	 	 	 	971,40	 	972,85	 	971,23	 	970,16	 	972,76	 	1,00	 	1	 
2022-01-30 01:08:00	AD	971,20	 	1014,32	 	969,90	 	1015,48	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	1,00	 	1	 
2022-01-30 01:09:00	AD	971,30	 	1014,43	 	969,99	 	1015,60	 	60	 	 	 	971,30	 	972,75	 	971,13	 	970,06	 	972,66	 	1,00	 	1	 
2022-01-30 01:10:00	AD	971,10	 	1014,22	 	969,80	 	1015,37	 	60	 	 	 	971,10	 	972,55	 	970,93	 	969,86	 	972,45	 	1,00	 	1	 
2022-01-30 01:11:00	AD	971,20	 	1014,32	 	969,90	 	1015,48	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	1,00	 	1	 
2022-01-30 01:12:00	AD	971,10	 	1014,22	 	969,80	 	1015,39	 	60	 	 	 	971,10	 	972,55	 	970,93	 	969,86	 	972,46	 	1,00	 	1	 
2022-01-30 01:13:00	AD	971,20	 	1014,32	 	969,90	 	1015,48	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	1,00	 	1	 
2022-01-30 01:14:00	AD	971,10	 	1014,22	 	969,80	 	1015,37	 	60	 	 	 	971,10	 	972,55	 	970,93	 	969,86	 	972,45	 	0,70	 	1	 
2022-01-30 01:15:00	AD	971,10	 	1014,22	 	969,80	 	1015,37	 	60	 	 	 	971,10	 	972,55	 	970,93	 	969,86	 	972,45	 	0,70	 	1	 
2022-01-30 01:16:00	AD	970,90	 	1014,01	 	969,60	 	1015,17	 	60	 	 	 	970,90	 	972,35	 	970,73	 	969,66	 	972,25	 	0,70	 	1	 
2022-01-30 01:17:00	AD	971,00	 	1014,11	 	969,70	 	1015,27	 	60	 	 	 	971,00	 	972,45	 	970,83	 	969,76	 	972,35	 	0,70	 	1	 
2022-01-30 01:18:00	AD	971,10	 	1014,22	 	969,80	 	1015,37	 	60	 	 	 	971,10	 	972,55	 	970,93	 	969,86	 	972,45	 	0,70	 	1	 
2022-01-30 01:19:00	AD	971,10	 	1014,22	 	969,79	 	1015,41	 	60	 	 	 	971,10	 	972,55	 	970,93	 	969,86	 	972,46	 	0,70	 	1	 
2022-01-30 01:20:00	AD	971,20	 	1014,32	 	969,89	 	1015,51	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	0,70	 	1	 
2022-01-30 01:21:00	AD	971,10	 	1014,22	 	969,80	 	1015,39	 	60	 	 	 	971,10	 	972,55	 	970,93	 	969,86	 	972,46	 	0,70	 	1	 
2022-01-30 01:22:00	AD	971,30	 	1014,43	 	969,99	 	1015,63	 	60	 	 	 	971,30	 	972,75	 	971,13	 	970,06	 	972,66	 	0,70	 	1	 
2022-01-30 01:23:00	AD	971,10	 	1014,22	 	969,79	 	1015,42	 	60	 	 	 	971,10	 	972,55	 	970,93	 	969,86	 	972,46	 	0,70	 	1	 
2022-01-30 01:24:00	AD	971,20	 	1014,32	 	969,89	 	1015,53	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	0,50	 	0	 
2022-01-30 01:25:00	AD	971,20	 	1014,32	 	969,89	 	1015,53	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	0,50	 	0	 
2022-01-30 01:26:00	AD	971,00	 	1014,11	 	969,69	 	1015,32	 	60	 	 	 	971,00	 	972,45	 	970,83	 	969,76	 	972,36	 	0,50	 	0	 
2022-01-30 01:27:00	AD	971,20	 	1014,32	 	969,89	 	1015,51	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	0,50	 	0	 
2022-01-30 01:28:00	AD	971,10	 	1014,22	 	969,79	 	1015,42	 	60	 	 	 	971,10	 	972,55	 	970,93	 	969,86	 	972,46	 	0,50	 	0	 
2022-01-30 01:29:00	AD	971,10	 	1014,22	 	969,79	 	1015,47	 	60	 	 	 	971,10	 	972,55	 	970,93	 	969,86	 	972,46	 	0,50	 	0	 
2022-01-30 01:30:00	AD	971,20	 	1014,32	 	969,89	 	1015,61	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	0,50	 	0	 
2022-01-30 01:31:00	AD	971,20	 	1014,32	 	969,89	 	1015,63	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	0,50	 	0	 
2022-01-30 01:32:00	AD	971,20	 	1014,32	 	969,89	 	1015,63	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	0,50	 	0	 
2022-01-30 01:33:00	AD	971,10	 	1014,22	 	969,79	 	1015,52	 	60	 	 	 	971,10	 	972,55	 	970,93	 	969,86	 	972,46	 	0,50	 	0	 
2022-01-30 01:34:00	AD	971,20	 	1014,32	 	969,89	 	1015,63	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	0,50	 	0	 
2022-01-30 01:35:00	AD	971,20	 	1014,32	 	969,89	 	1015,63	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	0,50	 	0	 
2022-01-30 01:36:00	AD	971,20	 	1014,32	 	969,89	 	1015,64	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,95	 	972,56	 	0,50	 	0	 
2022-01-30 01:37:00	AD	971,30	 	1014,43	 	969,99	 	1015,73	 	60	 	 	 	971,30	 	972,75	 	971,13	 	970,06	 	972,66	 	0,50	 	0	 
2022-01-30 01:38:00	AD	971,30	 	1014,43	 	969,99	 	1015,75	 	60	 	 	 	971,30	 	972,75	 	971,13	 	970,05	 	972,66	 	0,50	 	0	 
2022-01-30 01:39:00	AD	971,30	 	1014,43	 	969,99	 	1015,75	 	60	 	 	 	971,30	 	972,75	 	971,13	 	970,05	 	972,66	 	0,50	 	0	 
2022-01-30 01:40:00	AD	971,20	 	1014,32	 	969,89	 	1015,64	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,95	 	972,56	 	0,50	 	0	 
2022-01-30 01:41:00	AD	971,10	 	1014,22	 	969,79	 	1015,54	 	60	 	 	 	971,10	 	972,55	 	970,93	 	969,86	 	972,46	 	0,50	 	0	 
2022-01-30 01:42:00	AD	971,20	 	1014,32	 	969,89	 	1015,63	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	0,50	 	0	 
2022-01-30 01:43:00	AD	971,20	 	1014,32	 	969,89	 	1015,63	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	0,50	 	0	 
2022-01-30 01:44:00	AD	971,10	 	1014,22	 	969,79	 	1015,52	 	60	 	 	 	971,10	 	972,55	 	970,93	 	969,86	 	972,46	 	0,80	 	1	 
2022-01-30 01:45:00	AD	971,20	 	1014,32	 	969,89	 	1015,61	 	60	 	 	 	971,20	 	972,65	 	971,03	 	969,96	 	972,56	 	0,80	 	1	 
2022-01-30 01:46:00	AD	971,10	 	1014,22	 	969,79	 	1015,50	 	60	 	 	 	971,10	 	972,55	 	970,93	 	969,86	 	972,46	 	0,80	 	1	 
2022-01-30 01:47:00	AD	971,00	 	1014,11	 	969,69	 	1015,42	 	60	 	 	 	971,00	 	972,45	 	970,83	 	969,76	 	972,36	 	0,80	 	1	 
2022-01-30 01:48:00	AD	971,00	 	1014,11	 	969,69	 	1015,42	 	60	 	 	 	971,00	 	972,45	 	970,83	 	969,76	 	972,36	 	0,80	 	1	 
2022-01-30 01:49:00	AD	971,00	 	1014,11	 	969,69	 	1015,40	 	60	 	 	 	971,00	 	972,45	 	970,83	 	969,76	 	972,36	 	0,80	 	1	 
2022-01-30 01:50:00	AD	971,00	 	1014,11	 	969,69	 	1015,40	 	60	 	 	 	971,00	 	972,45	 	970,83	 	969,76	 	972,36	 	0,80	 	1	 
2022-01-30 01:51:00	AD	971,00	 	1014,11	 	969,69	 	1015,38	 	60	 	 	 	971,00	 	972,45	 	970,83	 	969,76	 	972,36	 	0,80	 	1	 
2022-01-30 01:52:00	AD	970,90	 	1014,01	 	969,59	 	1015,28	 	60	 	 	 	970,90	 	972,35	 	970,73	 	969,66	 	972,26	 	0,80	 	1	 
2022-01-30 01:53:00	AD	971,00	 	1014,11	 	969,69	 	1015,40	 	60	 	 	 	971,00	 	972,45	 	970,83	 	969,76	 	972,36	 	0,80	 	1	 
2022-01-30 01:54:00	AD	970,70	 	1013,80	 	969,39	 	1015,09	 	70	 	 	 	970,70	 	972,15	 	970,53	 	969,46	 	972,06	 	0,30	 	0	 
2022-01-30 01:55:00	AD	970,90	 	1014,01	 	969,59	 	1015,30	 	60	 	 	 	970,90	 	972,35	 	970,73	 	969,66	 	972,26	 	0,30	 	0	 
2022-01-30 01:56:00	AD	971,00	 	1014,11	 	969,69	 	1015,42	 	60	 	 	 	971,00	 	972,45	 	970,83	 	969,76	 	972,36	 	0,30	 	0	 
2022-01-30 01:57:00	AD	971,00	 	1014,11	 	969,69	 	1015,43	 	60	 	 	 	971,00	 	972,45	 	970,83	 	969,76	 	972,36	 	0,30	 	0	 
2022-01-30 01:58:00	AD	970,90	 	1014,01	 	969,59	 	1015,34	 	60	 	 	 	970,90	 	972,35	 	970,73	 	969,65	 	972,26	 	0,30	 	0	 
2022-01-30 01:59:00	AD	970,80	 	1013,91	 	969,49	 	1015,24	 	70	 	 	 	970,80	 	972,25	 	970,63	 	969,56	 	972,16	 	0,30	 	0	 
2022-01-30 02:00:00	AD	970,80	 	1013,91	 	969,49	 	1015,22	 	70	 	 	 	970,80	 	972,25	 	970,63	 	969,56	 	972,16	 	0,30	 	0	 
2022-01-30 02:01:00	AD	970,80	 	1013,91	 	969,49	 	1015,24	 	70	 	 	 	970,80	 	972,25	 	970,63	 	969,56	 	972,16	 	0,30	 	0	 
2022-01-30 02:02:00	AD	970,60	 	1013,70	 	969,29	 	1015,03	 	70	 	 	 	970,60	 	972,05	 	970,43	 	969,36	 	971,96	 	0,30	 	0	 
2022-01-30 02:03:00	AD	970,50	 	1013,60	 	969,19	 	1014,93	 	70	 	 	 	970,50	 	971,95	 	970,33	 	969,26	 	971,86	 	0,30	 	0	 
2022-01-30 02:04:00	AD	970,60	 	1013,70	 	969,29	 	1015,05	 	70	 	 	 	970,60	 	972,05	 	970,43	 	969,35	 	971,96	 	-0,30	 	8	 
2022-01-30 02:05:00	AD	970,50	 	1013,60	 	969,19	 	1014,96	 	70	 	 	 	970,50	 	971,95	 	970,33	 	969,25	 	971,86	 	-0,30	 	8	 
2022-01-30 02:06:00	AD	970,50	 	1013,60	 	969,19	 	1014,94	 	70	 	 	 	970,50	 	971,95	 	970,33	 	969,25	 	971,86	 	-0,30	 	8	 
2022-01-30 02:07:00	AD	970,60	 	1013,70	 	969,29	 	1015,05	 	70	 	 	 	970,60	 	972,05	 	970,43	 	969,35	 	971,96	 	-0,30	 	8	 
2022-01-30 02:08:00	AD	970,40	 	1013,49	 	969,09	 	1014,85	 	70	 	 	 	970,40	 	971,85	 	970,23	 	969,15	 	971,76	 	-0,30	 	8	 
2022-01-30 02:09:00	AD	970,30	 	1013,39	 	968,99	 	1014,73	 	70	 	 	 	970,30	 	971,75	 	970,13	 	969,06	 	971,66	 	-0,30	 	8	 
2022-01-30 02:10:00	AD	970,30	 	1013,39	 	968,99	 	1014,75	 	70	 	 	 	970,30	 	971,75	 	970,13	 	969,05	 	971,66	 	-0,30	 	8	 
2022-01-30 02:11:00	AD	970,30	 	1013,39	 	968,99	 	1014,77	 	70	 	 	 	970,30	 	971,75	 	970,13	 	969,05	 	971,66	 	-0,30	 	8	 
2022-01-30 02:12:00	AD	970,30	 	1013,39	 	968,99	 	1014,73	 	70	 	 	 	970,30	 	971,75	 	970,13	 	969,06	 	971,66	 	-0,30	 	8	 
2022-01-30 02:13:00	AD	970,40	 	1013,49	 	969,09	 	1014,84	 	70	 	 	 	970,40	 	971,85	 	970,23	 	969,16	 	971,76	 	-0,30	 	8	 
2022-01-30 02:14:00	AD	970,40	 	1013,49	 	969,09	 	1014,85	 	70	 	 	 	970,40	 	971,85	 	970,23	 	969,15	 	971,76	 	-0,50	 	8	 
2022-01-30 02:15:00	AD	970,50	 	1013,60	 	969,19	 	1014,96	 	70	 	 	 	970,50	 	971,95	 	970,33	 	969,25	 	971,86	 	-0,50	 	8	 
2022-01-30 02:16:00	AD	970,10	 	1013,18	 	968,79	 	1014,56	 	70	 	 	 	970,10	 	971,55	 	969,93	 	968,85	 	971,46	 	-0,50	 	8	 
2022-01-30 02:17:00	AD	970,30	 	1013,39	 	968,99	 	1014,77	 	70	 	 	 	970,30	 	971,75	 	970,13	 	969,05	 	971,66	 	-0,50	 	8	 
2022-01-30 02:18:00	AD	970,40	 	1013,49	 	969,09	 	1014,85	 	70	 	 	 	970,40	 	971,85	 	970,23	 	969,15	 	971,76	 	-0,50	 	8	 
2022-01-30 02:19:00	AD	970,30	 	1013,39	 	968,99	 	1014,75	 	70	 	 	 	970,30	 	971,75	 	970,13	 	969,05	 	971,66	 	-0,50	 	8	 
2022-01-30 02:20:00	AD	970,10	 	1013,18	 	968,79	 	1014,54	 	70	 	 	 	970,10	 	971,55	 	969,93	 	968,86	 	971,46	 	-0,50	 	8	 
2022-01-30 02:21:00	AD	970,30	 	1013,39	 	968,99	 	1014,73	 	70	 	 	 	970,30	 	971,75	 	970,13	 	969,06	 	971,66	 	-0,50	 	8	 
2022-01-30 02:22:00	AD	970,30	 	1013,39	 	968,99	 	1014,73	 	70	 	 	 	970,30	 	971,75	 	970,13	 	969,06	 	971,66	 	-0,50	 	8	 
2022-01-30 02:23:00	AD	970,20	 	1013,29	 	968,89	 	1014,65	 	70	 	 	 	970,20	 	971,65	 	970,03	 	968,95	 	971,56	 	-0,50	 	8	 
2022-01-30 02:24:00	AD	970,20	 	1013,29	 	968,89	 	1014,65	 	70	 	 	 	970,20	 	971,65	 	970,03	 	968,95	 	971,56	 	-0,90	 	8	 
2022-01-30 02:25:00	AD	970,20	 	1013,29	 	968,89	 	1014,65	 	70	 	 	 	970,20	 	971,65	 	970,03	 	968,95	 	971,56	 	-0,90	 	8	 
2022-01-30 02:26:00	AD	970,10	 	1013,18	 	968,79	 	1014,52	 	70	 	 	 	970,10	 	971,55	 	969,93	 	968,86	 	971,46	 	-0,90	 	8	 
2022-01-30 02:27:00	AD	970,20	 	1013,29	 	968,89	 	1014,63	 	70	 	 	 	970,20	 	971,65	 	970,03	 	968,96	 	971,56	 	-0,90	 	8	 
2022-01-30 02:28:00	AD	970,20	 	1013,29	 	968,89	 	1014,63	 	70	 	 	 	970,20	 	971,65	 	970,03	 	968,96	 	971,56	 	-0,90	 	8	 
2022-01-30 02:29:00	AD	970,20	 	1013,29	 	968,89	 	1014,63	 	70	 	 	 	970,20	 	971,65	 	970,03	 	968,96	 	971,56	 	-0,90	 	8	 
